context,dialogue_id,model,reference,response,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
"hi , how are things going today ?",persona-zhao_00204,ground-truth,"['hi , pretty well ! how are you doing today ?']","hi , pretty well ! how are you doing today ?",1.0,1.0,1.0,1.0
"hi , how are things going today ?",persona-zhao_00205,GPT2_medium sample_temp1.0_k0_p0.0,"['hi , pretty well ! how are you doing today ?']",i'm doing pretty well on this rainy day,0.8303363409717937,0.8500695,0.8106031590859214,0.8303363409717937
"hi , how are things going today ?",persona-zhao_00206,GPT2_small top_temp1.0_k0_p0.5,"['hi , pretty well ! how are you doing today ?']",hi ! great ! just got back from a long haul . how are you ?,0.8600840645525114,0.97450167,0.745666459698132,0.8600840645525114
"hi , how are things going today ?",persona-zhao_00207,HRED_attn top_temp1.0_k0_p0.5,"['hi , pretty well ! how are you doing today ?']","hi , i am doing well . how are you ?",0.8286898242435812,0.98445845,0.6729212019844768,0.8286898242435812
"hi , how are things going today ?",persona-zhao_00208,S2S_attn greedy_temp1.0_k0_p0.0,"['hi , pretty well ! how are you doing today ?']",i am doing well . how are you ?,0.8828353309695829,0.9758577,0.7898129868636348,0.8828353309695829
"hi , how are things going today ?",persona-zhao_00209,negative-sample,"['hi , pretty well ! how are you doing today ?']","i sure hope not , they are scary !",0.8118932264582286,0.8404664,0.7833200727971336,0.8118932264582286
"nice . my brother is the hunter in my family . my three sisters and i don't hunt .
do you like the outdoors ?
i like taking my dogs hiking . what do you like to do for fun ?
most any type of outdoor activity , attending sporting events , reading , and cooking .
i like to cook too . tacos are my favorite . what is your favorite food ?",persona-zhao_00210,ground-truth,['a good steak or fresh crab legs . do you like seafood ?'],a good steak or fresh crab legs . do you like seafood ?,1.0,1.0,1.0,1.0
"nice . my brother is the hunter in my family . my three sisters and i don't hunt .
do you like the outdoors ?
i like taking my dogs hiking . what do you like to do for fun ?
most any type of outdoor activity , attending sporting events , reading , and cooking .
i like to cook too . tacos are my favorite . what is your favorite food ?",persona-zhao_00211,GPT2_medium top_temp1.0_k0_p0.5,['a good steak or fresh crab legs . do you like seafood ?'],i like breakfast . i usually eat pancakes and chicken .,0.936791153383433,0.8822504,0.9913318785670979,0.936791153383433
"nice . my brother is the hunter in my family . my three sisters and i don't hunt .
do you like the outdoors ?
i like taking my dogs hiking . what do you like to do for fun ?
most any type of outdoor activity , attending sporting events , reading , and cooking .
i like to cook too . tacos are my favorite . what is your favorite food ?",persona-zhao_00212,GPT2_small sample_temp1.0_k0_p0.0,['a good steak or fresh crab legs . do you like seafood ?'],i like all types of cuisine from home cooked food to homemade vegetarian meals .,0.8546012505191849,0.8638823,0.8453201978004549,0.8546012505191849
"nice . my brother is the hunter in my family . my three sisters and i don't hunt .
do you like the outdoors ?
i like taking my dogs hiking . what do you like to do for fun ?
most any type of outdoor activity , attending sporting events , reading , and cooking .
i like to cook too . tacos are my favorite . what is your favorite food ?",persona-zhao_00213,HRED_attn greedy_temp1.0_k0_p0.0,['a good steak or fresh crab legs . do you like seafood ?'],i love mexican food . i am a vegetarian .,0.7849051789754136,0.9082867,0.661523667238852,0.7849051789754136
"nice . my brother is the hunter in my family . my three sisters and i don't hunt .
do you like the outdoors ?
i like taking my dogs hiking . what do you like to do for fun ?
most any type of outdoor activity , attending sporting events , reading , and cooking .
i like to cook too . tacos are my favorite . what is your favorite food ?",persona-zhao_00214,S2S_attn top_temp1.0_k0_p0.5,['a good steak or fresh crab legs . do you like seafood ?'],i like pizza and my mom cooks for me,0.8756940108500972,0.8486998,0.9026882135794668,0.8756940108500972
"nice . my brother is the hunter in my family . my three sisters and i don't hunt .
do you like the outdoors ?
i like taking my dogs hiking . what do you like to do for fun ?
most any type of outdoor activity , attending sporting events , reading , and cooking .
i like to cook too . tacos are my favorite . what is your favorite food ?",persona-zhao_00215,negative-sample,['a good steak or fresh crab legs . do you like seafood ?'],social media site . like a cross between facebook messenger and face time .,0.8863163972454067,0.82643515,0.9461976457748403,0.8863163972454067
"my dad was a door to door kind of sales person until he finished law school
that's cool . right now , i spend my time with my hobbies roller coasters and skydiving .
i tend to go out alot since i am in a open poly relationship
i am too ! my partners love to go swimming , but i am awful at it .
i love swimming and skinny dipping lol",persona-zhao_00216,ground-truth,['i prefer my roller coasters and thrills .'],i prefer my roller coasters and thrills .,0.9999999105930328,0.9999998,1.0,0.9999999105930328
"my dad was a door to door kind of sales person until he finished law school
that's cool . right now , i spend my time with my hobbies roller coasters and skydiving .
i tend to go out alot since i am in a open poly relationship
i am too ! my partners love to go swimming , but i am awful at it .
i love swimming and skinny dipping lol",persona-zhao_00217,GPT2_medium sample_temp1.0_k0_p0.0,['i prefer my roller coasters and thrills .'],i am also great at baking !,0.920049939032886,0.9165909,0.9235089490344001,0.920049939032886
"my dad was a door to door kind of sales person until he finished law school
that's cool . right now , i spend my time with my hobbies roller coasters and skydiving .
i tend to go out alot since i am in a open poly relationship
i am too ! my partners love to go swimming , but i am awful at it .
i love swimming and skinny dipping lol",persona-zhao_00218,GPT2_small sample_temp1.0_k0_p0.0,['i prefer my roller coasters and thrills .'],i watch a lot of ted talks . it is a must for the polyamorous person .,0.7843562416935767,0.93049896,0.6382135257531811,0.7843562416935767
"my dad was a door to door kind of sales person until he finished law school
that's cool . right now , i spend my time with my hobbies roller coasters and skydiving .
i tend to go out alot since i am in a open poly relationship
i am too ! my partners love to go swimming , but i am awful at it .
i love swimming and skinny dipping lol",persona-zhao_00219,HRED_attn top_temp1.0_k0_p0.5,['i prefer my roller coasters and thrills .'],i am a <unk> . my daughters and i do not like to go out .,0.9252803020125073,0.90371275,0.9468478545438134,0.9252803020125073
"my dad was a door to door kind of sales person until he finished law school
that's cool . right now , i spend my time with my hobbies roller coasters and skydiving .
i tend to go out alot since i am in a open poly relationship
i am too ! my partners love to go swimming , but i am awful at it .
i love swimming and skinny dipping lol",persona-zhao_00220,S2S_attn greedy_temp1.0_k0_p0.0,['i prefer my roller coasters and thrills .'],i love the color green . i also love to read .,0.7929074349487756,0.9392152,0.6465996866394945,0.7929074349487756
"my dad was a door to door kind of sales person until he finished law school
that's cool . right now , i spend my time with my hobbies roller coasters and skydiving .
i tend to go out alot since i am in a open poly relationship
i am too ! my partners love to go swimming , but i am awful at it .
i love swimming and skinny dipping lol",persona-zhao_00221,negative-sample,['i prefer my roller coasters and thrills .'],"fun . wow , the years have flown . television didn't exist when i was a kid .",0.9381612035272784,0.87937343,0.9969489758488074,0.9381612035272784
"hi , how are you ? i'm busy .
fine . i'm emma . i'm four .",persona-zhao_00222,ground-truth,"[""i'm much older .""]",i'm much older .,0.9999999701976776,0.99999994,1.0,0.9999999701976776
"hi , how are you ? i'm busy .
fine . i'm emma . i'm four .",persona-zhao_00223,GPT2_medium sample_temp1.0_k0_p0.0,"[""i'm much older .""]",i love my grandchildren . i barely have them all .,0.8447410307202091,0.9382485,0.7512335463113289,0.8447410307202091
"hi , how are you ? i'm busy .
fine . i'm emma . i'm four .",persona-zhao_00224,GPT2_small greedy_temp1.0_k0_p0.0,"[""i'm much older .""]",i'm a four year old girl . i'm a college student .,0.7606741027527015,0.941426,0.5799222263679823,0.7606741027527015
"hi , how are you ? i'm busy .
fine . i'm emma . i'm four .",persona-zhao_00225,HRED_attn greedy_temp1.0_k0_p0.0,"[""i'm much older .""]",i have a lot of friends . i have a lot of friends .,0.6591559227103523,0.9388318,0.3794800392378433,0.6591559227103523
"hi , how are you ? i'm busy .
fine . i'm emma . i'm four .",persona-zhao_00226,S2S_attn sample_temp1.0_k0_p0.0,"[""i'm much older .""]",oh nice ! i'm a twin and i love being a video games stylist .,0.8226633111129982,0.9051969,0.7401297170898881,0.8226633111129982
"hi , how are you ? i'm busy .
fine . i'm emma . i'm four .",persona-zhao_00227,negative-sample,"[""i'm much older .""]",hello paula . nice to meet you,0.6986581258779284,0.85454243,0.5427738175403112,0.6986581258779284
"that is nice where are you in particular
usa , they have good fish and chips here , which i love to eat !
i live in a small town so i don't travel much
travelling is great , i've been on many cruises
that is fun i live on a horse farm",persona-zhao_00228,ground-truth,"['horses can be a lot of hard work . i am retired , trying to avoid work .']","horses can be a lot of hard work . i am retired , trying to avoid work .",1.0000001192092896,1.0000002,1.0,1.0000001192092896
"that is nice where are you in particular
usa , they have good fish and chips here , which i love to eat !
i live in a small town so i don't travel much
travelling is great , i've been on many cruises
that is fun i live on a horse farm",persona-zhao_00229,GPT2_medium sample_temp1.0_k0_p0.0,"['horses can be a lot of hard work . i am retired , trying to avoid work .']","nice ! i actually love chips , i wish i eat chips .",0.8838572223147618,0.90053594,0.8671785035055614,0.8838572223147618
"that is nice where are you in particular
usa , they have good fish and chips here , which i love to eat !
i live in a small town so i don't travel much
travelling is great , i've been on many cruises
that is fun i live on a horse farm",persona-zhao_00230,GPT2_small sample_temp1.0_k0_p0.0,"['horses can be a lot of hard work . i am retired , trying to avoid work .']",i live alone due to my many hospital visits,0.8194446444503181,0.89432853,0.7445607542975171,0.8194446444503181
"that is nice where are you in particular
usa , they have good fish and chips here , which i love to eat !
i live in a small town so i don't travel much
travelling is great , i've been on many cruises
that is fun i live on a horse farm",persona-zhao_00231,HRED_attn sample_temp1.0_k0_p0.0,"['horses can be a lot of hard work . i am retired , trying to avoid work .']",i still walk my long bicycle but i am still high,0.7912674484622698,0.91198575,0.6705491419578038,0.7912674484622698
"that is nice where are you in particular
usa , they have good fish and chips here , which i love to eat !
i live in a small town so i don't travel much
travelling is great , i've been on many cruises
that is fun i live on a horse farm",persona-zhao_00232,S2S_attn top_temp1.0_k0_p0.5,"['horses can be a lot of hard work . i am retired , trying to avoid work .']",i live on a farm so i do not have time for horses,0.8543171551891491,0.93940264,0.769231670512423,0.8543171551891491
"that is nice where are you in particular
usa , they have good fish and chips here , which i love to eat !
i live in a small town so i don't travel much
travelling is great , i've been on many cruises
that is fun i live on a horse farm",persona-zhao_00233,negative-sample,"['horses can be a lot of hard work . i am retired , trying to avoid work .']",are you as fired up about winter coming as i'm ?,0.7838265443964545,0.8764724,0.6911806752530225,0.7838265443964545
"awesome ! i am going to college to become a physical therapist .
same when i can get my parents of my back
we should meet sometime ! after college !
yes sounds like a great plan
are you still in high school ?",persona-zhao_00234,ground-truth,"[""no i'm not . i'm in real life a music teacher""]",no i'm not . i'm in real life a music teacher,1.0,1.0,1.0,1.0
"awesome ! i am going to college to become a physical therapist .
same when i can get my parents of my back
we should meet sometime ! after college !
yes sounds like a great plan
are you still in high school ?",persona-zhao_00235,GPT2_medium sample_temp1.0_k0_p0.0,"[""no i'm not . i'm in real life a music teacher""]",yes i am i am a fresh out of college,0.8445368389548101,0.91273206,0.7763416131856518,0.8445368389548101
"awesome ! i am going to college to become a physical therapist .
same when i can get my parents of my back
we should meet sometime ! after college !
yes sounds like a great plan
are you still in high school ?",persona-zhao_00236,GPT2_small sample_temp1.0_k0_p0.0,"[""no i'm not . i'm in real life a music teacher""]",yes i am in high school right now,0.7712010505512793,0.9149048,0.6274973278672376,0.7712010505512793
"awesome ! i am going to college to become a physical therapist .
same when i can get my parents of my back
we should meet sometime ! after college !
yes sounds like a great plan
are you still in high school ?",persona-zhao_00237,HRED_attn sample_temp1.0_k0_p0.0,"[""no i'm not . i'm in real life a music teacher""]",no i still reside for a living,0.9068892504117203,0.87656957,0.9372089317125702,0.9068892504117203
"awesome ! i am going to college to become a physical therapist .
same when i can get my parents of my back
we should meet sometime ! after college !
yes sounds like a great plan
are you still in high school ?",persona-zhao_00238,S2S_attn greedy_temp1.0_k0_p0.0,"[""no i'm not . i'm in real life a music teacher""]","no , i am in school .",0.8395963476610362,0.91572344,0.7634692522907612,0.8395963476610362
"awesome ! i am going to college to become a physical therapist .
same when i can get my parents of my back
we should meet sometime ! after college !
yes sounds like a great plan
are you still in high school ?",persona-zhao_00239,negative-sample,"[""no i'm not . i'm in real life a music teacher""]","i am good , that is pretty cool . where do you work ?",0.732479137108776,0.8751539,0.5898043750247419,0.732479137108776
"not right now there are complaints with my pregnancy first one
oh , i always wear a helmet to protect my head . what do you do for a living ?
housewife , every week i read books
i see , i waitress during the day to help supplement my income . do you like tanning
i'd love too but very far from sun",persona-zhao_00240,ground-truth,"[""i don't tan , i have very light skin with big brown eyes .""]","i don't tan , i have very light skin with big brown eyes .",0.9999999105930328,0.9999998,1.0,0.9999999105930328
"not right now there are complaints with my pregnancy first one
oh , i always wear a helmet to protect my head . what do you do for a living ?
housewife , every week i read books
i see , i waitress during the day to help supplement my income . do you like tanning
i'd love too but very far from sun",persona-zhao_00241,GPT2_medium top_temp1.0_k0_p0.5,"[""i don't tan , i have very light skin with big brown eyes .""]","yeah , i'm not fond of the cold , but i'm glad it does not effect me .",0.838484432475469,0.8882886,0.7886802478168436,0.838484432475469
"not right now there are complaints with my pregnancy first one
oh , i always wear a helmet to protect my head . what do you do for a living ?
housewife , every week i read books
i see , i waitress during the day to help supplement my income . do you like tanning
i'd love too but very far from sun",persona-zhao_00242,GPT2_small greedy_temp1.0_k0_p0.0,"[""i don't tan , i have very light skin with big brown eyes .""]",i've to shave my super long beard before i start . do you have any hobbies ?,0.7978003223664888,0.8330959,0.7625047365679996,0.7978003223664888
"not right now there are complaints with my pregnancy first one
oh , i always wear a helmet to protect my head . what do you do for a living ?
housewife , every week i read books
i see , i waitress during the day to help supplement my income . do you like tanning
i'd love too but very far from sun",persona-zhao_00243,HRED_attn top_temp1.0_k0_p0.5,"[""i don't tan , i have very light skin with big brown eyes .""]",it is pretty . i want to go to the beach but it is not so cold,0.7686220192264522,0.85843384,0.6788101957939079,0.7686220192264522
"not right now there are complaints with my pregnancy first one
oh , i always wear a helmet to protect my head . what do you do for a living ?
housewife , every week i read books
i see , i waitress during the day to help supplement my income . do you like tanning
i'd love too but very far from sun",persona-zhao_00244,S2S_attn top_temp1.0_k0_p0.5,"[""i don't tan , i have very light skin with big brown eyes .""]",that is nice . i would love to visit there .,0.7274999626998802,0.8388866,0.6161133067855634,0.7274999626998802
"not right now there are complaints with my pregnancy first one
oh , i always wear a helmet to protect my head . what do you do for a living ?
housewife , every week i read books
i see , i waitress during the day to help supplement my income . do you like tanning
i'd love too but very far from sun",persona-zhao_00245,negative-sample,"[""i don't tan , i have very light skin with big brown eyes .""]",i am playing my favorite game,0.8472169205865225,0.8067423,0.8876915306490581,0.8472169205865225
"that's so cute girl or boy
we had a boy named taylor
awww that is nice what do you do for a living
i work in a vegan restaurant
that is nice i have a dog walking company",persona-zhao_00246,ground-truth,['that would be really great'],that would be really great,0.9999999701976776,0.99999994,1.0,0.9999999701976776
"that's so cute girl or boy
we had a boy named taylor
awww that is nice what do you do for a living
i work in a vegan restaurant
that is nice i have a dog walking company",persona-zhao_00247,GPT2_medium greedy_temp1.0_k0_p0.0,['that would be really great'],i also work in the hospital,0.9696927586638048,0.94145745,0.9979280669377475,0.9696927586638048
"that's so cute girl or boy
we had a boy named taylor
awww that is nice what do you do for a living
i work in a vegan restaurant
that is nice i have a dog walking company",persona-zhao_00248,GPT2_medium sample_temp1.0_k0_p0.0,['that would be really great'],i am a full time student and volunteer at a dog shelter,0.7858129283921287,0.8369187,0.7347071451219648,0.7858129283921287
"that's so cute girl or boy
we had a boy named taylor
awww that is nice what do you do for a living
i work in a vegan restaurant
that is nice i have a dog walking company",persona-zhao_00249,HRED_attn top_temp1.0_k0_p0.5,['that would be really great'],i love to sew and go to the beach,0.8681513888032093,0.84146553,0.894837244826725,0.8681513888032093
"that's so cute girl or boy
we had a boy named taylor
awww that is nice what do you do for a living
i work in a vegan restaurant
that is nice i have a dog walking company",persona-zhao_00250,S2S_attn sample_temp1.0_k0_p0.0,['that would be really great'],i want to dorm next year .,0.8541859678595705,0.90040135,0.8079705818830815,0.8541859678595705
"that's so cute girl or boy
we had a boy named taylor
awww that is nice what do you do for a living
i work in a vegan restaurant
that is nice i have a dog walking company",persona-zhao_00251,negative-sample,['that would be really great'],i'm a stunt double,0.8138265071124953,0.86335814,0.7642948742332302,0.8138265071124953
"hi my name is jill how are you today ?
i am doing well . about to go to my job at burger king .",persona-zhao_00252,ground-truth,['what do you do there at burger king ?'],what do you do there at burger king ?,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"hi my name is jill how are you today ?
i am doing well . about to go to my job at burger king .",persona-zhao_00253,GPT2_medium greedy_temp1.0_k0_p0.0,['what do you do there at burger king ?'],i love burger king ! i work at a burger spot so i eat there all the time !,0.8247223201815472,0.89728546,0.7521591789373133,0.8247223201815472
"hi my name is jill how are you today ?
i am doing well . about to go to my job at burger king .",persona-zhao_00254,GPT2_medium sample_temp1.0_k0_p0.0,['what do you do there at burger king ?'],burger king ? i'm going to work there as a barista,0.9175262864446233,0.90813994,0.9269126288127085,0.9175262864446233
"hi my name is jill how are you today ?
i am doing well . about to go to my job at burger king .",persona-zhao_00255,HRED_attn greedy_temp1.0_k0_p0.0,['what do you do there at burger king ?'],"i love to eat , i am a vegetarian",0.8502719309158873,0.8433023,0.8572415523186825,0.8502719309158873
"hi my name is jill how are you today ?
i am doing well . about to go to my job at burger king .",persona-zhao_00256,S2S_attn sample_temp1.0_k0_p0.0,['what do you do there at burger king ?'],i love burger king ! <unk> ?,0.7474955402652894,0.9310219,0.5639691517433475,0.7474955402652894
"hi my name is jill how are you today ?
i am doing well . about to go to my job at burger king .",persona-zhao_00257,negative-sample,['what do you do there at burger king ?'],"i am suppose to be , but i use my super powers to stop time and not go .",0.8401516092606732,0.80339396,0.876909258522262,0.8401516092606732
"hello ! how are you today !
hello there , i am feeling good and like i might never die . how are you ?
my older brother says the same exact phrase ! ! haha i am doing alright just finished soccer
nice ! after a busy day of soccer you should unwind with some wine .",persona-zhao_00258,ground-truth,['i may . i just took the bus back from school and now have homework'],i may . i just took the bus back from school and now have homework,1.0,1.0,1.0,1.0
"hello ! how are you today !
hello there , i am feeling good and like i might never die . how are you ?
my older brother says the same exact phrase ! ! haha i am doing alright just finished soccer
nice ! after a busy day of soccer you should unwind with some wine .",persona-zhao_00259,GPT2_medium greedy_temp1.0_k0_p0.0,['i may . i just took the bus back from school and now have homework'],i do ! i like to listen to justin bieber !,0.8069144326369442,0.88138306,0.7324458038648918,0.8069144326369442
"hello ! how are you today !
hello there , i am feeling good and like i might never die . how are you ?
my older brother says the same exact phrase ! ! haha i am doing alright just finished soccer
nice ! after a busy day of soccer you should unwind with some wine .",persona-zhao_00260,GPT2_medium top_temp1.0_k0_p0.5,['i may . i just took the bus back from school and now have homework'],nice ! i do ballet and have to be careful i do not drink .,0.9025324322864975,0.9000292,0.905035682138913,0.9025324322864975
"hello ! how are you today !
hello there , i am feeling good and like i might never die . how are you ?
my older brother says the same exact phrase ! ! haha i am doing alright just finished soccer
nice ! after a busy day of soccer you should unwind with some wine .",persona-zhao_00261,HRED_attn top_temp1.0_k0_p0.5,['i may . i just took the bus back from school and now have homework'],i'd love to . i also love to read and write poetry,0.8909564426672099,0.90854913,0.8733637553714987,0.8909564426672099
"hello ! how are you today !
hello there , i am feeling good and like i might never die . how are you ?
my older brother says the same exact phrase ! ! haha i am doing alright just finished soccer
nice ! after a busy day of soccer you should unwind with some wine .",persona-zhao_00262,S2S_attn greedy_temp1.0_k0_p0.0,['i may . i just took the bus back from school and now have homework'],"i love to cook , but i am not a fan of it .",0.7947588073053573,0.8948947,0.6946228954868744,0.7947588073053573
"hello ! how are you today !
hello there , i am feeling good and like i might never die . how are you ?
my older brother says the same exact phrase ! ! haha i am doing alright just finished soccer
nice ! after a busy day of soccer you should unwind with some wine .",persona-zhao_00263,negative-sample,['i may . i just took the bus back from school and now have homework'],i want to move out . i am drug and booze free though .,0.9303502602797807,0.9133904,0.9473101225340488,0.9303502602797807
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00264,ground-truth,"['me too , video games are great']","me too , video games are great",1.0,1.0,1.0,1.0
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00265,GPT2_small greedy_temp1.0_k0_p0.0,"['me too , video games are great']","i like to eat healthy too , i'm a vegetarian",0.8753078728540542,0.8761896,0.8744261562076812,0.8753078728540542
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00266,GPT2_small top_temp1.0_k0_p0.5,"['me too , video games are great']","i have a cat , do you have any pets ?",0.731106313096451,0.89785135,0.5643612782696232,0.731106313096451
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00267,HRED_attn top_temp1.0_k0_p0.5,"['me too , video games are great']",i like to be around people . i also love to read,0.7734646872606442,0.90511143,0.6418179424457879,0.7734646872606442
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00268,S2S_attn greedy_temp1.0_k0_p0.0,"['me too , video games are great']",i also like to read .,0.8899929780358369,0.93171984,0.8482661164987673,0.8899929780358369
"i am skinny , like staying in shape
glad you understand how i feel . what do you do ?
i enjoy listening to music , and playing video games
i'm skinny too , it makes me feel good
awesome , very cool and neat",persona-zhao_00269,negative-sample,"['me too , video games are great']",thank you . how did you end up a librarian ?,0.770559551550076,0.8946732,0.646445874836297,0.770559551550076
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00270,ground-truth,"['yeah ? wow crazy , hope it gets better']","yeah ? wow crazy , hope it gets better",1.0,1.0,1.0,1.0
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00271,GPT2_medium sample_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",yeah you had a bad experience,0.8945392346269359,0.90001464,0.889063830353115,0.8945392346269359
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00272,GPT2_small sample_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",that does sound scary . i would have loved to have gone to a clown show once ?,0.7641404193592707,0.8861984,0.6420824372674306,0.7641404193592707
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00273,HRED_attn greedy_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",i see . i was a orphan . i was a slave for a few years .,0.7202422479254342,0.85257804,0.5879064519131852,0.7202422479254342
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00274,S2S_attn sample_temp1.0_k0_p0.0,"['yeah ? wow crazy , hope it gets better']",no point when i'm famous . its just my son . apparently i paint after he does .,0.9222188124992625,0.8902786,0.9541590471939597,0.9222188124992625
"clowns don't though , they scare me .
yeah do your old parents scare you ?
no , but my dad keeps setting me up on blind dates .
or does the clown trauma scare you from being a kid ?
i did have a traumatic experience about that .",persona-zhao_00275,negative-sample,"['yeah ? wow crazy , hope it gets better']","a teacher , or maybe a librarian . do you like being a librarian ?",0.7248002160724677,0.88602424,0.5635761954658582,0.7248002160724677
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00276,ground-truth,"['right , those are the best']","right , those are the best",0.9999999403953552,0.9999999,1.0,0.9999999403953552
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00277,GPT2_medium top_temp1.0_k0_p0.5,"['right , those are the best']",i'm not a fan of hamburgers,0.9014834319743876,0.9112234,0.8917434523887166,0.9014834319743876
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00278,GPT2_small greedy_temp1.0_k0_p0.0,"['right , those are the best']","i like to eat meat , especially tacos",0.925732037295915,0.8550401,0.9964240011970545,0.925732037295915
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00279,HRED_attn greedy_temp1.0_k0_p0.0,"['right , those are the best']","i like tacos , i like to make it",0.9445190024820579,0.9050486,0.9839893961842086,0.9445190024820579
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00280,S2S_attn greedy_temp1.0_k0_p0.0,"['right , those are the best']",i like nachos too . i like to eat pizza .,0.8370372625875605,0.91436434,0.7597101872539784,0.8370372625875605
"that sounds like it will pay well
i really do hope so
what is your favorite food ?
i like taco bell a lot , you ?
oh i love taco bell , don't get me started ! i'm settling for a hamburger now",persona-zhao_00281,negative-sample,"['right , those are the best']","hi . i'm a chess playing dude past thirty in age , and have less than three dogs .",0.8320689152394511,0.8856317,0.778506149990316,0.8320689152394511
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00282,ground-truth,['i used to play tennis professionally .'],i used to play tennis professionally .,1.0,1.0,1.0,1.0
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00283,GPT2_small greedy_temp1.0_k0_p0.0,['i used to play tennis professionally .'],i don't play any sports . i like to read,0.9095723047531966,0.85399574,0.9651488690927275,0.9095723047531966
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00284,GPT2_small top_temp1.0_k0_p0.5,['i used to play tennis professionally .'],i don't play any sports . i am a stay at home mom,0.8264971888943597,0.86742675,0.785567624744591,0.8264971888943597
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00285,HRED_attn sample_temp1.0_k0_p0.0,['i used to play tennis professionally .'],"no , sports stores , that's like my love .",0.7819876833205872,0.90950346,0.6544719067107546,0.7819876833205872
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00286,S2S_attn greedy_temp1.0_k0_p0.0,['i used to play tennis professionally .'],i like to play basketball,0.8736839353759042,0.9261899,0.8211779713072282,0.8736839353759042
"oh wow how old are they
5 7 and 9 . we also have a dog that i enjoy walking
those are good ages what kind of dog do you have
he is a golden retriever . do you play sports ?
i play basketball what about you",persona-zhao_00287,negative-sample,['i used to play tennis professionally .'],i like to eat mexican food,0.8716498633681936,0.9089974,0.8343023102401104,0.8716498633681936
"once a fan always a fan .
of course . when i go to school i take the school bus
i just walk or sometimes ride a bike .
that is better for the environment ! good for you
you simply have to nurture nature .",persona-zhao_00288,ground-truth,['you really do ! it is very important'],you really do ! it is very important,0.9999999403953552,0.9999999,1.0,0.9999999403953552
