context,fact,reference,response,model,dialogue_id,annotations.Understandable,annotations.Natural,annotations.Maintains Context,annotations.Engaging,annotations.Uses Knowledge,annotations.Overall,am_scores,fm_scores,am_fm_scores
"hi , do you watch football ? 
 a bit but not regularly . i did see the beginning of the superbowl a few weeks ago , but i only have a passing knowledge of football 
 i see . do you know who reggie miller is ? 
 do you mean the basketball player on the hall of fame ? otherwise , i do n't know a reggie miller in football 
 i meant to say alex smith , not sure why i was thinking of reggie . 
 i do n't know much but i think he was a quarterback . correct me if i 'm wrong 
 yeah he is and he was so good in school he wrapped up a college degree in two years 
 wow he must be brilliant or a very hard worker . i like quarterbacks since they lead the offense . 
 that is true . i think it is a bit of both . he took many ap tests , that 's why 
 while i do n't know much about alex , i tend to follow players like kellan moore who is the only left handed quarterback in the nfl 
 that is amazing , amongst so many players he is the only one 
 i mean i know it is inherently harder if you are left handed as a qb 
 yeah . and baker mayfield once considered quitting to become a competitive gamer 
 i also think brady johnson is impressive as well since he has even thrown a touchdown pass to himself 
 that i would like to see . do you know who created the circular huddle ? 
 i do n't know his name , but i think he was deaf right ? what is his name ? 
 yeah he was deaf . his name was paul hubbard 
 in any case , i like following players like tom brady , brady jonson , and etc ",the nfl has no written rule against female players ; women would in fact be allowed if they met the league 's eligibility requirements .,['they are all great players . did you know women can also play in the nfl'],"yeah , i wonder if that will ever happen .",Nucleus Decoding (p = 0.3),topical-usr_00193,0.8921815033661435,0.8921815033661435,0.8921815033661435,0.8921815033661435,0.8921815033661435,0.8921815033661435,0.7881834,0.9961796156380792,0.8921815033661435
"hi , do you watch football ? 
 a bit but not regularly . i did see the beginning of the superbowl a few weeks ago , but i only have a passing knowledge of football 
 i see . do you know who reggie miller is ? 
 do you mean the basketball player on the hall of fame ? otherwise , i do n't know a reggie miller in football 
 i meant to say alex smith , not sure why i was thinking of reggie . 
 i do n't know much but i think he was a quarterback . correct me if i 'm wrong 
 yeah he is and he was so good in school he wrapped up a college degree in two years 
 wow he must be brilliant or a very hard worker . i like quarterbacks since they lead the offense . 
 that is true . i think it is a bit of both . he took many ap tests , that 's why 
 while i do n't know much about alex , i tend to follow players like kellan moore who is the only left handed quarterback in the nfl 
 that is amazing , amongst so many players he is the only one 
 i mean i know it is inherently harder if you are left handed as a qb 
 yeah . and baker mayfield once considered quitting to become a competitive gamer 
 i also think brady johnson is impressive as well since he has even thrown a touchdown pass to himself 
 that i would like to see . do you know who created the circular huddle ? 
 i do n't know his name , but i think he was deaf right ? what is his name ? 
 yeah he was deaf . his name was paul hubbard 
 in any case , i like following players like tom brady , brady jonson , and etc ",the nfl has no written rule against female players ; women would in fact be allowed if they met the league 's eligibility requirements .,['they are all great players . did you know women can also play in the nfl'],yeah i guess so . did you know women can play too ?,Nucleus Decoding (p = 0.5),topical-usr_00194,0.8745366254322868,0.8745366254322868,0.8745366254322868,0.8745366254322868,0.8745366254322868,0.8745366254322868,0.8977207,0.8513525563226424,0.8745366254322868
"hi , do you watch football ? 
 a bit but not regularly . i did see the beginning of the superbowl a few weeks ago , but i only have a passing knowledge of football 
 i see . do you know who reggie miller is ? 
 do you mean the basketball player on the hall of fame ? otherwise , i do n't know a reggie miller in football 
 i meant to say alex smith , not sure why i was thinking of reggie . 
 i do n't know much but i think he was a quarterback . correct me if i 'm wrong 
 yeah he is and he was so good in school he wrapped up a college degree in two years 
 wow he must be brilliant or a very hard worker . i like quarterbacks since they lead the offense . 
 that is true . i think it is a bit of both . he took many ap tests , that 's why 
 while i do n't know much about alex , i tend to follow players like kellan moore who is the only left handed quarterback in the nfl 
 that is amazing , amongst so many players he is the only one 
 i mean i know it is inherently harder if you are left handed as a qb 
 yeah . and baker mayfield once considered quitting to become a competitive gamer 
 i also think brady johnson is impressive as well since he has even thrown a touchdown pass to himself 
 that i would like to see . do you know who created the circular huddle ? 
 i do n't know his name , but i think he was deaf right ? what is his name ? 
 yeah he was deaf . his name was paul hubbard 
 in any case , i like following players like tom brady , brady jonson , and etc ",the nfl has no written rule against female players ; women would in fact be allowed if they met the league 's eligibility requirements .,['they are all great players . did you know women can also play in the nfl'],"wow that is very impressive , i think he was the best qb ever ever",Nucleus Decoding (p = 0.7),topical-usr_00195,0.8542061614687633,0.8542061614687633,0.8542061614687633,0.8542061614687633,0.8542061614687633,0.8542061614687633,0.87531674,0.8330955838551902,0.8542061614687633
"hi , do you watch football ? 
 a bit but not regularly . i did see the beginning of the superbowl a few weeks ago , but i only have a passing knowledge of football 
 i see . do you know who reggie miller is ? 
 do you mean the basketball player on the hall of fame ? otherwise , i do n't know a reggie miller in football 
 i meant to say alex smith , not sure why i was thinking of reggie . 
 i do n't know much but i think he was a quarterback . correct me if i 'm wrong 
 yeah he is and he was so good in school he wrapped up a college degree in two years 
 wow he must be brilliant or a very hard worker . i like quarterbacks since they lead the offense . 
 that is true . i think it is a bit of both . he took many ap tests , that 's why 
 while i do n't know much about alex , i tend to follow players like kellan moore who is the only left handed quarterback in the nfl 
 that is amazing , amongst so many players he is the only one 
 i mean i know it is inherently harder if you are left handed as a qb 
 yeah . and baker mayfield once considered quitting to become a competitive gamer 
 i also think brady johnson is impressive as well since he has even thrown a touchdown pass to himself 
 that i would like to see . do you know who created the circular huddle ? 
 i do n't know his name , but i think he was deaf right ? what is his name ? 
 yeah he was deaf . his name was paul hubbard 
 in any case , i like following players like tom brady , brady jonson , and etc ",the nfl has no written rule against female players ; women would in fact be allowed if they met the league 's eligibility requirements .,['they are all great players . did you know women can also play in the nfl'],"great players for sure . i wonder if we 'll ever see any female players in the nfl , there are no explicit rules against it .",New Human Generated,topical-usr_00196,0.8828530502308187,0.8828530502308187,0.8828530502308187,0.8828530502308187,0.8828530502308187,0.8828530502308187,0.9096974,0.8560086870171183,0.8828530502308187
"hi , do you watch football ? 
 a bit but not regularly . i did see the beginning of the superbowl a few weeks ago , but i only have a passing knowledge of football 
 i see . do you know who reggie miller is ? 
 do you mean the basketball player on the hall of fame ? otherwise , i do n't know a reggie miller in football 
 i meant to say alex smith , not sure why i was thinking of reggie . 
 i do n't know much but i think he was a quarterback . correct me if i 'm wrong 
 yeah he is and he was so good in school he wrapped up a college degree in two years 
 wow he must be brilliant or a very hard worker . i like quarterbacks since they lead the offense . 
 that is true . i think it is a bit of both . he took many ap tests , that 's why 
 while i do n't know much about alex , i tend to follow players like kellan moore who is the only left handed quarterback in the nfl 
 that is amazing , amongst so many players he is the only one 
 i mean i know it is inherently harder if you are left handed as a qb 
 yeah . and baker mayfield once considered quitting to become a competitive gamer 
 i also think brady johnson is impressive as well since he has even thrown a touchdown pass to himself 
 that i would like to see . do you know who created the circular huddle ? 
 i do n't know his name , but i think he was deaf right ? what is his name ? 
 yeah he was deaf . his name was paul hubbard 
 in any case , i like following players like tom brady , brady jonson , and etc ",the nfl has no written rule against female players ; women would in fact be allowed if they met the league 's eligibility requirements .,['they are all great players . did you know women can also play in the nfl \n'],they are all great players . did you know women can also play in the nfl ,Original Ground Truth,topical-usr_00197,0.991269024464418,0.991269024464418,0.991269024464418,0.991269024464418,0.991269024464418,0.991269024464418,0.9999998,0.9825382277427703,0.991269024464418
"hi , how are you ? 
 i am well . i am learning about animals and how many there are on our planet . do you know how many ? 
 i have no idea but would love to know . 
 there are over 7 million animal species on our planet , insects contribute 1 million to that number 
 wow . that 's a lot . i thought there would be a lot less than that . is there anything else you were surprised to read about in the article ? 
 the amount of living animals on the planet currently is 20 quintillion ! how fascinating ! 
 you 're right , that is fascinating . i just found out that jupiter has radio storms so strong that they can be picked up and heard by an am radio . 
 wow ! i am curious to try that and to see if it works . do you know of any other fun facts about jupiter ? 
 yes , according to canadian law , all radios are required to have at least 40 % of the music played be canadian . 
 interesting . i would not think that there was even that much music to play . do you know of any canadian musicians ? 
 yes , nickleback and avril lavigne ... and sorry , that was not about jupiter ... 
 it was about radios though which is very interesting . did you know that soldiers in world war ii made radios from razorblades and pencils ? 
 i did not . i thought it would have been more sophisticated than that . there is a website where you can listen to thousands of episodes of classic radio dramas for free 
 wow . i hope no one hiccups on the radio . do you know why we hiccup ? 
 i do not , why do we hiccup ? ",- hiccups are a holdover from early evolution when early land animals had both gills and lungs .,['it is from our evolution when land animals had both gills and lungs'],i do n't know . i know that hiccups are a holdover from early evolution when land animals had both gills and lungs .,Argmax Decoding,topical-usr_00198,0.8291447713941447,0.8291447713941447,0.8291447713941447,0.8291447713941447,0.8291447713941447,0.8291447713941447,0.818527,0.8397625595271809,0.8291447713941447
"hi , how are you ? 
 i am well . i am learning about animals and how many there are on our planet . do you know how many ? 
 i have no idea but would love to know . 
 there are over 7 million animal species on our planet , insects contribute 1 million to that number 
 wow . that 's a lot . i thought there would be a lot less than that . is there anything else you were surprised to read about in the article ? 
 the amount of living animals on the planet currently is 20 quintillion ! how fascinating ! 
 you 're right , that is fascinating . i just found out that jupiter has radio storms so strong that they can be picked up and heard by an am radio . 
 wow ! i am curious to try that and to see if it works . do you know of any other fun facts about jupiter ? 
 yes , according to canadian law , all radios are required to have at least 40 % of the music played be canadian . 
 interesting . i would not think that there was even that much music to play . do you know of any canadian musicians ? 
 yes , nickleback and avril lavigne ... and sorry , that was not about jupiter ... 
 it was about radios though which is very interesting . did you know that soldiers in world war ii made radios from razorblades and pencils ? 
 i did not . i thought it would have been more sophisticated than that . there is a website where you can listen to thousands of episodes of classic radio dramas for free 
 wow . i hope no one hiccups on the radio . do you know why we hiccup ? 
 i do not , why do we hiccup ? ",- hiccups are a holdover from early evolution when early land animals had both gills and lungs .,['it is from our evolution when land animals had both gills and lungs'],yeah i think it is because it was from the old days of a fire hazard .,Nucleus Decoding (p = 0.3),topical-usr_00199,0.7491819399445625,0.7491819399445625,0.7491819399445625,0.7491819399445625,0.7491819399445625,0.7491819399445625,0.8077718,0.6905920779405775,0.7491819399445625
"hi , how are you ? 
 i am well . i am learning about animals and how many there are on our planet . do you know how many ? 
 i have no idea but would love to know . 
 there are over 7 million animal species on our planet , insects contribute 1 million to that number 
 wow . that 's a lot . i thought there would be a lot less than that . is there anything else you were surprised to read about in the article ? 
 the amount of living animals on the planet currently is 20 quintillion ! how fascinating ! 
 you 're right , that is fascinating . i just found out that jupiter has radio storms so strong that they can be picked up and heard by an am radio . 
 wow ! i am curious to try that and to see if it works . do you know of any other fun facts about jupiter ? 
 yes , according to canadian law , all radios are required to have at least 40 % of the music played be canadian . 
 interesting . i would not think that there was even that much music to play . do you know of any canadian musicians ? 
 yes , nickleback and avril lavigne ... and sorry , that was not about jupiter ... 
 it was about radios though which is very interesting . did you know that soldiers in world war ii made radios from razorblades and pencils ? 
 i did not . i thought it would have been more sophisticated than that . there is a website where you can listen to thousands of episodes of classic radio dramas for free 
 wow . i hope no one hiccups on the radio . do you know why we hiccup ? 
 i do not , why do we hiccup ? ",- hiccups are a holdover from early evolution when early land animals had both gills and lungs .,['it is from our evolution when land animals had both gills and lungs'],i have no idea . it was from early evolution . i think about the same thing .,Nucleus Decoding (p = 0.5),topical-usr_00200,0.8047448964383372,0.8047448964383372,0.8047448964383372,0.8047448964383372,0.8047448964383372,0.8047448964383372,0.8413276,0.7681621852449911,0.8047448964383372
"hi , how are you ? 
 i am well . i am learning about animals and how many there are on our planet . do you know how many ? 
 i have no idea but would love to know . 
 there are over 7 million animal species on our planet , insects contribute 1 million to that number 
 wow . that 's a lot . i thought there would be a lot less than that . is there anything else you were surprised to read about in the article ? 
 the amount of living animals on the planet currently is 20 quintillion ! how fascinating ! 
 you 're right , that is fascinating . i just found out that jupiter has radio storms so strong that they can be picked up and heard by an am radio . 
 wow ! i am curious to try that and to see if it works . do you know of any other fun facts about jupiter ? 
 yes , according to canadian law , all radios are required to have at least 40 % of the music played be canadian . 
 interesting . i would not think that there was even that much music to play . do you know of any canadian musicians ? 
 yes , nickleback and avril lavigne ... and sorry , that was not about jupiter ... 
 it was about radios though which is very interesting . did you know that soldiers in world war ii made radios from razorblades and pencils ? 
 i did not . i thought it would have been more sophisticated than that . there is a website where you can listen to thousands of episodes of classic radio dramas for free 
 wow . i hope no one hiccups on the radio . do you know why we hiccup ? 
 i do not , why do we hiccup ? ",- hiccups are a holdover from early evolution when early land animals had both gills and lungs .,['it is from our evolution when land animals had both gills and lungs'],haha good question . i 'm sure that is a wild story haha . do you know why we have hiccups ?,Nucleus Decoding (p = 0.7),topical-usr_00201,0.7127756515972166,0.7127756515972166,0.7127756515972166,0.7127756515972166,0.7127756515972166,0.7127756515972166,0.76640606,0.6591452439292963,0.7127756515972166
"hi , how are you ? 
 i am well . i am learning about animals and how many there are on our planet . do you know how many ? 
 i have no idea but would love to know . 
 there are over 7 million animal species on our planet , insects contribute 1 million to that number 
 wow . that 's a lot . i thought there would be a lot less than that . is there anything else you were surprised to read about in the article ? 
 the amount of living animals on the planet currently is 20 quintillion ! how fascinating ! 
 you 're right , that is fascinating . i just found out that jupiter has radio storms so strong that they can be picked up and heard by an am radio . 
 wow ! i am curious to try that and to see if it works . do you know of any other fun facts about jupiter ? 
 yes , according to canadian law , all radios are required to have at least 40 % of the music played be canadian . 
 interesting . i would not think that there was even that much music to play . do you know of any canadian musicians ? 
 yes , nickleback and avril lavigne ... and sorry , that was not about jupiter ... 
 it was about radios though which is very interesting . did you know that soldiers in world war ii made radios from razorblades and pencils ? 
 i did not . i thought it would have been more sophisticated than that . there is a website where you can listen to thousands of episodes of classic radio dramas for free 
 wow . i hope no one hiccups on the radio . do you know why we hiccup ? 
 i do not , why do we hiccup ? ",- hiccups are a holdover from early evolution when early land animals had both gills and lungs .,['it is from our evolution when land animals had both gills and lungs'],they 're a holdover from early evolution when animals had both gills and lungs . hiccups probably helped animals switch between breathing in water and air .,New Human Generated,topical-usr_00202,0.8744084375616944,0.8744084375616944,0.8744084375616944,0.8744084375616944,0.8744084375616944,0.8744084375616944,0.8449328,0.9038840805524659,0.8744084375616944
"hi , how are you ? 
 i am well . i am learning about animals and how many there are on our planet . do you know how many ? 
 i have no idea but would love to know . 
 there are over 7 million animal species on our planet , insects contribute 1 million to that number 
 wow . that 's a lot . i thought there would be a lot less than that . is there anything else you were surprised to read about in the article ? 
 the amount of living animals on the planet currently is 20 quintillion ! how fascinating ! 
 you 're right , that is fascinating . i just found out that jupiter has radio storms so strong that they can be picked up and heard by an am radio . 
 wow ! i am curious to try that and to see if it works . do you know of any other fun facts about jupiter ? 
 yes , according to canadian law , all radios are required to have at least 40 % of the music played be canadian . 
 interesting . i would not think that there was even that much music to play . do you know of any canadian musicians ? 
 yes , nickleback and avril lavigne ... and sorry , that was not about jupiter ... 
 it was about radios though which is very interesting . did you know that soldiers in world war ii made radios from razorblades and pencils ? 
 i did not . i thought it would have been more sophisticated than that . there is a website where you can listen to thousands of episodes of classic radio dramas for free 
 wow . i hope no one hiccups on the radio . do you know why we hiccup ? 
 i do not , why do we hiccup ? ",- hiccups are a holdover from early evolution when early land animals had both gills and lungs .,['it is from our evolution when land animals had both gills and lungs \n'],it is from our evolution when land animals had both gills and lungs ,Original Ground Truth,topical-usr_00203,0.9970441719947509,0.9970441719947509,0.9970441719947509,0.9970441719947509,0.9970441719947509,0.9970441719947509,1.0000002,0.9940881055709226,0.9970441719947509
"do you like football ? 
 hey ya i like the nfl and college ! my favorite position is the quarterback because they are considered the leader of the offense . what about you ? 
 the quarterback has a lot of responsibilities , he is the leader . too much responsibilities for me . i like defense . 
 oh nice . well have you heard the highest score ever in a football game was 222 - 0 when georgia tech defeated cumberland . no defense for cumberland in that game ! 
 i would you feel if you were on the winning team ? as for i would feel kind of bad . 
 yeah i would feel bad too . bad sportsmanship . is n't it odd that pro bowlers used to make more money than pro football players in the 1960 's ! ",people fantasy draft the national spelling bee,"['it was another era , people had different interests . fantasy football was not big at that time , now we have analysts in fantasy football .']","yeah , i guess football has changed so much . i wonder if bowling is more popular in the 60 's than football .",Argmax Decoding,topical-usr_00204,0.8646048431915226,0.8646048431915226,0.8646048431915226,0.8646048431915226,0.8646048431915226,0.8646048431915226,0.8643168,0.8648928652847176,0.8646048431915226
"do you like football ? 
 hey ya i like the nfl and college ! my favorite position is the quarterback because they are considered the leader of the offense . what about you ? 
 the quarterback has a lot of responsibilities , he is the leader . too much responsibilities for me . i like defense . 
 oh nice . well have you heard the highest score ever in a football game was 222 - 0 when georgia tech defeated cumberland . no defense for cumberland in that game ! 
 i would you feel if you were on the winning team ? as for i would feel kind of bad . 
 yeah i would feel bad too . bad sportsmanship . is n't it odd that pro bowlers used to make more money than pro football players in the 1960 's ! ",people fantasy draft the national spelling bee,"['it was another era , people had different interests . fantasy football was not big at that time , now we have analysts in fantasy football .']",yeah i guess so . do you like fantasy ?,Nucleus Decoding (p = 0.3),topical-usr_00205,0.824907882806152,0.824907882806152,0.824907882806152,0.824907882806152,0.824907882806152,0.824907882806152,0.8231189,0.8266968405176994,0.824907882806152
"do you like football ? 
 hey ya i like the nfl and college ! my favorite position is the quarterback because they are considered the leader of the offense . what about you ? 
 the quarterback has a lot of responsibilities , he is the leader . too much responsibilities for me . i like defense . 
 oh nice . well have you heard the highest score ever in a football game was 222 - 0 when georgia tech defeated cumberland . no defense for cumberland in that game ! 
 i would you feel if you were on the winning team ? as for i would feel kind of bad . 
 yeah i would feel bad too . bad sportsmanship . is n't it odd that pro bowlers used to make more money than pro football players in the 1960 's ! ",people fantasy draft the national spelling bee,"['it was another era , people had different interests . fantasy football was not big at that time , now we have analysts in fantasy football .']",i wonder how much the players made in the 1960s ?,Nucleus Decoding (p = 0.5),topical-usr_00206,0.8680030312969093,0.8680030312969093,0.8680030312969093,0.8680030312969093,0.8680030312969093,0.8680030312969093,0.83149016,0.9045159035590895,0.8680030312969093
"do you like football ? 
 hey ya i like the nfl and college ! my favorite position is the quarterback because they are considered the leader of the offense . what about you ? 
 the quarterback has a lot of responsibilities , he is the leader . too much responsibilities for me . i like defense . 
 oh nice . well have you heard the highest score ever in a football game was 222 - 0 when georgia tech defeated cumberland . no defense for cumberland in that game ! 
 i would you feel if you were on the winning team ? as for i would feel kind of bad . 
 yeah i would feel bad too . bad sportsmanship . is n't it odd that pro bowlers used to make more money than pro football players in the 1960 's ! ",people fantasy draft the national spelling bee,"['it was another era , people had different interests . fantasy football was not big at that time , now we have analysts in fantasy football .']","i know right , right ? in japan , people fantasy draft the national spelling bee !",Nucleus Decoding (p = 0.7),topical-usr_00207,0.809213512130492,0.809213512130492,0.809213512130492,0.809213512130492,0.809213512130492,0.809213512130492,0.797897,0.820530043021665,0.809213512130492
"do you like football ? 
 hey ya i like the nfl and college ! my favorite position is the quarterback because they are considered the leader of the offense . what about you ? 
 the quarterback has a lot of responsibilities , he is the leader . too much responsibilities for me . i like defense . 
 oh nice . well have you heard the highest score ever in a football game was 222 - 0 when georgia tech defeated cumberland . no defense for cumberland in that game ! 
 i would you feel if you were on the winning team ? as for i would feel kind of bad . 
 yeah i would feel bad too . bad sportsmanship . is n't it odd that pro bowlers used to make more money than pro football players in the 1960 's ! ",people fantasy draft the national spelling bee,"['it was another era , people had different interests . fantasy football was not big at that time , now we have analysts in fantasy football .']","wow people in the 60 's must have really loved bowling ! even today , a lot of niche activities have a dedicated fanbase . there are people that fantasy draft the national spelling bee !",New Human Generated,topical-usr_00208,0.8734773749898036,0.8734773749898036,0.8734773749898036,0.8734773749898036,0.8734773749898036,0.8734773749898036,0.85141397,0.8955407847543875,0.8734773749898036
"do you like football ? 
 hey ya i like the nfl and college ! my favorite position is the quarterback because they are considered the leader of the offense . what about you ? 
 the quarterback has a lot of responsibilities , he is the leader . too much responsibilities for me . i like defense . 
 oh nice . well have you heard the highest score ever in a football game was 222 - 0 when georgia tech defeated cumberland . no defense for cumberland in that game ! 
 i would you feel if you were on the winning team ? as for i would feel kind of bad . 
 yeah i would feel bad too . bad sportsmanship . is n't it odd that pro bowlers used to make more money than pro football players in the 1960 's ! ",people fantasy draft the national spelling bee,"['it was another era , people had different interests . fantasy football was not big at that time , now we have analysts in fantasy football . \n']","it was another era , people had different interests . fantasy football was not big at that time , now we have analysts in fantasy football . ",Original Ground Truth,topical-usr_00209,0.9916773564208605,0.9916773564208605,0.9916773564208605,0.9916773564208605,0.9916773564208605,0.9916773564208605,0.9999999,0.9833548320510106,0.9916773564208605
"hello , how are you doing ? do you like xxxtentacion ? 
 i never heard of him . i understand that he had been fatally shot . how sad . 
 that is sad . i ve heard of him too , but never listened to the music . 
 apparently he had a number 1 hit posthumously 
 right and then more of his songs entered the top 100 . these eight are "" moonlight "" at no . 16 , "" changes "" at no . 18 , "" jocelyn flores "" at no . 19 , one with an unprintable title at no . 28 , "" everybody dies on their nightmares "" at no . 42 , "" the remedy for a broke heart ( why am i so in love ) "" at no . 58 , "" hope "" at no . 80 , and "" numb "" at no . 82 . 
 wow . that 's incredible . the lines of his song were sad talking about suicide 
 seems like a lot of musicians and actor / actress ' suffer from some kind of ailment . its so sad . 
 they 've got talent but problems . the year b.i.g . was killed his anthem raced up the charts . 
 yeah . that s crazy when people pass away that they get a boost of recognition for their work . rapper tupac shakur 's music is in the library of congress of "" cultural significance . "" 
 it takes death for things to happen and people realize the talent . when prince died his sales went up 
 absolutely kinda like a last tribute to them . before he became a rapper , eminem 's true dream was to become a comic 
 funny . did you know mcdonalds payed rappers $ 5 for everytime they referenced big macs in songs 
 what ! that s amazing . haha rapper busta rhymes voiced the reptar wagon in the 1998 rugrats movie 
 that 's cool ! did you also know that there is a deaf rapper who rhymes in sign language . that is awesome 
 some rappers have a sign language translator on stage with them . i 've seen it on youtube ! 
 that 's great ! the world 's fastest rapper noclue raps 14.1 syllables per second 
 korean rappers invented a new type of freestyle , it 's called "" compliment battle "" . 
 really , do they do compliments ? 
 i do nt know , but i am visiting korea in a few , so maybe i will find out . ",there is a radio station that translates solar activity into sound and you can listen live to the sun 's music,"[""wow , have a nice trip ! did you know that a radio station exists that changes solar activity into sound so you can listen to the sun 's music""]","i think that is a great idea , i would like to listen to that one , i wonder how it sounds like",Argmax Decoding,topical-usr_00210,0.7882575677120387,0.7882575677120387,0.7882575677120387,0.7882575677120387,0.7882575677120387,0.7882575677120387,0.8616266,0.7148885103630424,0.7882575677120387
"hello , how are you doing ? do you like xxxtentacion ? 
 i never heard of him . i understand that he had been fatally shot . how sad . 
 that is sad . i ve heard of him too , but never listened to the music . 
 apparently he had a number 1 hit posthumously 
 right and then more of his songs entered the top 100 . these eight are "" moonlight "" at no . 16 , "" changes "" at no . 18 , "" jocelyn flores "" at no . 19 , one with an unprintable title at no . 28 , "" everybody dies on their nightmares "" at no . 42 , "" the remedy for a broke heart ( why am i so in love ) "" at no . 58 , "" hope "" at no . 80 , and "" numb "" at no . 82 . 
 wow . that 's incredible . the lines of his song were sad talking about suicide 
 seems like a lot of musicians and actor / actress ' suffer from some kind of ailment . its so sad . 
 they 've got talent but problems . the year b.i.g . was killed his anthem raced up the charts . 
 yeah . that s crazy when people pass away that they get a boost of recognition for their work . rapper tupac shakur 's music is in the library of congress of "" cultural significance . "" 
 it takes death for things to happen and people realize the talent . when prince died his sales went up 
 absolutely kinda like a last tribute to them . before he became a rapper , eminem 's true dream was to become a comic 
 funny . did you know mcdonalds payed rappers $ 5 for everytime they referenced big macs in songs 
 what ! that s amazing . haha rapper busta rhymes voiced the reptar wagon in the 1998 rugrats movie 
 that 's cool ! did you also know that there is a deaf rapper who rhymes in sign language . that is awesome 
 some rappers have a sign language translator on stage with them . i 've seen it on youtube ! 
 that 's great ! the world 's fastest rapper noclue raps 14.1 syllables per second 
 korean rappers invented a new type of freestyle , it 's called "" compliment battle "" . 
 really , do they do compliments ? 
 i do nt know , but i am visiting korea in a few , so maybe i will find out . ",there is a radio station that translates solar activity into sound and you can listen live to the sun 's music,"[""wow , have a nice trip ! did you know that a radio station exists that changes solar activity into sound so you can listen to the sun 's music""]",i think that is very cool . i wonder if the song would sound like that .,Nucleus Decoding (p = 0.3),topical-usr_00211,0.8251881566678831,0.8251881566678831,0.8251881566678831,0.8251881566678831,0.8251881566678831,0.8251881566678831,0.8595819,0.7907944256137508,0.8251881566678831
"hello , how are you doing ? do you like xxxtentacion ? 
 i never heard of him . i understand that he had been fatally shot . how sad . 
 that is sad . i ve heard of him too , but never listened to the music . 
 apparently he had a number 1 hit posthumously 
 right and then more of his songs entered the top 100 . these eight are "" moonlight "" at no . 16 , "" changes "" at no . 18 , "" jocelyn flores "" at no . 19 , one with an unprintable title at no . 28 , "" everybody dies on their nightmares "" at no . 42 , "" the remedy for a broke heart ( why am i so in love ) "" at no . 58 , "" hope "" at no . 80 , and "" numb "" at no . 82 . 
 wow . that 's incredible . the lines of his song were sad talking about suicide 
 seems like a lot of musicians and actor / actress ' suffer from some kind of ailment . its so sad . 
 they 've got talent but problems . the year b.i.g . was killed his anthem raced up the charts . 
 yeah . that s crazy when people pass away that they get a boost of recognition for their work . rapper tupac shakur 's music is in the library of congress of "" cultural significance . "" 
 it takes death for things to happen and people realize the talent . when prince died his sales went up 
 absolutely kinda like a last tribute to them . before he became a rapper , eminem 's true dream was to become a comic 
 funny . did you know mcdonalds payed rappers $ 5 for everytime they referenced big macs in songs 
 what ! that s amazing . haha rapper busta rhymes voiced the reptar wagon in the 1998 rugrats movie 
 that 's cool ! did you also know that there is a deaf rapper who rhymes in sign language . that is awesome 
 some rappers have a sign language translator on stage with them . i 've seen it on youtube ! 
 that 's great ! the world 's fastest rapper noclue raps 14.1 syllables per second 
 korean rappers invented a new type of freestyle , it 's called "" compliment battle "" . 
 really , do they do compliments ? 
 i do nt know , but i am visiting korea in a few , so maybe i will find out . ",there is a radio station that translates solar activity into sound and you can listen live to the sun 's music,"[""wow , have a nice trip ! did you know that a radio station exists that changes solar activity into sound so you can listen to the sun 's music""]","i agree , that s funny ! i wonder how it works .",Nucleus Decoding (p = 0.5),topical-usr_00212,0.913974257572036,0.913974257572036,0.913974257572036,0.913974257572036,0.913974257572036,0.913974257572036,0.8826909,0.9452576086194139,0.913974257572036
