context,fact,reference,response,model,dialogue_id,annotations.Understandable,annotations.Natural,annotations.Maintains Context,annotations.Engaging,annotations.Uses Knowledge,annotations.Overall,am_scores,fm_scores,am_fm_scores
"hello ! are you interested in adopting a rescued bunny ?
i love bunnies but i'm busy moving into a new apartment with my boyfriend
i'd have loved to live with my girlfriend before i went into the navy
the navy sounds tough . i teach elementary school .
i only joined because i love the color . i much prefer working with the bunny rescue , now .
i would like to take pictures of the bunnies . do you help alot of rabbits ?
yes , by volunteering and donating to them each month . what do take pictures of ?
i just enjoy photography and the colors red and silver .
i've a silver eared bunny you would love , with a red , white , and navy blue bow .","your persona: i am fluent in english spanish and french.
your persona: my favorite colors are red and silver.
your persona: i'm interested in photography and like taking pictures.
your persona: my boyfriend and i are moving into an apartment together next week.
your persona: i'm an elementary school teacher.",['your bunny sounds adorable . bunnies are very gentle and quiet animals'],it sounsd great ! maybe i can keep it as a class pet at my elementary school .,New Human Generated,persona-usr_00063,0.8580744284210078,0.8580744284210078,0.8580744284210078,0.8580744284210078,0.8580744284210078,0.8580744284210078,0.86516577,0.8509830867881522,0.8580744284210078
"hello ! are you interested in adopting a rescued bunny ?
i love bunnies but i'm busy moving into a new apartment with my boyfriend
i'd have loved to live with my girlfriend before i went into the navy
the navy sounds tough . i teach elementary school .
i only joined because i love the color . i much prefer working with the bunny rescue , now .
i would like to take pictures of the bunnies . do you help alot of rabbits ?
yes , by volunteering and donating to them each month . what do take pictures of ?
i just enjoy photography and the colors red and silver .
i've a silver eared bunny you would love , with a red , white , and navy blue bow .","your persona: i am fluent in english spanish and french.
your persona: my favorite colors are red and silver.
your persona: i'm interested in photography and like taking pictures.
your persona: my boyfriend and i are moving into an apartment together next week.
your persona: i'm an elementary school teacher.
",['your bunny sounds adorable . bunnies are very gentle and quiet animals\n'],your bunny sounds adorable . bunnies are very gentle and quiet animals,Original Ground Truth,persona-usr_00064,0.9837509856902785,0.9837509856902785,0.9837509856902785,0.9837509856902785,0.9837509856902785,0.9837509856902785,0.9999999,0.9675020905898466,0.9837509856902785
"hello hope your having a good night tonight ? i know i am .
that is good ! i am watching football highlights .
really what teams . and who are you rooting for .
i'm a green bay packer fan . do you like football ?
no i am not a fan but my son is .
how many kids do you have ?
2 children both fully grow . they never drop by .
i have kids too . i also have a couple pets .
pets ? what kind dogs cats fish or birds ?","your persona: i have a children and a dogs.
your persona: i own a house in florida.
your persona: i enjoy american sports.
your persona: i am a male.","[""i've two dogs . what about you ?""]",what kind of dogs do you have .,KV-MemNN,persona-usr_00065,0.9242242861577548,0.9242242861577548,0.9242242861577548,0.9242242861577548,0.9242242861577548,0.9242242861577548,0.95542514,0.8930234290736273,0.9242242861577548
"hello hope your having a good night tonight ? i know i am .
that is good ! i am watching football highlights .
really what teams . and who are you rooting for .
i'm a green bay packer fan . do you like football ?
no i am not a fan but my son is .
how many kids do you have ?
2 children both fully grow . they never drop by .
i have kids too . i also have a couple pets .
pets ? what kind dogs cats fish or birds ?","your persona: i have a children and a dogs.
your persona: i own a house in florida.
your persona: i enjoy american sports.
your persona: i am a male.","[""i've two dogs . what about you ?""]",i have a dog and a cat .,Seq2Seq,persona-usr_00066,0.8683961049385769,0.8683961049385769,0.8683961049385769,0.8683961049385769,0.8683961049385769,0.8683961049385769,0.93002427,0.8067679436341728,0.8683961049385769
"hello hope your having a good night tonight ? i know i am .
that is good ! i am watching football highlights .
really what teams . and who are you rooting for .
i'm a green bay packer fan . do you like football ?
no i am not a fan but my son is .
how many kids do you have ?
2 children both fully grow . they never drop by .
i have kids too . i also have a couple pets .
pets ? what kind dogs cats fish or birds ?","your persona: i have a children and a dogs.
your persona: i own a house in florida.
your persona: i enjoy american sports.
your persona: i am a male.","[""i've two dogs . what about you ?""]","i do not have any pets , but i do like to go fishing .",Language Model,persona-usr_00067,0.7365782066012414,0.7365782066012414,0.7365782066012414,0.7365782066012414,0.7365782066012414,0.7365782066012414,0.84380925,0.6293471661855762,0.7365782066012414
"hello hope your having a good night tonight ? i know i am .
that is good ! i am watching football highlights .
really what teams . and who are you rooting for .
i'm a green bay packer fan . do you like football ?
no i am not a fan but my son is .
how many kids do you have ?
2 children both fully grow . they never drop by .
i have kids too . i also have a couple pets .
pets ? what kind dogs cats fish or birds ?","your persona: i have a children and a dogs.
your persona: i own a house in florida.
your persona: i enjoy american sports.
your persona: i am a male.","[""i've two dogs . what about you ?""]",i have a dog . i love to play catch with him in my front yard !,New Human Generated,persona-usr_00068,0.8696999207528033,0.8696999207528033,0.8696999207528033,0.8696999207528033,0.8696999207528033,0.8696999207528033,0.90846217,0.8309376747194129,0.8696999207528033
"hello hope your having a good night tonight ? i know i am .
that is good ! i am watching football highlights .
really what teams . and who are you rooting for .
i'm a green bay packer fan . do you like football ?
no i am not a fan but my son is .
how many kids do you have ?
2 children both fully grow . they never drop by .
i have kids too . i also have a couple pets .
pets ? what kind dogs cats fish or birds ?","your persona: i have a children and a dogs.
your persona: i own a house in florida.
your persona: i enjoy american sports.
your persona: i am a male.
","[""i've two dogs . what about you ?\n""]",i've two dogs . what about you ?,Original Ground Truth,persona-usr_00069,0.9967251153792646,0.9967251153792646,0.9967251153792646,0.9967251153792646,0.9967251153792646,0.9967251153792646,0.9999999,0.9934503499678187,0.9967251153792646
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?""]","the nearest one to me is a long drive a away , but i do not mind .",KV-MemNN,persona-usr_00070,0.8864272571703431,0.8864272571703431,0.8864272571703431,0.8864272571703431,0.8864272571703431,0.8864272571703431,0.85804,0.9148145391743653,0.8864272571703431
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?""]",i am a huge sports fan . i am a huge fan of gaming .,Seq2Seq,persona-usr_00071,0.8540204127049489,0.8540204127049489,0.8540204127049489,0.8540204127049489,0.8540204127049489,0.8540204127049489,0.9153615,0.7926793017816629,0.8540204127049489
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?""]",i am sorry to hear that . i am a nurse .,Language Model,persona-usr_00072,0.7891916372573669,0.7891916372573669,0.7891916372573669,0.7891916372573669,0.7891916372573669,0.7891916372573669,0.9090355,0.6693477706504454,0.7891916372573669
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?""]",i love electronics . i helped design the game starcraft ! have you played it ?,New Human Generated,persona-usr_00073,0.9025891017726309,0.9025891017726309,0.9025891017726309,0.9025891017726309,0.9025891017726309,0.9025891017726309,0.9341042,0.8710739993674051,0.9025891017726309
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.
","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?\n""]",this robot will help me because i'm allergic to water ! do you enjoy teaching ?,Original Ground Truth,persona-usr_00074,0.996834778959965,0.996834778959965,0.996834778959965,0.996834778959965,0.996834778959965,0.996834778959965,0.99999994,0.9936696175245746,0.996834778959965
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],really ? i have quite the vast collection of purple swimming suits,KV-MemNN,persona-usr_00075,0.8906587823085627,0.8906587823085627,0.8906587823085627,0.8906587823085627,0.8906587823085627,0.8906587823085627,0.8842484,0.8970691887244862,0.8906587823085627
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],"i love swimming , but i do not have time for that",Seq2Seq,persona-usr_00076,0.8004418843158012,0.8004418843158012,0.8004418843158012,0.8004418843158012,0.8004418843158012,0.8004418843158012,0.8199073,0.7809764610067856,0.8004418843158012
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],i like to go to the gym and listen to music .,Language Model,persona-usr_00077,0.7611370880485645,0.7611370880485645,0.7611370880485645,0.7611370880485645,0.7611370880485645,0.7611370880485645,0.85172594,0.6705482401611549,0.7611370880485645
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],"that sounds very fun ! i never learned to swim in somalia , maybe i'll try it now .",New Human Generated,persona-usr_00078,0.9057094133416559,0.9057094133416559,0.9057094133416559,0.9057094133416559,0.9057094133416559,0.9057094133416559,0.89278924,0.9186295820315175,0.9057094133416559
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.
",['swimming is fun ! have you met any olympians ?\n'],swimming is fun ! have you met any olympians ?,Original Ground Truth,persona-usr_00079,0.9941945848419619,0.9941945848419619,0.9941945848419619,0.9941945848419619,0.9941945848419619,0.9941945848419619,0.9999999,0.9883892888932133,0.9941945848419619
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]",just give me a couple fish and some cheeseburgers to grill and i am happy,KV-MemNN,persona-usr_00080,0.8950742508952841,0.8950742508952841,0.8950742508952841,0.8950742508952841,0.8950742508952841,0.8950742508952841,0.8394809,0.9506676248679609,0.8950742508952841
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]","i am a professional , i am a huge fan of the game .",Seq2Seq,persona-usr_00081,0.9264523927592203,0.9264523927592203,0.9264523927592203,0.9264523927592203,0.9264523927592203,0.9264523927592203,0.8896744,0.9632303603933184,0.9264523927592203
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]",i do not know what to say .,Language Model,persona-usr_00082,0.8536446146582164,0.8536446146582164,0.8536446146582164,0.8536446146582164,0.8536446146582164,0.8536446146582164,0.84822005,0.8590691789815024,0.8536446146582164
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]",thank you . now i'm building a robot to be my body double !,New Human Generated,persona-usr_00083,0.9013420127851199,0.9013420127851199,0.9013420127851199,0.9013420127851199,0.9013420127851199,0.9013420127851199,0.90785193,0.8948320911372565,0.9013420127851199
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.
","[""designed , yes . now i'm making a robot to be a body double of myself .\n""]","designed , yes . now i'm making a robot to be a body double of myself .",Original Ground Truth,persona-usr_00084,0.9968245645274404,0.9968245645274404,0.9968245645274404,0.9968245645274404,0.9968245645274404,0.9968245645274404,1.0,0.9936491290548808,0.9968245645274404
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]","i am doing great , watching a little basketball . what are you up to ?",KV-MemNN,persona-usr_00085,0.9515962281213531,0.9515962281213531,0.9515962281213531,0.9515962281213531,0.9515962281213531,0.9515962281213531,0.94418764,0.9590048150989074,0.9515962281213531
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]","i'm doing great , how are you ?",Seq2Seq,persona-usr_00086,0.9282552198070204,0.9282552198070204,0.9282552198070204,0.9282552198070204,0.9282552198070204,0.9282552198070204,0.98982847,0.8666819722449612,0.9282552198070204
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]",i'm doing well . how are you ?,Language Model,persona-usr_00087,0.939073134436258,0.939073134436258,0.939073134436258,0.939073134436258,0.939073134436258,0.939073134436258,0.99348474,0.8846615333836242,0.939073134436258
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]","i'm good , just spending time with my amazing wife and kids . how are you ?",New Human Generated,persona-usr_00088,0.9832111482602448,0.9832111482602448,0.9832111482602448,0.9832111482602448,0.9832111482602448,0.9832111482602448,0.97665054,0.9897717604601565,0.9832111482602448
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.
","[""i'm doing very well thank you . how are you ?\n""]",i'm doing very well thank you . how are you ?,Original Ground Truth,persona-usr_00089,0.9603036644624405,0.9603036644624405,0.9603036644624405,0.9603036644624405,0.9603036644624405,0.9603036644624405,0.9999999,0.9206074481341705,0.9603036644624405
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]",nothing . i am never going an extra mile again for sure .,KV-MemNN,persona-usr_00090,0.9376225992774752,0.9376225992774752,0.9376225992774752,0.9376225992774752,0.9376225992774752,0.9376225992774752,0.9039562,0.9712890237044863,0.9376225992774752
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]",i was a little too . i was a very good painter .,Seq2Seq,persona-usr_00091,0.912631313171577,0.912631313171577,0.912631313171577,0.912631313171577,0.912631313171577,0.912631313171577,0.9061073,0.9191553198627462,0.912631313171577
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]","no , i do not . i am a big fan of classical music .",Language Model,persona-usr_00092,0.7921826780210749,0.7921826780210749,0.7921826780210749,0.7921826780210749,0.7921826780210749,0.7921826780210749,0.9412456,0.6431197405598195,0.7921826780210749
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]",i haven't . i'm 56 years old so i've learned to deal with these things by now .,New Human Generated,persona-usr_00093,0.8919264501998192,0.8919264501998192,0.8919264501998192,0.8919264501998192,0.8919264501998192,0.8919264501998192,0.9244393,0.8594135893721117,0.8919264501998192
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.
","[""no , i keep to myself . my housekeeping job isn't exactly a social one .\n""]","no , i keep to myself . my housekeeping job isn't exactly a social one .",Original Ground Truth,persona-usr_00094,0.999728129910713,0.999728129910713,0.999728129910713,0.999728129910713,0.999728129910713,0.999728129910713,1.0,0.9994562598214262,0.999728129910713
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],what is your name ?,KV-MemNN,persona-usr_00095,0.8466020961067495,0.8466020961067495,0.8466020961067495,0.8466020961067495,0.8466020961067495,0.8466020961067495,0.89496714,0.7982370534462566,0.8466020961067495
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],i'm great . how are you ?,Seq2Seq,persona-usr_00096,0.8501183833996893,0.8501183833996893,0.8501183833996893,0.8501183833996893,0.8501183833996893,0.8501183833996893,0.8948966,0.8053401403269053,0.8501183833996893
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],i'm doing well . how are you ?,Language Model,persona-usr_00097,0.8934396196909116,0.8934396196909116,0.8934396196909116,0.8934396196909116,0.8934396196909116,0.8934396196909116,0.8949065,0.8919727185383172,0.8934396196909116
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],i'm great . just finished my part time job at burger king . how are you ?,New Human Generated,persona-usr_00098,0.9074268514316708,0.9074268514316708,0.9074268514316708,0.9074268514316708,0.9074268514316708,0.9074268514316708,0.8874367,0.9274170149170219,0.9074268514316708
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.
",['i am doing well . about to go to my job at burger king .\n'],i am doing well . about to go to my job at burger king .,Original Ground Truth,persona-usr_00099,0.98416043636077,0.98416043636077,0.98416043636077,0.98416043636077,0.98416043636077,0.98416043636077,1.0000001,0.9683207535122504,0.98416043636077
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']",cool . maybe you know my nephew ? he is in school and says i am the best aunt ever !,KV-MemNN,persona-usr_00100,0.9024376140902006,0.9024376140902006,0.9024376140902006,0.9024376140902006,0.9024376140902006,0.9024376140902006,0.84322405,0.9616511795658993,0.9024376140902006
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']","i have been retired , but i do not know what to do .",Seq2Seq,persona-usr_00101,0.8533808997123831,0.8533808997123831,0.8533808997123831,0.8533808997123831,0.8533808997123831,0.8533808997123831,0.8840569,0.8227048736511455,0.8533808997123831
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']",i am sorry to hear that . i am sorry to hear that .,Language Model,persona-usr_00102,0.7322673667052784,0.7322673667052784,0.7322673667052784,0.7322673667052784,0.7322673667052784,0.7322673667052784,0.887552,0.5769827104765968,0.7322673667052784
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']",cool . do you live close to your friends ? my best friend is next door !,New Human Generated,persona-usr_00103,0.8933846981182667,0.8933846981182667,0.8933846981182667,0.8933846981182667,0.8933846981182667,0.8933846981182667,0.9201766,0.8665927709847633,0.8933846981182667
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.
","['i want to go next door and play with my best friend , not work !\n']","i want to go next door and play with my best friend , not work !",Original Ground Truth,persona-usr_00104,0.9933215126332179,0.9933215126332179,0.9933215126332179,0.9933215126332179,0.9933215126332179,0.9933215126332179,0.99999994,0.9866430848710805,0.9933215126332179
