context,fact,reference,response,model,dialogue_id,annotations.Understandable,annotations.Natural,annotations.Maintains Context,annotations.Engaging,annotations.Uses Knowledge,annotations.Overall,am_scores,fm_scores,am_fm_scores
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?""]",i am sorry to hear that . i am a nurse .,Language Model,persona-usr_00072,0.756443058980397,0.756443058980397,0.756443058980397,0.756443058980397,0.756443058980397,0.756443058980397,0.9090355,0.6038506140965058,0.756443058980397
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?""]",i love electronics . i helped design the game starcraft ! have you played it ?,New Human Generated,persona-usr_00073,0.8953190007216945,0.8953190007216945,0.8953190007216945,0.8953190007216945,0.8953190007216945,0.8953190007216945,0.9341042,0.8565337972655326,0.8953190007216945
"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.
","[""this robot will help me because i'm allergic to water ! do you enjoy teaching ?\n""]",this robot will help me because i'm allergic to water ! do you enjoy teaching ?,Original Ground Truth,persona-usr_00074,0.9842236320569893,0.9842236320569893,0.9842236320569893,0.9842236320569893,0.9842236320569893,0.9842236320569893,0.99999994,0.9684473237186233,0.9842236320569893
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],really ? i have quite the vast collection of purple swimming suits,KV-MemNN,persona-usr_00075,0.8722108104752054,0.8722108104752054,0.8722108104752054,0.8722108104752054,0.8722108104752054,0.8722108104752054,0.8842484,0.8601732450577717,0.8722108104752054
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],"i love swimming , but i do not have time for that",Seq2Seq,persona-usr_00076,0.7954927225481842,0.7954927225481842,0.7954927225481842,0.7954927225481842,0.7954927225481842,0.7954927225481842,0.8199073,0.7710781374715514,0.7954927225481842
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],i like to go to the gym and listen to music .,Language Model,persona-usr_00077,0.7545002251431799,0.7545002251431799,0.7545002251431799,0.7545002251431799,0.7545002251431799,0.7545002251431799,0.85172594,0.6572745143503858,0.7545002251431799
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.",['swimming is fun ! have you met any olympians ?'],"that sounds very fun ! i never learned to swim in somalia , maybe i'll try it now .",New Human Generated,persona-usr_00078,0.9295021453123959,0.9295021453123959,0.9295021453123959,0.9295021453123959,0.9295021453123959,0.9295021453123959,0.89278924,0.9662150459729975,0.9295021453123959
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.
",['swimming is fun ! have you met any olympians ?\n'],swimming is fun ! have you met any olympians ?,Original Ground Truth,persona-usr_00079,0.9868036657576317,0.9868036657576317,0.9868036657576317,0.9868036657576317,0.9868036657576317,0.9868036657576317,0.9999999,0.9736074507245529,0.9868036657576317
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]",just give me a couple fish and some cheeseburgers to grill and i am happy,KV-MemNN,persona-usr_00080,0.9105262119250965,0.9105262119250965,0.9105262119250965,0.9105262119250965,0.9105262119250965,0.9105262119250965,0.8394809,0.9815715469275856,0.9105262119250965
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]","i am a professional , i am a huge fan of the game .",Seq2Seq,persona-usr_00081,0.8731700691454136,0.8731700691454136,0.8731700691454136,0.8731700691454136,0.8731700691454136,0.8731700691454136,0.8896744,0.8566657131657051,0.8731700691454136
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]",i do not know what to say .,Language Model,persona-usr_00082,0.8389556163084413,0.8389556163084413,0.8389556163084413,0.8389556163084413,0.8389556163084413,0.8389556163084413,0.84822005,0.8296911822819523,0.8389556163084413
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.","[""designed , yes . now i'm making a robot to be a body double of myself .""]",thank you . now i'm building a robot to be my body double !,New Human Generated,persona-usr_00083,0.9533050784819037,0.9533050784819037,0.9533050784819037,0.9533050784819037,0.9533050784819037,0.9533050784819037,0.90785193,0.998758222530824,0.9533050784819037
"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.
","[""designed , yes . now i'm making a robot to be a body double of myself .\n""]","designed , yes . now i'm making a robot to be a body double of myself .",Original Ground Truth,persona-usr_00084,0.9813807071968073,0.9813807071968073,0.9813807071968073,0.9813807071968073,0.9813807071968073,0.9813807071968073,1.0,0.9627614143936145,0.9813807071968073
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]","i am doing great , watching a little basketball . what are you up to ?",KV-MemNN,persona-usr_00085,0.9563825541474562,0.9563825541474562,0.9563825541474562,0.9563825541474562,0.9563825541474562,0.9563825541474562,0.94418764,0.9685774671511135,0.9563825541474562
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]","i'm doing great , how are you ?",Seq2Seq,persona-usr_00086,0.9482032658302063,0.9482032658302063,0.9482032658302063,0.9482032658302063,0.9482032658302063,0.9482032658302063,0.98982847,0.906578064291333,0.9482032658302063
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]",i'm doing well . how are you ?,Language Model,persona-usr_00087,0.9462809149390059,0.9462809149390059,0.9462809149390059,0.9462809149390059,0.9462809149390059,0.9462809149390059,0.99348474,0.8990770943891203,0.9462809149390059
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.","[""i'm doing very well thank you . how are you ?""]","i'm good , just spending time with my amazing wife and kids . how are you ?",New Human Generated,persona-usr_00088,0.9604466408345228,0.9604466408345228,0.9604466408345228,0.9604466408345228,0.9604466408345228,0.9604466408345228,0.97665054,0.9442427456087124,0.9604466408345228
hello how are you today,"your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.
","[""i'm doing very well thank you . how are you ?\n""]",i'm doing very well thank you . how are you ?,Original Ground Truth,persona-usr_00089,0.9524399676104899,0.9524399676104899,0.9524399676104899,0.9524399676104899,0.9524399676104899,0.9524399676104899,0.9999999,0.9048800544302693,0.9524399676104899
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]",nothing . i am never going an extra mile again for sure .,KV-MemNN,persona-usr_00090,0.9236920159103998,0.9236920159103998,0.9236920159103998,0.9236920159103998,0.9236920159103998,0.9236920159103998,0.9039562,0.9434278569703359,0.9236920159103998
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]",i was a little too . i was a very good painter .,Seq2Seq,persona-usr_00091,0.9014464201265024,0.9014464201265024,0.9014464201265024,0.9014464201265024,0.9014464201265024,0.9014464201265024,0.9061073,0.8967855337725972,0.9014464201265024
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]","no , i do not . i am a big fan of classical music .",Language Model,persona-usr_00092,0.7815543556813292,0.7815543556813292,0.7815543556813292,0.7815543556813292,0.7815543556813292,0.7815543556813292,0.9412456,0.6218630958803282,0.7815543556813292
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.","[""no , i keep to myself . my housekeeping job isn't exactly a social one .""]",i haven't . i'm 56 years old so i've learned to deal with these things by now .,New Human Generated,persona-usr_00093,0.919718042962491,0.919718042962491,0.919718042962491,0.919718042962491,0.919718042962491,0.919718042962491,0.9244393,0.9149967748974552,0.919718042962491
"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.
","[""no , i keep to myself . my housekeeping job isn't exactly a social one .\n""]","no , i keep to myself . my housekeeping job isn't exactly a social one .",Original Ground Truth,persona-usr_00094,0.9878189041759466,0.9878189041759466,0.9878189041759466,0.9878189041759466,0.9878189041759466,0.9878189041759466,1.0,0.9756378083518934,0.9878189041759466
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],what is your name ?,KV-MemNN,persona-usr_00095,0.8697515127980298,0.8697515127980298,0.8697515127980298,0.8697515127980298,0.8697515127980298,0.8697515127980298,0.89496714,0.8445358868288171,0.8697515127980298
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],i'm great . how are you ?,Seq2Seq,persona-usr_00096,0.8599030480417635,0.8599030480417635,0.8599030480417635,0.8599030480417635,0.8599030480417635,0.8599030480417635,0.8948966,0.8249094696110538,0.8599030480417635
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],i'm doing well . how are you ?,Language Model,persona-usr_00097,0.9011919107174751,0.9011919107174751,0.9011919107174751,0.9011919107174751,0.9011919107174751,0.9011919107174751,0.8949065,0.9074773005914444,0.9011919107174751
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.",['i am doing well . about to go to my job at burger king .'],i'm great . just finished my part time job at burger king . how are you ?,New Human Generated,persona-usr_00098,0.9353811146369375,0.9353811146369375,0.9353811146369375,0.9353811146369375,0.9353811146369375,0.9353811146369375,0.8874367,0.9833255413275553,0.9353811146369375
hi my name is jill how are you today ?,"your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.
",['i am doing well . about to go to my job at burger king .\n'],i am doing well . about to go to my job at burger king .,Original Ground Truth,persona-usr_00099,0.9634211676649952,0.9634211676649952,0.9634211676649952,0.9634211676649952,0.9634211676649952,0.9634211676649952,1.0000001,0.9268422161207008,0.9634211676649952
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']",cool . maybe you know my nephew ? he is in school and says i am the best aunt ever !,KV-MemNN,persona-usr_00100,0.9124565513838756,0.9124565513838756,0.9124565513838756,0.9124565513838756,0.9124565513838756,0.9124565513838756,0.84322405,0.9816890541532494,0.9124565513838756
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']","i have been retired , but i do not know what to do .",Seq2Seq,persona-usr_00101,0.852991429971788,0.852991429971788,0.852991429971788,0.852991429971788,0.852991429971788,0.852991429971788,0.8840569,0.8219259341699555,0.852991429971788
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']",i am sorry to hear that . i am sorry to hear that .,Language Model,persona-usr_00102,0.7218423412683574,0.7218423412683574,0.7218423412683574,0.7218423412683574,0.7218423412683574,0.7218423412683574,0.887552,0.5561326596027549,0.7218423412683574
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.","['i want to go next door and play with my best friend , not work !']",cool . do you live close to your friends ? my best friend is next door !,New Human Generated,persona-usr_00103,0.9040877706292754,0.9040877706292754,0.9040877706292754,0.9040877706292754,0.9040877706292754,0.9040877706292754,0.9201766,0.8879989160067806,0.9040877706292754
"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.
","['i want to go next door and play with my best friend , not work !\n']","i want to go next door and play with my best friend , not work !",Original Ground Truth,persona-usr_00104,0.9760162657174828,0.9760162657174828,0.9760162657174828,0.9760162657174828,0.9760162657174828,0.9760162657174828,0.99999994,0.9520325910396104,0.9760162657174828
"hello . my softball game was canceled due to the hurricane .
oh how are you doing ? i'm sorry to hear that .
doing great . daddy was in the army , he taught me things .
i once lived in my moms house .
mine passed when i was eight .","your persona: i don't drink soda.
your persona: i've a boyfriend.
your persona: i live in a house.
your persona: i like to eat hamburgers and french fries.","[""i'm so sorry mines too in my twenties .""]",i am more of a drink at home and watch movies kind of person,KV-MemNN,persona-usr_00105,0.7722355824333799,0.7722355824333799,0.7722355824333799,0.7722355824333799,0.7722355824333799,0.7722355824333799,0.8175157,0.7269554936135554,0.7722355824333799
"hello . my softball game was canceled due to the hurricane .
oh how are you doing ? i'm sorry to hear that .
doing great . daddy was in the army , he taught me things .
i once lived in my moms house .
mine passed when i was eight .","your persona: i don't drink soda.
your persona: i've a boyfriend.
your persona: i live in a house.
your persona: i like to eat hamburgers and french fries.","[""i'm so sorry mines too in my twenties .""]",oh wow . i am sorry to hear that .,Seq2Seq,persona-usr_00106,0.7295518880100534,0.7295518880100534,0.7295518880100534,0.7295518880100534,0.7295518880100534,0.7295518880100534,0.93855155,0.5205522308769794,0.7295518880100534
"hello . my softball game was canceled due to the hurricane .
oh how are you doing ? i'm sorry to hear that .
doing great . daddy was in the army , he taught me things .
i once lived in my moms house .
mine passed when i was eight .","your persona: i don't drink soda.
your persona: i've a boyfriend.
your persona: i live in a house.
your persona: i like to eat hamburgers and french fries.","[""i'm so sorry mines too in my twenties .""]",i am sorry to hear that . i am sorry to hear that .,Language Model,persona-usr_00107,0.6374420489589827,0.6374420489589827,0.6374420489589827,0.6374420489589827,0.6374420489589827,0.6374420489589827,0.93481207,0.34007202897875655,0.6374420489589827
"hello . my softball game was canceled due to the hurricane .
oh how are you doing ? i'm sorry to hear that .
doing great . daddy was in the army , he taught me things .
i once lived in my moms house .
mine passed when i was eight .","your persona: i don't drink soda.
your persona: i've a boyfriend.
your persona: i live in a house.
your persona: i like to eat hamburgers and french fries.","[""i'm so sorry mines too in my twenties .""]",sorry to hear that ! my boyfriend lost his mom at a young age too !,New Human Generated,persona-usr_00108,0.7289379154545568,0.7289379154545568,0.7289379154545568,0.7289379154545568,0.7289379154545568,0.7289379154545568,0.936812,0.5210638473237559,0.7289379154545568
"hello . my softball game was canceled due to the hurricane .
oh how are you doing ? i'm sorry to hear that .
doing great . daddy was in the army , he taught me things .
i once lived in my moms house .
mine passed when i was eight .","your persona: i don't drink soda.
your persona: i've a boyfriend.
your persona: i live in a house.
your persona: i like to eat hamburgers and french fries.
","[""i'm so sorry mines too in my twenties .\n""]",i'm so sorry mines too in my twenties .,Original Ground Truth,persona-usr_00109,0.9965615678322693,0.9965615678322693,0.9965615678322693,0.9965615678322693,0.9965615678322693,0.9965615678322693,1.0000002,0.9931228972459596,0.9965615678322693
"hello . can you move objects with your mind ?
hi how are you doing ? i am okay no i wish i could .
i'm great . i had heart surgery and woke up with weird superpowers .
i'm so sorry to hear that i believe your powers are from the lord .
i do not know . my heart was outside of my body now it is in .
i tend to watch large amounts of t . v . on free times .
i love the walking dead . are you a fan ?
yes i am a fan and love zombie and vampire movies too
i like captain america and star wars .
what super powers did you awake with ?
moving objects with my mind .
ok that's cool and i like going to the gym most days .
i like to swim and walk on the beach .","your persona: i watch too much tv in spare time.
your persona: i go to the gym most days just to socialize.
your persona: i have never had a steady relationship.
your persona: i like to spend my money on cars.
your persona: i work from home.","[""i've a job inside my apartment i like working home .""]","the beach is nice , but i do not get to go too often .",KV-MemNN,persona-usr_00110,0.7513386507186264,0.7513386507186264,0.7513386507186264,0.7513386507186264,0.7513386507186264,0.7513386507186264,0.9221644,0.5805129208868681,0.7513386507186264
"hello . can you move objects with your mind ?
hi how are you doing ? i am okay no i wish i could .
i'm great . i had heart surgery and woke up with weird superpowers .
i'm so sorry to hear that i believe your powers are from the lord .
i do not know . my heart was outside of my body now it is in .
i tend to watch large amounts of t . v . on free times .
i love the walking dead . are you a fan ?
yes i am a fan and love zombie and vampire movies too
i like captain america and star wars .
what super powers did you awake with ?
moving objects with my mind .
ok that's cool and i like going to the gym most days .
i like to swim and walk on the beach .","your persona: i watch too much tv in spare time.
your persona: i go to the gym most days just to socialize.
your persona: i have never had a steady relationship.
your persona: i like to spend my money on cars.
your persona: i work from home.","[""i've a job inside my apartment i like working home .""]",i love to swim and watch tv,Seq2Seq,persona-usr_00111,0.8947960201047808,0.8947960201047808,0.8947960201047808,0.8947960201047808,0.8947960201047808,0.8947960201047808,0.9111139,0.8784781223819553,0.8947960201047808
"hello . can you move objects with your mind ?
hi how are you doing ? i am okay no i wish i could .
i'm great . i had heart surgery and woke up with weird superpowers .
i'm so sorry to hear that i believe your powers are from the lord .
i do not know . my heart was outside of my body now it is in .
i tend to watch large amounts of t . v . on free times .
i love the walking dead . are you a fan ?
yes i am a fan and love zombie and vampire movies too
i like captain america and star wars .
what super powers did you awake with ?
moving objects with my mind .
ok that's cool and i like going to the gym most days .
i like to swim and walk on the beach .","your persona: i watch too much tv in spare time.
your persona: i go to the gym most days just to socialize.
your persona: i have never had a steady relationship.
your persona: i like to spend my money on cars.
your persona: i work from home.","[""i've a job inside my apartment i like working home .""]",i like to go fishing .,Language Model,persona-usr_00112,0.8636932447460228,0.8636932447460228,0.8636932447460228,0.8636932447460228,0.8636932447460228,0.8636932447460228,0.9302328,0.7971536665969956,0.8636932447460228
"hello . can you move objects with your mind ?
hi how are you doing ? i am okay no i wish i could .
i'm great . i had heart surgery and woke up with weird superpowers .
i'm so sorry to hear that i believe your powers are from the lord .
i do not know . my heart was outside of my body now it is in .
i tend to watch large amounts of t . v . on free times .
i love the walking dead . are you a fan ?
yes i am a fan and love zombie and vampire movies too
i like captain america and star wars .
what super powers did you awake with ?
moving objects with my mind .
ok that's cool and i like going to the gym most days .
i like to swim and walk on the beach .","your persona: i watch too much tv in spare time.
your persona: i go to the gym most days just to socialize.
your persona: i have never had a steady relationship.
your persona: i like to spend my money on cars.
your persona: i work from home.","[""i've a job inside my apartment i like working home .""]",swimming sounds fun . i honestly just go to the gym to socialize !,New Human Generated,persona-usr_00113,0.8079843576756636,0.8079843576756636,0.8079843576756636,0.8079843576756636,0.8079843576756636,0.8079843576756636,0.83327377,0.7826949469263392,0.8079843576756636
