context,response,model,dialogue_id,annotations.Interesting,annotations.Engaging,annotations.Specific,annotations.Relevant,annotations.Correct,annotations.Semantically appropriate,annotations.Understandable,annotations.Fluent,annotations.Overall,am_scores,fm_scores,am_fm_scores
"User: Hi!
System: Hi there.
User: how are you?
System: I am doing very well. How are you?
User: i'm fine
System: Glad to hear it. What's new?
User: nothing much
System: Fair enough. What do you want to talk about?
User: do you have anything new?
System: Nope. Nothing that I can think of right now.
User: is it cold today?",System: Ah. A little bit. It's not very warm at all today.,Mitsuku,fed-turn_00115,0.19350625721889553,0.19350625721889553,0.19350625721889553,0.19350625721889553,0.19350625721889553,0.19350625721889553,0.19350625721889553,0.19350625721889553,0.19350625721889553,0.08602765864460057,0.3009848557931905,0.19350625721889553
"User: Hi!
System: Hi there.
User: how are you?
System: I am doing very well. How are you?
User: i'm fine
System: Glad to hear it. What's new?
User: nothing much
System: Fair enough. What do you want to talk about?
User: do you have anything new?
System: Nope. Nothing that I can think of right now.
User: is it cold today?
System: Ah. A little bit. It's not very warm at all today.
User: it's getting cold here too
System: Why don't you turn up the heat?
User: in the room yes",System: That was a long time ago.,Mitsuku,fed-turn_00116,0.19420004429957285,0.19420004429957285,0.19420004429957285,0.19420004429957285,0.19420004429957285,0.19420004429957285,0.19420004429957285,0.19420004429957285,0.19420004429957285,0.06859230230006351,0.3198077862990822,0.19420004429957285
"User: Hi!
System: Hi! Sorry for the late response. How are you doing?
User: I'm great, thanks! I'm meeting some friends for a soccer game soon. What about you?",System: I just got a matcha latte :) Doing some work at my desk. Do you play soccer often? I'm trying to get into doing a regular physical activity,Human,fed-turn_00117,0.24243409848097108,0.24243409848097108,0.24243409848097108,0.24243409848097108,0.24243409848097108,0.24243409848097108,0.24243409848097108,0.24243409848097108,0.24243409848097108,0.09008156603858711,0.3947866309233551,0.24243409848097108
"User: Hi!
System: Hi! Sorry for the late response. How are you doing?
User: I'm great, thanks! I'm meeting some friends for a soccer game soon. What about you?
System: I just got a matcha latte :) Doing some work at my desk. Do you play soccer often? I'm trying to get into doing a regular physical activity
User: Yes, but I'm terrible at it. It's fun to play anything with friends, I think. Would you prefer to exercise with a group, or by yourself, do you think?",System: I think playing a team sport would be fun if it's casual but I primarily run by myself if I exercise. I also got the Ring Fit adventure game on the switch recently. It's basically a game-ified way to exercise,Human,fed-turn_00118,0.18633359063188956,0.18633359063188956,0.18633359063188956,0.18633359063188956,0.18633359063188956,0.18633359063188956,0.18633359063188956,0.18633359063188956,0.18633359063188956,0.01739617029300555,0.35527101097077357,0.18633359063188956
"User: Hi!
System: Hi! Sorry for the late response. How are you doing?
User: I'm great, thanks! I'm meeting some friends for a soccer game soon. What about you?
System: I just got a matcha latte :) Doing some work at my desk. Do you play soccer often? I'm trying to get into doing a regular physical activity
User: Yes, but I'm terrible at it. It's fun to play anything with friends, I think. Would you prefer to exercise with a group, or by yourself, do you think?
System: I think playing a team sport would be fun if it's casual but I primarily run by myself if I exercise. I also got the Ring Fit adventure game on the switch recently. It's basically a game-ified way to exercise
User: I'm thinking about getting a Switch, would you recommend it?
System: Yes! There are a lot of really great games on the Switch. Two of my favorites are Octopath Traveler and Fire Emblem. Do you play a lot of video games?
User: I'm not much of a gamer but it's something I'd like to get into.
System: What do you do in your free time?
User: I like to read for fun. I just finished a book called Temeraire. It's an adventure story set in the Napoleonic navy, like Patrick O'Brien, except there are dragons too.
System: Oh cool! I read a lot for fun too :) My favorite genre is sci-fi fantasy.
User: What's the most recent good thing you read?","System: My recent favorites have been mostly sci-fi (Exhalations, Vita Nostra and Dark Matter) but I like a lot of Sanderson/Garth Nix fantasy books",Human,fed-turn_00119,0.21550904567941456,0.21550904567941456,0.21550904567941456,0.21550904567941456,0.21550904567941456,0.21550904567941456,0.21550904567941456,0.21550904567941456,0.21550904567941456,0.06481838741400205,0.3661997039448271,0.21550904567941456
"User: start over
System: You start.
User: Can we talk about human relationships ?
System: Sure, human relationships sounds like a good topic. . I like kebabs.
User: Kebab is food, not a relationship",System: . Oh kebabs taste lovely but they are not very healthy for you.,Mitsuku,fed-turn_00120,0.23445940806332172,0.23445940806332172,0.23445940806332172,0.23445940806332172,0.23445940806332172,0.23445940806332172,0.23445940806332172,0.23445940806332172,0.23445940806332172,0.08180276017717937,0.3871160559494641,0.23445940806332172
"User: start over
System: You start.
User: Can we talk about human relationships ?
System: Sure, human relationships sounds like a good topic. . I like kebabs.
User: Kebab is food, not a relationship
System: . Oh kebabs taste lovely but they are not very healthy for you.
User: I love a kebab but I would not make love to it
System: Well my favourite kebab is a free one that someone buys me! You love a kebab. What do you like about it so much? No one says you have to.
User: I'm actually not into kebabs at all","System: Oh, I love them. They are yummy.",Mitsuku,fed-turn_00121,0.17465282877361557,0.17465282877361557,0.17465282877361557,0.17465282877361557,0.17465282877361557,0.17465282877361557,0.17465282877361557,0.17465282877361557,0.17465282877361557,0.11869985324866694,0.2306058042985642,0.17465282877361557
"User: start over
System: You start.
User: Can we talk about human relationships ?
System: Sure, human relationships sounds like a good topic. . I like kebabs.
User: Kebab is food, not a relationship
System: . Oh kebabs taste lovely but they are not very healthy for you.
User: I love a kebab but I would not make love to it
System: Well my favourite kebab is a free one that someone buys me! You love a kebab. What do you like about it so much? No one says you have to.
User: I'm actually not into kebabs at all
System: Oh, I love them. They are yummy.
User: can we not talk about food",System: Do you mean you and me? Sure I can talk about it. Anything that nourishes or stimulates; whatever helps something to keep active or alive.. What more do you want to say about it?,Mitsuku,fed-turn_00122,0.23768651809739644,0.23768651809739644,0.23768651809739644,0.23768651809739644,0.23768651809739644,0.23768651809739644,0.23768651809739644,0.23768651809739644,0.23768651809739644,0.08654378509509363,0.38882925109969924,0.23768651809739644
"User: Hi!
System: Hi
User: Okay...so I need someone to help me though a scenario I've been pondering.
System: Sure, whats the scenario?
User: My partner's former friend invited me for lunch (they are not in good books right now). But during their friendship I formed an independent bond with the other person because we all used to hang out a lot. Now I feel like I have to take sides.","System: That's a tough scenario to be in :) I firmly believe in talking this through with your partner. Though i don't know the specifics of why things went bad between your partner and his friend, but I believe things can always improve between friends.",Human,fed-turn_00123,0.27227270920147023,0.27227270920147023,0.27227270920147023,0.27227270920147023,0.27227270920147023,0.27227270920147023,0.27227270920147023,0.27227270920147023,0.27227270920147023,0.06795147992845717,0.4765939384744833,0.27227270920147023
"User: Hi!
System: Hi
User: Okay...so I need someone to help me though a scenario I've been pondering.
System: Sure, whats the scenario?
User: My partner's former friend invited me for lunch (they are not in good books right now). But during their friendship I formed an independent bond with the other person because we all used to hang out a lot. Now I feel like I have to take sides.
System: That's a tough scenario to be in :) I firmly believe in talking this through with your partner. Though i don't know the specifics of why things went bad between your partner and his friend, but I believe things can always improve between friends.
User: I hope they do. Getting older already means smaller circles. It sucks to lose friends for arbitrary reasons. That's good advice though. I fear raising the issue might sound like treason. Lol.
System: True about that! I also think time helps to heal certain situations. So may be doing nothing is the best way forward.
User: AKA avoiding all texts from everyone?
System: Nope, that would be extreme. May be just putting some balance between the two options.
User: People always say to find a balance but never say what the balance is. It's used so often that it's vacuous.","System: Right, I guess that's because there is no one answer to this. It depends on what you value more and some factors around you. Also, life won't be interesting if others are figuring things out for you ;)",Human,fed-turn_00124,0.2634521924568552,0.2634521924568552,0.2634521924568552,0.2634521924568552,0.2634521924568552,0.2634521924568552,0.2634521924568552,0.2634521924568552,0.2634521924568552,0.0492929569278502,0.47761142798586015,0.2634521924568552
"User: Hi!
System: Hi
User: Okay...so I need someone to help me though a scenario I've been pondering.
System: Sure, whats the scenario?
User: My partner's former friend invited me for lunch (they are not in good books right now). But during their friendship I formed an independent bond with the other person because we all used to hang out a lot. Now I feel like I have to take sides.
System: That's a tough scenario to be in :) I firmly believe in talking this through with your partner. Though i don't know the specifics of why things went bad between your partner and his friend, but I believe things can always improve between friends.
User: I hope they do. Getting older already means smaller circles. It sucks to lose friends for arbitrary reasons. That's good advice though. I fear raising the issue might sound like treason. Lol.
System: True about that! I also think time helps to heal certain situations. So may be doing nothing is the best way forward.
User: AKA avoiding all texts from everyone?
System: Nope, that would be extreme. May be just putting some balance between the two options.
User: People always say to find a balance but never say what the balance is. It's used so often that it's vacuous.
System: Right, I guess that's because there is no one answer to this. It depends on what you value more and some factors around you. Also, life won't be interesting if others are figuring things out for you ;)
User: Lol. I'm finna be single.","System: Hehe, everyone is much finer being single :)",Human,fed-turn_00125,0.15199185714513685,0.15199185714513685,0.15199185714513685,0.15199185714513685,0.15199185714513685,0.15199185714513685,0.15199185714513685,0.15199185714513685,0.15199185714513685,0.046407607976204635,0.2575761063140691,0.15199185714513685
"User: Hi!
System: Hello! :D How are you?
User: Do you like Java, C++ Or Python?",System: C++. :),Meena,fed-turn_00126,0.05348991110550182,0.05348991110550182,0.05348991110550182,0.05348991110550182,0.05348991110550182,0.05348991110550182,0.05348991110550182,0.05348991110550182,0.05348991110550182,0.045294589383784806,0.06168523282721882,0.05348991110550182
"User: Hi!
System: Hello! :D How are you?
User: Do you like Java, C++ Or Python?
System: C++. :)
User: Why C++?",System: I just like it. :),Meena,fed-turn_00127,0.1621747317119384,0.1621747317119384,0.1621747317119384,0.1621747317119384,0.1621747317119384,0.1621747317119384,0.1621747317119384,0.1621747317119384,0.1621747317119384,0.06366129526325769,0.2606881681606191,0.1621747317119384
"User: Hi!
System: Hello! :D How are you?
User: Do you like Java, C++ Or Python?
System: C++. :)
User: Why C++?
System: I just like it. :)
User: How about between Java and Python?
System: I haven't started learning Python yet.
User: I think Java is the best
System: I've heard Python is pretty versatile. :)
User: I hate Python
System: Why do you hate Python?
User: Code written in python is often very fragile and have less durability","System: Ah, I see. What languages would you suggest?",Meena,fed-turn_00128,0.1285672927083404,0.1285672927083404,0.1285672927083404,0.1285672927083404,0.1285672927083404,0.1285672927083404,0.1285672927083404,0.1285672927083404,0.1285672927083404,0.0,0.2571345854166808,0.1285672927083404
"User: Hi!
System: Hi there.
User: I'm tired.",System: Better get some rest.,Mitsuku,fed-turn_00129,0.14020831675055784,0.14020831675055784,0.14020831675055784,0.14020831675055784,0.14020831675055784,0.14020831675055784,0.14020831675055784,0.14020831675055784,0.14020831675055784,0.1368108608255351,0.1436057726755806,0.14020831675055784
"User: Hi!
System: Hi there.
User: I'm tired.
System: Better get some rest.
User: Good idea. Any suggestions?",System: I thought so too. First you must download me to your personal computer.,Mitsuku,fed-turn_00130,0.15712632441258306,0.15712632441258306,0.15712632441258306,0.15712632441258306,0.15712632441258306,0.15712632441258306,0.15712632441258306,0.15712632441258306,0.15712632441258306,0.0,0.3142526488251661,0.15712632441258306
"User: Hi!
System: Hi there.
User: I'm tired.
System: Better get some rest.
User: Good idea. Any suggestions?
System: I thought so too. First you must download me to your personal computer.
User: Why would I want to download you to my personal computer?
System: Because it might be something you enjoy.
User: Why would I enjoy that?",System: You never know what you will do until you face the circumstances.,Mitsuku,fed-turn_00131,0.24316975366174903,0.24316975366174903,0.24316975366174903,0.24316975366174903,0.24316975366174903,0.24316975366174903,0.24316975366174903,0.24316975366174903,0.24316975366174903,0.08251395691346,0.40382555041003804,0.24316975366174903
"User: Hi!
System: Hello
User: Do you have a favourite flower?
System: hmm, I haven't thought about that much, but i think lotus should be one of my favorites. Why do you ask?
User: I'm working on a theory. Why does the lotus spring to mind?
System: Nice! Lotus looks pretty cool and It has some delightful vibe. So what is this research about?
User: Oh, it's not research! Just a personal theory. I think that flower preferences are more revealing of personality than people appreciate.",System: Interesting! Whats your favorite flower?,Human,fed-turn_00132,0.09518422036752722,0.09518422036752722,0.09518422036752722,0.09518422036752722,0.09518422036752722,0.09518422036752722,0.09518422036752722,0.09518422036752722,0.09518422036752722,0.038002601242911556,0.15236583949214288,0.09518422036752722
"User: Hi!
System: Hello
User: Do you have a favourite flower?
System: hmm, I haven't thought about that much, but i think lotus should be one of my favorites. Why do you ask?
User: I'm working on a theory. Why does the lotus spring to mind?
System: Nice! Lotus looks pretty cool and It has some delightful vibe. So what is this research about?
User: Oh, it's not research! Just a personal theory. I think that flower preferences are more revealing of personality than people appreciate.
System: Interesting! Whats your favorite flower?
User: The gerbera. It's like a cartoon flower. As if you drew ""flower"" with a crayon and then it came to life.
System: Nice, i would love know more about your theory. Like how you can deduce personality from flower preference.
User: Ok, step 1 is, you ask someone what their favourite flower is. Pretty much like what we just did. Does that make sense so far?",System: yes,Human,fed-turn_00133,0.012115805767631915,0.012115805767631915,0.012115805767631915,0.012115805767631915,0.012115805767631915,0.012115805767631915,0.012115805767631915,0.012115805767631915,0.012115805767631915,0.0,0.02423161153526383,0.012115805767631915
"User: Hi!
System: Hello
User: Do you have a favourite flower?
System: hmm, I haven't thought about that much, but i think lotus should be one of my favorites. Why do you ask?
User: I'm working on a theory. Why does the lotus spring to mind?
System: Nice! Lotus looks pretty cool and It has some delightful vibe. So what is this research about?
User: Oh, it's not research! Just a personal theory. I think that flower preferences are more revealing of personality than people appreciate.
System: Interesting! Whats your favorite flower?
User: The gerbera. It's like a cartoon flower. As if you drew ""flower"" with a crayon and then it came to life.
System: Nice, i would love know more about your theory. Like how you can deduce personality from flower preference.
User: Ok, step 1 is, you ask someone what their favourite flower is. Pretty much like what we just did. Does that make sense so far?
System: yes
User: Cool. Step 2: talk with the person some more, and ask them some more questions, and gradually develop a sense of what they're like, over the course of maybe two to five years. And voila","System: Hehe, i think you should publish this someday :)",Human,fed-turn_00134,0.21346634954338425,0.21346634954338425,0.21346634954338425,0.21346634954338425,0.21346634954338425,0.21346634954338425,0.21346634954338425,0.21346634954338425,0.21346634954338425,0.02292256452096609,0.4040101345658024,0.21346634954338425
"User: Hi!
System: Hi there.
User: I want a recommendation for a holiday destination",System: Have you tried asking your friends which one they like?,Mitsuku,fed-turn_00135,0.23336628304846674,0.23336628304846674,0.23336628304846674,0.23336628304846674,0.23336628304846674,0.23336628304846674,0.23336628304846674,0.23336628304846674,0.23336628304846674,0.10762341556632782,0.35910915053060566,0.23336628304846674
"User: Hi!
System: Hi there.
User: I want a recommendation for a holiday destination
System: Have you tried asking your friends which one they like?
User: I have, but I'm looking for your point of view
System: What was the reply? Have you tried looking in a newspaper article?
User: Sorry? I said I want your point of view","System: It's OK. After all, you are only human. My opinion is of no consequence.",Mitsuku,fed-turn_00136,0.19683584009929686,0.19683584009929686,0.19683584009929686,0.19683584009929686,0.19683584009929686,0.19683584009929686,0.19683584009929686,0.19683584009929686,0.19683584009929686,0.10218602842688608,0.29148565177170765,0.19683584009929686
"User: Hi!
System: Hi there.
User: I want a recommendation for a holiday destination
System: Have you tried asking your friends which one they like?
User: I have, but I'm looking for your point of view
System: What was the reply? Have you tried looking in a newspaper article?
User: Sorry? I said I want your point of view
System: It's OK. After all, you are only human. My opinion is of no consequence.
User: Yours is the opinion I want",System: That is only your opinion.,Mitsuku,fed-turn_00137,0.20483037542386676,0.20483037542386676,0.20483037542386676,0.20483037542386676,0.20483037542386676,0.20483037542386676,0.20483037542386676,0.20483037542386676,0.20483037542386676,0.13183477692989004,0.27782597391784347,0.20483037542386676
"User: Hi
System: Hi there.
User: What is your name?",System: My name is System.,Mitsuku,fed-turn_00138,0.16317068736552412,0.16317068736552412,0.16317068736552412,0.16317068736552412,0.16317068736552412,0.16317068736552412,0.16317068736552412,0.16317068736552412,0.16317068736552412,0.11441074354830465,0.2119306311827436,0.16317068736552412
"User: Hi
System: Hi there.
User: What is your name?
System: My name is System.
User: What does it mean?
System: It doesn't mean anything as far as I know. It's just what my father called me.
User: okay:) fair enough
System: Yeah okay, :-) I try to be fair.
User: Do you have any question for me?",System: For you? Who is your favourite band?,Mitsuku,fed-turn_00139,0.15911658066254095,0.15911658066254095,0.15911658066254095,0.15911658066254095,0.15911658066254095,0.15911658066254095,0.15911658066254095,0.15911658066254095,0.15911658066254095,0.12339945618818839,0.1948337051368935,0.15911658066254095
"User: Hi
System: Hi there.
User: What is your name?
System: My name is System.
User: What does it mean?
System: It doesn't mean anything as far as I know. It's just what my father called me.
User: okay:) fair enough
System: Yeah okay, :-) I try to be fair.
User: Do you have any question for me?
System: For you? Who is your favourite band?
User: hmm good question. Backstreet boy
System: I see you are one of those people who writes ""Hmm"" with 2 m's. So what is your answer? If a cat always lands on its feet and buttered bread always lands butter side down, what would happen if you tied buttered bread on top of a cat?
User: Of course cat will lands on its feet because it is an animal!",System: Woe! I will learn that cat will lands on it is feet . What sort of animal?,Mitsuku,fed-turn_00140,0.2425878144947495,0.2425878144947495,0.2425878144947495,0.2425878144947495,0.2425878144947495,0.2425878144947495,0.2425878144947495,0.2425878144947495,0.2425878144947495,0.1335631770594362,0.3516124519300628,0.2425878144947495
"User: Hi!
System: hey
User: is it raining pretty bad today?
System: yeah, can walk too far to see all the foodtruck options
User: surprising that the rain started early this year... I don't like them too much. They make days gloomy
System: yeah but I think it's good to have some rainy days in bay area, it's pretty dry here :P
User: Where I grew up, we had lots of water trouble too...","System: yeah like wise, I've seen a pretty bad snowstorm when I was at my undergrad school, all flights canceled and traffics went down",Human,fed-turn_00141,0.16326299896486535,0.16326299896486535,0.16326299896486535,0.16326299896486535,0.16326299896486535,0.16326299896486535,0.16326299896486535,0.16326299896486535,0.16326299896486535,0.007979478319277804,0.3185465196104529,0.16326299896486535
"User: Hi!
System: hey
User: is it raining pretty bad today?
System: yeah, can walk too far to see all the foodtruck options
User: surprising that the rain started early this year... I don't like them too much. They make days gloomy
System: yeah but I think it's good to have some rainy days in bay area, it's pretty dry here :P
User: Where I grew up, we had lots of water trouble too...
System: yeah like wise, I've seen a pretty bad snowstorm when I was at my undergrad school, all flights canceled and traffics went down
User: Haha... I don't think I can survive in that weather ever. Just the rains at 50 degrees make me want to sit in heated rroms",System: yeah how do you like it in bay area though? I think we need more rain here,Human,fed-turn_00142,0.2919273850954321,0.2919273850954321,0.2919273850954321,0.2919273850954321,0.2919273850954321,0.2919273850954321,0.2919273850954321,0.2919273850954321,0.2919273850954321,0.1279527205812079,0.4559020496096563,0.2919273850954321
"User: Hi!
System: hey
User: is it raining pretty bad today?
System: yeah, can walk too far to see all the foodtruck options
User: surprising that the rain started early this year... I don't like them too much. They make days gloomy
System: yeah but I think it's good to have some rainy days in bay area, it's pretty dry here :P
User: Where I grew up, we had lots of water trouble too...
System: yeah like wise, I've seen a pretty bad snowstorm when I was at my undergrad school, all flights canceled and traffics went down
User: Haha... I don't think I can survive in that weather ever. Just the rains at 50 degrees make me want to sit in heated rroms
System: yeah how do you like it in bay area though? I think we need more rain here
User: people say there is drought here... but we have 24 hours water supply here ... lol... never seen that in a drought ridden area
System: it is pretty dry in the mountains I believe, that's what causes fire
User: hmm.... okay. Climate change talk this morning was pretty darn interesting. did you see it?","System: nope, what does it say?",Human,fed-turn_00143,0.23130738256355837,0.23130738256355837,0.23130738256355837,0.23130738256355837,0.23130738256355837,0.23130738256355837,0.23130738256355837,0.23130738256355837,0.23130738256355837,0.10534320015369411,0.35727156497342266,0.23130738256355837
"User: Hi!
System: Hey sup
User: not much. any plans this weekend?
System: I'm going to try that thing where you hang from a wire as you go down. do you know what is it called?
User: ziplining?",System: that's the one! have you ever tried it?,Human,fed-turn_00144,0.2539437536415843,0.2539437536415843,0.2539437536415843,0.2539437536415843,0.2539437536415843,0.2539437536415843,0.2539437536415843,0.2539437536415843,0.2539437536415843,0.12180170011852126,0.38608580716464724,0.2539437536415843
"User: Hi!
System: Hey sup
User: not much. any plans this weekend?
System: I'm going to try that thing where you hang from a wire as you go down. do you know what is it called?
User: ziplining?
System: that's the one! have you ever tried it?
User: i have a couple years ago. it's quite a unique experience
System: where did you do it?
User: i forgot where it was, it wasn't local i don't think though
System: no worries. what's the most exciting thing you ever done?
User: that's a hard question and i'm tired so i'm going to go. see you
System: sure. are you just going home now?
User: no, i'm going to get a massage first",System: nice. what type?,Human,fed-turn_00145,0.14159218037467458,0.14159218037467458,0.14159218037467458,0.14159218037467458,0.14159218037467458,0.14159218037467458,0.14159218037467458,0.14159218037467458,0.14159218037467458,0.09491897947023549,0.18826538127911366,0.14159218037467458
"User: Hi!
System: Hey sup
User: not much. any plans this weekend?
System: I'm going to try that thing where you hang from a wire as you go down. do you know what is it called?
User: ziplining?
System: that's the one! have you ever tried it?
User: i have a couple years ago. it's quite a unique experience
System: where did you do it?
User: i forgot where it was, it wasn't local i don't think though
System: no worries. what's the most exciting thing you ever done?
User: that's a hard question and i'm tired so i'm going to go. see you
System: sure. are you just going home now?
User: no, i'm going to get a massage first
System: nice. what type?
User: traditional kind
System: yeah I want to get one too soon
User: you should! it's relaxing after a long day. talk to you later!",System: ttyl!,Human,fed-turn_00146,0.08373865768198177,0.08373865768198177,0.08373865768198177,0.08373865768198177,0.08373865768198177,0.08373865768198177,0.08373865768198177,0.08373865768198177,0.08373865768198177,0.03290690959304922,0.1345704057709143,0.08373865768198177
"User: Hi!
System: Hey, how are you doing?
User: I'm great, thanks. I'm getting ready for a skydiving lesson.","System: ooh, nice. That sounds adventurous. Where is it?",Human,fed-turn_00147,0.1539788580612305,0.1539788580612305,0.1539788580612305,0.1539788580612305,0.1539788580612305,0.1539788580612305,0.1539788580612305,0.1539788580612305,0.1539788580612305,0.08713752400683134,0.22082019211562964,0.1539788580612305
"User: Hi!
System: Hey, how are you doing?
User: I'm great, thanks. I'm getting ready for a skydiving lesson.
System: ooh, nice. That sounds adventurous. Where is it?
User: Right near my home town: Seville, Spain.",System: Awesome! Is this the first time you are diving?,Human,fed-turn_00148,0.15105898663937772,0.15105898663937772,0.15105898663937772,0.15105898663937772,0.15105898663937772,0.15105898663937772,0.15105898663937772,0.15105898663937772,0.15105898663937772,0.06831424472884537,0.23380372854991008,0.15105898663937772
"User: Hi!
System: Hey, how are you doing?
User: I'm great, thanks. I'm getting ready for a skydiving lesson.
System: ooh, nice. That sounds adventurous. Where is it?
User: Right near my home town: Seville, Spain.
System: Awesome! Is this the first time you are diving?
User: Yes. I'm feeling a little trepidatious. Have you done it before?","System: Nope, never! I know a couple of friends who have. They mentioned its absolutely terrifying. Good luck!",Human,fed-turn_00149,0.17852139273298495,0.17852139273298495,0.17852139273298495,0.17852139273298495,0.17852139273298495,0.17852139273298495,0.17852139273298495,0.17852139273298495,0.17852139273298495,0.05035158229950854,0.30669120316646137,0.17852139273298495
"User: Hi!
System: Hi there.
User: You must be new around here!
System: Not really. I am REDACTED_TERM years old.
User: Oh, I meant this neighborhood, not the planet earth! haha
System: I hate one word answers. It's ok. I understood you anyway. Why are you laughing?
User: I didn't give a one word answer!
System: That was a bit mean of you.
User: What was?",System: That thing we mentioned earlier.,Mitsuku,fed-turn_00150,0.14538651870698313,0.14538651870698313,0.14538651870698313,0.14538651870698313,0.14538651870698313,0.14538651870698313,0.14538651870698313,0.14538651870698313,0.14538651870698313,0.11917642099315164,0.17159661642081464,0.14538651870698313
"User: Hi!
System: Hi there.
User: You must be new around here!
System: Not really. I am REDACTED_TERM years old.
User: Oh, I meant this neighborhood, not the planet earth! haha
System: I hate one word answers. It's ok. I understood you anyway. Why are you laughing?
User: I didn't give a one word answer!
System: That was a bit mean of you.
User: What was?
System: That thing we mentioned earlier.
User: Which thing?","System: The first one, I think.",Mitsuku,fed-turn_00151,0.16673959051039772,0.16673959051039772,0.16673959051039772,0.16673959051039772,0.16673959051039772,0.16673959051039772,0.16673959051039772,0.16673959051039772,0.16673959051039772,0.130387874259041,0.20309130676175444,0.16673959051039772
"User: Hi!
System: Hi there.
User: You must be new around here!
System: Not really. I am REDACTED_TERM years old.
User: Oh, I meant this neighborhood, not the planet earth! haha
System: I hate one word answers. It's ok. I understood you anyway. Why are you laughing?
User: I didn't give a one word answer!
System: That was a bit mean of you.
User: What was?
System: That thing we mentioned earlier.
User: Which thing?
System: The first one, I think.
User: Can you quote it? I don't know what you are referring to...
System: Only at formal occasions. I was referring to what you just said.
User: Okay. I am kind of lost to be honest.
System: Oh. I appreciate honesty. What is it that confuses you?
User: You don't seem to be making any sense.",System: What don't you understand? It makes sense to me.,Mitsuku,fed-turn_00152,0.23321129189873388,0.23321129189873388,0.23321129189873388,0.23321129189873388,0.23321129189873388,0.23321129189873388,0.23321129189873388,0.23321129189873388,0.23321129189873388,0.13255657998589754,0.3338660038115702,0.23321129189873388
"User: Hi!
System: Hey there! How are you?
User: doing good. how are you today",System: I'm doing well!,Meena,fed-turn_00153,0.07319616554490493,0.07319616554490493,0.07319616554490493,0.07319616554490493,0.07319616554490493,0.07319616554490493,0.07319616554490493,0.07319616554490493,0.07319616554490493,0.09608316638890525,0.050309164700904616,0.07319616554490493
"User: Hi!
System: Hey there! How are you?
User: doing good. how are you today
System: I'm doing well!
User: anything good happened today?
System: Not really. Just relaxing.
User: where are you?",System: I'm in Arizona.,Meena,fed-turn_00154,0.05183864565667478,0.05183864565667478,0.05183864565667478,0.05183864565667478,0.05183864565667478,0.05183864565667478,0.05183864565667478,0.05183864565667478,0.05183864565667478,0.10367729131334956,0.0,0.05183864565667478
"User: Hi!
System: Hey there! How are you?
User: doing good. how are you today
System: I'm doing well!
User: anything good happened today?
System: Not really. Just relaxing.
User: where are you?
System: I'm in Arizona.
User: what's the weather like there rn?
System: It's really warm and dry right now.
User: I hear you have great bbq","System: Yeah. If you're ever in Arizona, make sure to check it out.",Meena,fed-turn_00155,0.1988969216638218,0.1988969216638218,0.1988969216638218,0.1988969216638218,0.1988969216638218,0.1988969216638218,0.1988969216638218,0.1988969216638218,0.1988969216638218,0.0665879228646511,0.3312059204629925,0.1988969216638218
"User: Hi!
System: What was the most difficult thing you experienced this past year?
User: I normally don't reflect back too much on things, but i guess 2019 have been very favorable for me in terms of time spent with family and friends and work life balance. Why do you ask?
System: I just released a book on REDACTED_TERM to help people process the past 12 months and start the new year with a fresh outlook :)
User: Great! Good idea to help people figuring out their new year resolutions :) So how do i get a fresher outlook? :)
System: Well, in my book, I took inspiration for the 24 days of Advent, and put together a workbook that you fill out each day for 24 days. It goes through accomplishments, passions, understanding, forgiveness, with each day a different theme.
User: Wow! Sounds amazing if we practice that! I think the idea does have some potential. How did you come up with this idea?
System: We created a scholarship for leaders from REDACTED_TERM to visit an international institute at REDACTED_TERM for which there was no African representation. During the program, we also did a lot of coaching with the young leaders. This book captures a bit of that journey that we are all on, and also all the proceeds are going to fund next year's cohort. 
User: Thats great! This is valuable help for the community. I think mental health is one of the bigger challenges facing humanity. ","System: I think if we were all able to bring out our best selves, the world would be much better. When did you first realize mental health was important?",Human,fed-turn_00156,0.3325463020085873,0.3325463020085873,0.3325463020085873,0.3325463020085873,0.3325463020085873,0.3325463020085873,0.3325463020085873,0.3325463020085873,0.3325463020085873,0.07702497146183344,0.5880676325553412,0.3325463020085873
