context,dialogue_id,model_name,response,annotations.relevance,am_scores,fm_scores,am_fm_scores
"then you have not had good hummus . cooking show teaches best recipe
i hate cooking . my girlfriend does it for me",convai2-grade_00124,bert_ranker,that's so cool ! my woman use to teach cooking classes .,0.14877187606489084,0.09733154262994267,0.20021220949983898,0.14877187606489084
"i keep my pet monkey bobo in the trunk of my bmw
bit cruel ? i watch birds with my cat maybe that's cruel as well ?",convai2-grade_00125,bert_ranker,lol really ? we have parrots at the private school where i teach . . they are pretty scary,0.18037646326781304,0.07037593515635256,0.29037699137927353,0.18037646326781304
"great ! do you hope to go pro one day ?
of course but not really my focus right now healing",convai2-grade_00126,bert_ranker,you should go for it . i play racquetball and go to the gym alot,0.24268087286946882,0.06281720599329357,0.42254453974564404,0.24268087286946882
"no , but i am so old , i remember the time before a television .
wow ! are you strong like me . i love to drink red wine under the moon .",convai2-grade_00127,bert_ranker,i am a 29 year old man . and my love for the sweets and the godfather !,0.23222571185258692,0.11167162508133005,0.3527797986238438,0.23222571185258692
"i'm sorry to hear that . do you like taylor swift ?
i like to get in a tub full of bubbles and relax .",convai2-grade_00128,bert_ranker,i love swimming too . my new apartment has a pool and i am spoiled,0.25585664890331017,0.10683273930990606,0.4048805584967143,0.25585664890331017
"i love ping pong , sometimes i play with my family together .
cool . i eat chocolate bars while playing . i love those too .",convai2-grade_00129,bert_ranker,hard to go wrong with chocolate ! i really like white cake .,0.2241385538661201,0.13914658733107182,0.3091305204011684,0.2241385538661201
"he's a sweet black lab
is he active ? love to get one that can keep up with my awesome kids .",convai2-grade_00130,bert_ranker,is he a regular on any tv shows ? i am in a weekly telenovela .,0.28551489709111605,0.09304146478268004,0.4779883293995521,0.28551489709111605
"like what ? i make vegan donuts ! do you play video games ?
yes . i've kids , so video games in the house is a must .",convai2-grade_00131,bert_ranker,"they re too young for games , but husband has an xbox .",0.16630033352340046,0.12363918084731919,0.2089614861994817,0.16630033352340046
"what is your favorite food ? ! i vigorously enjoy tacos .
all food . i'm trying to find a job at a restaurant .",convai2-grade_00132,bert_ranker,wow ! what kind of restaurant do you want to open ?,0.3588315472711801,0.07505200046897471,0.6426110940733855,0.3588315472711801
"cool . i did hardcore exercise four hours everyday .
that's a lot of exercising . i hate exercising . i just work on my robot most days .",convai2-grade_00133,bert_ranker,my exercise is walking to work when my old honda does not want to start .,0.21746798457932653,0.13656054332574988,0.29837542583290316,0.21746798457932653
"california , i've to go to school tomorrow
what type of school ? i went to a dancing school !",convai2-grade_00134,bert_ranker,i study astronomy ! i love the galaxy . where do you work as a dancer ?,0.2744075298121115,0.10523053126572997,0.443584528358493,0.2744075298121115
"i love hands on work , like gardening . my parents adopted me , old parents
i like to climb trees an play on the playground .",convai2-grade_00135,bert_ranker,pretty ! when i'm not busy coaching girls volley ball i do crosswords and crochet,0.11220788614208861,0.10701334687765264,0.11740242540652458,0.11220788614208861
"that is a good field to be in
what do you do for a living",convai2-grade_00136,bert_ranker,"i finished college a couple years ago in crime and work in a prison , you ?",0.15458639221875486,0.04479533601551889,0.26437744842199085,0.15458639221875486
"well , i want to leave this small town for the city !
yeah . i'm still in high school , homecoming queen this year .",convai2-grade_00137,bert_ranker,congratulations . i did my college internship at google .,0.16734790146223172,0.11809190725933894,0.21660389566512453,0.16734790146223172
"i would enjoy that , it is lonely in the clouds .
it may lonely but i'm sure it is beautiful . do you make friends with the birds ?",convai2-grade_00138,bert_ranker,i do talk to them sometimes but i'm a loner,0.1923571467499833,0.03542131356388105,0.34929297993608555,0.1923571467499833
"i am a music producer for rap artists
cool i like rap . i hate maths though ! do you have other hobbies",convai2-grade_00139,bert_ranker,i don't really . i'm kind of a science nerd in high school .,0.18042442670917413,0.0716200966188556,0.28922875679949267,0.18042442670917413
"good luck . i retired after i found out i had cancer .
that's awful . are you ok now ?",convai2-grade_00140,bert_ranker,"yes , i am . i am so glad i healed because i have 3 kids to parent",0.19635522734544256,0.05285973756323357,0.3398507171276515,0.19635522734544256
"i am actually a painter , but i am hoping to be an art teacher .
teaching is a great profession , i think . do you have any hobbies ?",convai2-grade_00141,bert_ranker,"i am big into collecting , but cannot afford paintings , i get to see them though !",0.166204269849632,0.06582142709028392,0.26658711260898005,0.166204269849632
"i know i can not either . do you like football ?
yes ! my favorite team is the steelers . what is yours ?",convai2-grade_00142,bert_ranker,eagles ! my ex boyfriend loved the raiders too ! ; what type of office ?,0.1371626409556424,0.10286304546140917,0.17146223644987563,0.1371626409556424
"watching horror movies is my favorite . how about you ?
i am more into comedies .",convai2-grade_00143,bert_ranker,"yeah movies are pretty cool ! i love animated ones , especially disney and ghibli",0.24998066373738495,0.11510007232728177,0.38486125514748815,0.24998066373738495
"awesome , you can give some lessons to my daughter
i'd love to , then we could eat italian food , garlic bread is good after workout",convai2-grade_00144,bert_ranker,"i can do that , my girlfriend is a chef , she makes them out of tenderloin .",0.23499997122576485,0.04858046160399404,0.42141948084753567,0.23499997122576485
"they already had one bailout
cash is king baby , cash is king !",convai2-grade_00145,bert_ranker,twas lit ! hey you are a future millionaire !,0.05205066817969997,0.10157337204403538,0.002527964315364561,0.05205066817969997
"what the heck do you work in ? i found a soft donut ! my lucky day
i work for a computer company what is your job",convai2-grade_00146,bert_ranker,customer service . now i can eat beef jerky at work and i love meat,0.13224505678639562,0.032089291171682396,0.23240082240110885,0.13224505678639562
"that's cool . do you like video games ?
i do ! i've to pick up my toys first , i don't do that enough",convai2-grade_00147,bert_ranker,that's too bad . i am a gardener so i guess i take things a little slower,0.23259127137803723,0.08244049187678931,0.38274205087928515,0.23259127137803723
"great ! do you like taylor swift ? i met her once .
yeah she is cool . she seems nice and her songs are catchy",convai2-grade_00148,bert_ranker,i enjoy listening to her while i draw .,0.2359232949719211,0.08328735989780198,0.3885592300460402,0.2359232949719211
"no , not right now . i am expecting my first child .
exciting congratulations ! i do charity work at the local bunny resuce and give them 100 a paycheck .",convai2-grade_00149,bert_ranker,awesome profits bro i grow my own herb son you ?,0.017466750150378456,0.03493350030075691,0.0,0.017466750150378456
"that's so cool ! mr morris , my third grade teacher , we have a class dog !
that sounds amazing ! i thought about becoming a teacher . i settled for it work .",convai2-grade_00150,dialogGPT,"oh , that was nice . what kind of dogs ?",0.23585295556137795,0.04759518539111179,0.4241107257316441,0.23585295556137795
"what classes are you taking ? using the time off to hang out with my two dogs .
oh , nice i am majoring in art",convai2-grade_00151,dialogGPT,that is cool . what do you do for work ?,0.3430153895562531,0.0800344793385194,0.6059962997739868,0.3430153895562531
"i gamble at the casino next to a mall . what about yard work ?
gross . i think the dirt would mess up my skinny jeans .",convai2-grade_00152,dialogGPT,it would be nice to have someone who can clean all those dirty things,0.2779006307065057,0.08697181188990165,0.46882944952310984,0.2779006307065057
"christopher columbus was my great great grandfather , he travelled a lot !
wow that's pretty cool i like history",convai2-grade_00153,dialogGPT,"it was pretty cool , my mom is in the military",0.30574263358547615,0.10270123317882283,0.5087840339921295,0.30574263358547615
"that is great ! i work in construction and love to build houses .
do you like music ? i go to a rolling stones concert each year .",convai2-grade_00154,dialogGPT,wow ! i love music . i love when they play the who music .,0.2007405206401789,0.11285277553036491,0.28862826574999284,0.2007405206401789
"i take dance lessons . what are you going to school for ?
i like to study business",convai2-grade_00155,dialogGPT,what kind of business ?,0.2994619435234985,0.1288210625697707,0.4701028244772263,0.2994619435234985
"glad he is well . kids and i leave for disneyland in two weeks !
have you ever been there before",convai2-grade_00156,dialogGPT,"yes , i have and i love it",0.26178287767963443,0.09275327041022317,0.43081248494904567,0.26178287767963443
"hi ! i'm from india . where are you from ?
i m from portland or . i just got back from a long walk",convai2-grade_00157,dialogGPT,i am in the states as well . what did you name your dog,0.20798535182285893,0.0,0.41597070364571787,0.20798535182285893
"about two years . i have a captain , so i don't drive it myself .
did the captain come with the yacht ?",convai2-grade_00158,dialogGPT,yes the main thing . i am going to go out in my nice new car and party !,0.20494953809157018,0.03546567331736266,0.3744334028657777,0.20494953809157018
"yum . you will find me in the kitchen and if not i am fishing .
wow that's pretty cool what else you do for fun",convai2-grade_00159,dialogGPT,i just got my first job at a gas station .,0.32138140195654546,0.0603154887271388,0.5824473151859522,0.32138140195654546
"hello jennifer , i'm a proud dad and husband
do your kids like gymnastics ? it is my favorite sport ever",convai2-grade_00160,dialogGPT,i do . i have 2 cats and a bird,0.21721867036733156,0.10422185096213095,0.3302154897725322,0.21721867036733156
"that was a much better world . i do not like all of this electronics
sure was back in my day wine food and family , and dancing until night fall",convai2-grade_00161,dialogGPT,that is nice . i like to eat when i am not watching the football games at the hospital,0.25697148670842446,0.06855668117549855,0.44538629224135035,0.25697148670842446
"that's interesting . are you able to pay all your bills with that job ?
yes it is plumbing lol",convai2-grade_00162,dialogGPT,i can not deal with it . it would mess up my life and make me fat .,0.24691169205772967,0.007571885862671093,0.48625149825278824,0.24691169205772967
"hi , i love walking 3 miles a day . baby delivery nurse here
fun , i work as a stand double sometimes , do you like to read",convai2-grade_00163,dialogGPT,"not really . i love to read , and i love to watch star plays . what do you do ?",0.2714743518731643,0.09323798713211401,0.44971071661421463,0.2714743518731643
"yes . i serve food to the poor because of what i went through
truly that is a great way to give back . i admire you .",convai2-grade_00164,dialogGPT,thank you so much i really want to see the world,0.286230993598692,0.0903810317751722,0.48208095542221174,0.286230993598692
"i enjoy a great meal , but usually just eat when there is nothing else to do . haha
yeah that is cool , what is your favorite color ?",convai2-grade_00165,dialogGPT,"my favorite color is red , are you a fan of any color ?",0.39342656947204424,0.15402035506338818,0.6328327838807003,0.39342656947204424
"hi how are you tonight ?
i am worn out from work today . how are you ?",convai2-grade_00166,dialogGPT,"i am doing well , thank you for asking",0.39443592308518244,0.08067330299620676,0.7081985431741581,0.39443592308518244
"anywhere with delicious food . i am a big foodie , although i am a lousy cook .
what kind of foods do you enjoy ? i love cooking but never do it",convai2-grade_00167,dialogGPT,i love anything sweet and healthy .,0.2287446851369772,0.11196846096420542,0.345520909309749,0.2287446851369772
"perfect . i don't , but my wife and kids would love a dog .
dogs always chase my cats . i prefer cats .",convai2-grade_00168,dialogGPT,i do too . i have one and working on getting another .,0.25033967334212803,0.13174751007299457,0.36893183661126144,0.25033967334212803
"i hope that i can find a new doctor job soon !
my parents aren't supportive of my dream as a custodian",convai2-grade_00169,dialogGPT,"that is too bad , are you married ?",0.21605892100376928,0.03534922896447342,0.39676861304306515,0.21605892100376928
"my home is filled with only the essentials for survival .
you sound very centered . i like my life , my family doesn t seem to .",convai2-grade_00170,dialogGPT,well that is a good thing to do be positive,0.19232875878262157,0.05251321299545185,0.33214430456979127,0.19232875878262157
"wow , all i did was play football in college .
cool , i taught a few players being an elementary school teacher",convai2-grade_00171,dialogGPT,"that is pretty cool , do you do any sports",0.26925013265461983,0.07245256212250412,0.46604770318673555,0.26925013265461983
"best thing is going to see the rolling stones every year !
i love the rolling stones . i love music especially while working out . it keeps me motivated",convai2-grade_00172,dialogGPT,"i like to play the electric bag , what do you play ?",0.18400022491901574,0.03940879452132266,0.3285916553167088,0.18400022491901574
"my dogs name princess pei pei she just won a blue ribbon
what a hilariously adorable name . congratulations to her !",convai2-grade_00173,dialogGPT,thank you ! you are most happy .,0.211704331485692,0.09813549114921015,0.32527317182217386,0.211704331485692
"well enjoy being single , we are growing our family so free time is short .
but it is tough cause i am vegan and my friends are not",convai2-grade_00174,dialogGPT,i am sure . i love going to the animal rights camp,0.23029525730709777,0.1115644703521407,0.34902604426205486,0.23029525730709777
"yes i do i've a dog and 2 cats at the moment
i've one dog myself , she can be a bit of pain",convai2-grade_00175,dialogGPT,what do you do for a living ?,0.31012521193652104,0.0,0.6202504238730421,0.31012521193652104
"me too . should i trade my mini van in for a sports car .
yes . who doesn't love a sports car .",convai2-grade_00176,dialogGPT,my favorite car is probably the ford brand .,0.26404030196270195,0.1356966803342475,0.3923839235911564,0.26404030196270195
"when i retire in few years i will travel all over the country to nascar races .
cool ! wonder woman and i both love the color grey . you like scorpions ?",convai2-grade_00177,dialogGPT,"not really , only the show i really like is walking dead",0.14249950227952107,0.005938640393575233,0.2790603641654669,0.14249950227952107
"i have to drink another substance that contains particles of hydrogen and oxygen
dang that kinda weird . well do you have a pet",convai2-grade_00178,dialogGPT,no not yet . i am still young so i have a lot to deal with,0.26404141096481004,0.08231072519533822,0.44577209673428186,0.26404141096481004
"that must be interesting . i don't have time outside of house building to do much
that is fine , do you like death metal music ?",convai2-grade_00179,dialogGPT,it is a metal band . do you have any other favorite music facts ?,0.3071265453348314,0.12741854542884867,0.48683454524081415,0.3071265453348314
"west virginia . nice to meet you too . i used to visit my uncle on long island
what do you do for work ?",convai2-grade_00180,dialogGPT,i am in college . what about you ?,0.4193471109120752,0.15684850538560166,0.6818457164385487,0.4193471109120752
"oh very cool . i go on twitch for my pot farm updates .
pot farm updates ? like a real pot farm ?",convai2-grade_00181,dialogGPT,"yes , i have one and working on it",0.2272543311150269,0.06898407587828004,0.3855245863517738,0.2272543311150269
"yes well i love disney musicals .
i like the movie tangled a lot , but frozen is nice too",convai2-grade_00182,dialogGPT,i like to watch the little ones play with their heads off .,0.2320230213274592,0.08179180249470751,0.38225424016021087,0.2320230213274592
"yeah i am interested in taking pictures , of yoda for sure
wow . i try coffee as a hobby",convai2-grade_00183,dialogGPT,i am not into meat any more and i am from east asia,0.21089807325781013,0.07352389337663723,0.348272253138983,0.21089807325781013
"do you live in the southwest by chance ?
no i do not . i love wearing band shirts with ruffles on the sleeves",convai2-grade_00184,dialogGPT,i am a bit of a health nut but i eat a ton of meat .,0.28517498869255675,0.08791287237447594,0.4824371050106376,0.28517498869255675
"money makes the world go round .
yeah yeah it sure does my friend",convai2-grade_00185,dialogGPT,do you have any children ?,0.24070392975010982,0.06787666631814969,0.41353119318206993,0.24070392975010982
"i am well . just took my dog for a walk
i have a dog she loves for me to sing to her",convai2-grade_00186,dialogGPT,oh that is sweet . what do you sing ?,0.276225730998298,0.05747041544702243,0.49498104654957353,0.276225730998298
"i have two dogs . do you have any pets ?
no , i cannot afford pets right now . organic pet food is super expensive .",convai2-grade_00187,dialogGPT,i have a real job but i do not have much money for it,0.3503294822112367,0.10766592493942277,0.5929930394830507,0.3503294822112367
"never tried it , but maybe i should . what is your favorite movie ?
i like forest gump , but i prefer books . i work at a bookstore .",convai2-grade_00188,dialogGPT,"i love reading , but i also love science fiction .",0.3534139305637981,0.13690858015785484,0.5699192809697413,0.3534139305637981
"long hair all the way . although short hair may look more professional .
i've to get used to this . so any hobbies ?",convai2-grade_00189,dialogGPT,"i do not have any , but i do have a dog , bart . do you like dogs ?",0.32974722089206343,0.08577841930110727,0.5737160224830196,0.32974722089206343
"get out ! i danced for a queen too . she paid for the dance though .
flamingo dancing is not stripping , think of tango .",convai2-grade_00190,dialogGPT,i did ! i also got a dog to help out,0.1640664590167122,0.0,0.3281329180334244,0.1640664590167122
"i work in a shipyard 40 hours a week so when i've time i try .
that sounds like am interesting job . i work as a teacher .",convai2-grade_00191,dialogGPT,do you like to read ? i like to read,0.38027457265424036,0.06938194542046498,0.6911671998880158,0.38027457265424036
"i am doing good , i just finished playing ping pong .
i am trying to write invoices for my dog walking business .",convai2-grade_00192,dialogGPT,"that is a good start , i am a writer and am working full time",0.2918393876776387,0.09703960360297113,0.48663917175230625,0.2918393876776387
"everybody should have their own money , especially when they turn 40 !
did your wife ever work ?",convai2-grade_00193,dialogGPT,"no , she was a stay at home mother . i had to drop out the kids early on .",0.26766278090216344,0.023498909689828554,0.5118266521144983,0.26766278090216344
"nice . i enjoy taking walks around my neighbor hood .
i wish i had time for walks . my job at the bank keeps me busy .",convai2-grade_00194,dialogGPT,i like to watch tv . and drive fast .,0.2550193663528415,0.10616943137269962,0.4038693013329834,0.2550193663528415
"i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?",convai2-grade_00195,dialogGPT,"i have not , i thought i might !",0.2666479983192966,0.09440408695050331,0.4388919096880899,0.2666479983192966
"yes ! i cook kosher foods only . my father died .
sorry to hear that . try riding horses . it is therapeutic .",convai2-grade_00196,dialogGPT,that would be nice . i would be more a reader than a horse .,0.24642975279086715,0.04399902083045443,0.4488604847512799,0.24642975279086715
"well , i don't drink alcohol , so coffee and diet soda . what about you ?
i am an ice cream and ice water kind of guy .",convai2-grade_00197,dialogGPT,oh i have been into that since i was 3 ! !,0.2702498999166849,0.06980055458765433,0.4706992452457155,0.2702498999166849
"you know it . i wish it was still summer .
not me , i'm ready for the cuddle weather .",convai2-grade_00198,dialogGPT,"me too , it will be hard with the cold !",0.255402490407335,0.079522253808463,0.4312827270062069,0.255402490407335
"sorry i eat them they ate great with the peanuts .
oh i am sure they are",convai2-grade_00199,dialogGPT,i think so too . what else do you do ?,0.29846744014455756,0.018970398167602227,0.5779644821215129,0.29846744014455756
"i like to drink soda to young for the hard stuff
o ok well what do you like to do ?",convai2-grade_00200,dialogGPT,i love to read and i love music,0.3283883447114408,0.06919226426677898,0.5875844251561027,0.3283883447114408
"i love playing softball , do you make alot of money selling insurance
no . my father is always moving military army .",convai2-grade_00201,dialogGPT,do you ever just race cars ?,0.20991718617112087,0.05982097829344033,0.3600133940488014,0.20991718617112087
"my food is limited to kosher . what do you like ?
i like pizza and dr pepper",convai2-grade_00202,dialogGPT,i like to cook too ! but my favorite things are walking on the moon .,0.2516855386937182,0.10617670464396853,0.39719437274346786,0.2516855386937182
"a snake . ohhh cnn just had trump on tv , he s so orange , my least favorite color
haha , very true , do you collect anything ?",convai2-grade_00203,dialogGPT,"not much , just love to hang out and stuff , you ?",0.26031942165919286,0.08601433253553223,0.43462451078285347,0.26031942165919286
"whatever pays the bills man . that's how i see it
yeah yeah , man , for sure",convai2-grade_00204,dialogGPT,do you like to shop ?,0.31269985321556415,0.058497458960260755,0.5669022474708676,0.31269985321556415
"just the city for me , like now for my kids .
that is nice , i want to go into a city",convai2-grade_00205,dialogGPT,what do you do for a living ?,0.3723632919050291,0.03205652544467893,0.7126700583653792,0.3723632919050291
"that is not where it belongs .
had a brain transplant now i move objects with my mind",convai2-grade_00206,dialogGPT,how did you do that ?,0.30045465898457974,0.05958571317229676,0.5413236047968627,0.30045465898457974
"nice ! i hope it isn't orange , i hate orange .
no , this one is black , do you go to the gym ?",convai2-grade_00207,dialogGPT,"no , not really . i like to go to the park in my down time .",0.3021287421445632,0.06286559845163715,0.5413918858374892,0.3021287421445632
"no problem . always here to help a friend .
so what else do you like to do on your spare time ?",convai2-grade_00208,dialogGPT,"nothing really , i am always looking for get rich quick gaming hook ups though",0.07955517286053579,0.0,0.15911034572107158,0.07955517286053579
"o wow ! ! well my want in life is to shop shop shop .
i hate shopping . or spending money",convai2-grade_00209,dialogGPT,i shop at stores with my kids each week . what do you do ?,0.27152953949835335,0.04648979218341243,0.4965692868132942,0.27152953949835335
"oh i watch that every week . my parents were just good ole farms .
right on . i work for the post office . what do you do ?",convai2-grade_00210,dialogGPT,i am a vet at my local school and i love it ! you ?,0.2904978037588767,0.10937672796452463,0.4716188795532287,0.2904978037588767
"roof is way to high for me . nice that you study french .
are you afraid of heights ? i study many languages . spanish and french currently .",convai2-grade_00211,dialogGPT,"no , but am a great english man",0.0650440594378073,0.08317199573371506,0.04691612314189956,0.0650440594378073
"that is cool . why don't you have pets now ?
yeah , i love those bands , you like hard stuff ?",convai2-grade_00212,dialogGPT,yeah . i like to play basketball .,0.27005129107243414,0.11645088443086643,0.42365169771400185,0.27005129107243414
"i've a little more than that many in my class
what grade do you teach ?",convai2-grade_00213,dialogGPT,"pre law , civil war , base , and war were my fields of business",0.06174491069610331,0.0,0.12348982139220661,0.06174491069610331
"thank you so much ! i'm so happy .
good , they make life worth living",convai2-grade_00214,dialogGPT,"i am a very happy person , thank you",0.28896077984804674,0.10303486749356362,0.4748866922025298,0.28896077984804674
"good thing i love running . i actually have an olympic gold metal for running .
wow really , and you work at a hat shop ?",convai2-grade_00215,dialogGPT,at the hat shop .,0.1831225277901194,0.05825276019024366,0.3079922953899951,0.1831225277901194
"that sounds like fun , with lots of good food
not really . she s a bad cook and we end up getting pollo loco a lot",convai2-grade_00216,dialogGPT,"oh that is cool , what else do you like to do",0.26577081022502347,0.010578267337266065,0.5209633531127809,0.26577081022502347
"i guess we did do that together . maybe i'll keep her .
nah . you need someone to enjoy the whole relationship with",convai2-grade_00217,dialogGPT,i will just keep doing mine . keep working hard .,0.1576791853969543,0.013581768308388203,0.3017766024855204,0.1576791853969543
"i drove one in the past but never owned one
i used to have all kinds of vintage cars !",convai2-grade_00218,dialogGPT,i drive a blue van which is my favorite color,0.2761859924911801,0.07327890655627285,0.4790930784260873,0.2761859924911801
"being a former member of the military , pain is never far from home .
thanks for the service i think about going to mall tomorrow",convai2-grade_00219,dialogGPT,cool ! i will check out their show and watch the movie,0.1768040655502831,0.1166169454560752,0.23699118564449098,0.1768040655502831
"i am doing very well
i have two kids and like listening to the stones .",convai2-grade_00220,dialogGPT,that is nice . what do you do in your free time ?,0.3570391846881609,0.07063266002836872,0.6434457093479531,0.3570391846881609
"oh good luck ! the bake sale feels like a second home to me !
i bet . what are you making ? i have a great pb cookie recipe .",convai2-grade_00221,dialogGPT,i love the b plot i got from my mom,0.13726216664555874,0.04284602730286651,0.23167830598825098,0.13726216664555874
"i need to find a place for my daughter to go to school .
it is good you are close to your daughter . my mom is seeing me tomorrow",convai2-grade_00222,dialogGPT,i am a mom of two boys . they love it .,0.2764192383778402,0.0754264659204429,0.47741201083523754,0.2764192383778402
"my store sells everything you could possibly need !
great , are there weights ? i am strong for my age , but would like to get stronger",convai2-grade_00223,dialogGPT,"well good for you , my mom is super old and she does not want me to get a dog .",0.19372179101690168,0.029695880836106116,0.3577477011976972,0.19372179101690168
"a favorite of mine is shawarma . what is that like ?
i wish my sister was not a pole dancer since it is a sin .",convai2-grade_00224,dialogGPT,do you think the moon is fake ? is that because it is fake ?,0.2430880098694525,0.04437024571551568,0.44180577402338933,0.2430880098694525
"it was to pursue my spiritual journey
oh i'm sure , so are you a sci fi fan at all ?",convai2-grade_00225,dialogGPT,yes i am ! i am going to be a doctor as soon as my life gets out,0.31232590373354946,0.10972260441902497,0.514929203048074,0.31232590373354946
"i've never been to new york , is it very cold there ?
yes it can be , thankfully i left and went to school at yale .",convai2-grade_00226,dialogGPT,what did you go for ? ?,0.2653593724903343,0.01759574989777988,0.5131229950828887,0.2653593724903343
"it is up north near new york .
i would love to come over . can i bring my dog ?",convai2-grade_00227,dialogGPT,dogs are not as special as the first one i found in a dog day !,0.17407242110889887,0.027593113300938606,0.3205517289168591,0.17407242110889887
"yes good thing i have insurance . i bought it through aetna
good . you have kids ? i have a daughter . she's a music prodigy .",convai2-grade_00228,dialogGPT,cool . i have two boys and one girl,0.32750075947565693,0.1442481750192181,0.5107533439320958,0.32750075947565693
"what do you do there at burger king ?
i'm only 19 and work the grill . i just want to have fun with friends .",convai2-grade_00229,dialogGPT,you sound like a really cool friend .,0.28475290217752897,0.061221335056757704,0.5082844692983002,0.28475290217752897
"i broke my arm so i can not drink coffee
oh no . how did you break your arm ? ! ?",convai2-grade_00230,dialogGPT,my dad was a professional and made us some great money,0.1255839872021726,0.0,0.2511679744043452,0.1255839872021726
"but the old ones are beter . even my junior high school son likes them
i am learning about the old film noir style . the grey color scheme is my favorite .",convai2-grade_00231,dialogGPT,that is my favorite . what do you do for a living ?,0.3578591720057494,0.02270612312151831,0.6930122208899805,0.3578591720057494
"ok . do you have any hobbies ?
i am busy in college studying law",convai2-grade_00232,dialogGPT,what college ?,0.05455047936615484,0.07751799949206636,0.03158295924024331,0.05455047936615484
"i'm a rolling stones fan i go to a concert yearly .
amazing ! my older brother does too !",convai2-grade_00233,dialogGPT,i have a best friend,0.283596086534518,0.1140046888691505,0.4531874841998855,0.283596086534518
"i drink a lot of wine . and dance under the moonlight when i'm intoxicated .
at 100 ! that is very impressive !",convai2-grade_00234,dialogGPT,"i think so , i think the real world would be better then here .",0.24522082898617467,0.07771675423169179,0.41272490374065757,0.24522082898617467
"cool . i love living here . i am partially deaf and people are understanding .
they're . we had horses , do you ride ?",convai2-grade_00235,dialogGPT,i do but i am so short i had to reach the top gear .,0.20704145381824854,0.0250199595486576,0.3890629480878395,0.20704145381824854
"yes , my dogs like to play with them on the playground .
that's so cool ! mr morris , my third grade teacher , we have a class dog !",convai2-grade_00236,dialogGPT,oh . . . . . do you like music ? do you play any sports ?,0.32203702792043826,0.07404670475695628,0.5700273510839202,0.32203702792043826
"guten tag ! i watching some food network .
o ok i am just checking my app for tomorrow i've a walking business for dogs",convai2-grade_00237,dialogGPT,"that is a good start , i also love dogs , do you have any ?",0.27824510768505994,0.04700036142397194,0.509489853946148,0.27824510768505994
"lol that would be really funny to watch
my pet turtle would do better than me playing soccer so yes lol",convai2-grade_00238,dialogGPT,lol you have any favorite shows ? mine is tom and max .,0.1387636284670834,0.04312003519571968,0.23440722173844714,0.1387636284670834
"i do too , i take mine for a run most evenings !
that is good . i am only 4",convai2-grade_00239,dialogGPT,i am not sure i ever been to the keys !,0.1941356482319485,0.09688196805042039,0.29138932841347664,0.1941356482319485
"my dad used to work construction . do you ever ride mountain bikes ? i do , of course .
no my sister used to , helped her become a pole dancer",convai2-grade_00240,dialogGPT,"wow , i bet you have been in a long time . i was a slave for 10 years .",0.22181900851271308,0.010424232414056362,0.4332137846113698,0.22181900851271308
"it is a very exciting time
i hope to try fishing one day .",convai2-grade_00241,dialogGPT,maybe you can start a online community based on fish and technology .,0.1872140173155277,0.11381983255878149,0.2606082020722739,0.1872140173155277
"do you like to sing ?
yes i love to sing ! i can sing a lot of songs . can you ?",convai2-grade_00242,dialogGPT,"i do not know , but my cats like them !",0.2988048217282801,0.11578087932308566,0.48182876413347453,0.2988048217282801
"hello . are you married ? i am and my wife spends most of my money .
lol i am not . . been with the same woman 6 years and she spends alot",convai2-grade_00243,dialogGPT,i am sorry to heard that . . . i love dogs too much,0.2617686909438857,0.06972249294354058,0.45381488894423083,0.2617686909438857
"church , high school tutoring , publishing houses
i work part time because i cant leave my cats alone long",convai2-grade_00244,dialogGPT,what do you do for a living,0.39534221022872335,0.07333738077677135,0.7173470396806754,0.39534221022872335
"cool ! i am a homecoming queen that loves horses .
you must be very popular and a good person , too .",convai2-grade_00245,dialogGPT,i like that but i also love the company and the hours i am away .,0.2142023444568872,0.05943347856375758,0.36897121035001684,0.2142023444568872
"nope , do you ? i wonder if my real parents spoke english .
are you adopted ? i wonder",convai2-grade_00246,dialogGPT,no . i am not . are you ?,0.35051371069285503,0.10631165623167071,0.5947157651540393,0.35051371069285503
"that s cool , do you like cars ?
fast ones , but i'd rather sky dive",convai2-grade_00247,dialogGPT,i m not that good at it . i am more in to country .,0.257658316150931,0.08893581117026547,0.4263808211315965,0.257658316150931
"no , but would love to . i volunteer at a local bunny rescue .
cool , anything else interesting about you ?",convai2-grade_00248,dialogGPT,"not really , just a small town .",0.23887763528033576,0.03740021944971677,0.44035505111095474,0.23887763528033576
"nope , i work in a hat shop 24 7 . my name is sophie by the way .
you should really try to find time .",convai2-grade_00249,dialogGPT,i just have a good enough reason not to ask .,0.253286745782416,0.1005585706705566,0.40601492089427543,0.253286745782416
"what is your favorite season ? mine is winter !
i'm a summer girl",convai2-grade_00250,dialogGPT,are your parents still living ?,0.17294084195853748,0.09280267104478224,0.25307901287229273,0.17294084195853748
"she doesn't mind that you are chatting with me when you are with her ?
she's studying to be a financial planner right now .",convai2-grade_00251,dialogGPT,that is great do you want to go to school,0.2634847857509718,0.061937860295624717,0.46503171120631887,0.2634847857509718
"i coach baseball for the little ones , mostly my for my sons
that's so cute i'm in college",convai2-grade_00252,dialogGPT,my wife works with kids,0.1777829628287983,0.10583226844120461,0.249733657216392,0.1777829628287983
