dialogue_id,context,response,reference,annotations.relevance,annotations.language_usage,am_scores,fm_scores,am_fm_scores
humod_03167,"Why did you take the money?
I hate public transport.
What?
I want to buy a car.",Shit.,"['Then a get a job, you backstabbing thief!', ""That's no way of going about it."", 'You have no dignity. -_-']",0.9102003506660599,0.9102003506660599,0.87521565,0.9451850517273224,0.9102003506660599
humod_03168,I've lived there.,"Well, thank you anyway.","['Were there any black people living there too?', 'Can you tell me about living there?', 'Is it cold in winter?']",0.9468503962969423,0.9468503962969423,0.93140507,0.962295725150037,0.9468503962969423
humod_03169,I've lived there.,"You gotta let me go, Daddy. Please...","['I never knew that.  When did you live there?', 'If you have then let me go.', 'How long have you lived there?']",0.9377252249640595,0.9377252249640595,0.9580189,0.9174315509641907,0.9377252249640595
humod_03170,"I'm not married. I wear it to keep the flies off.  I must go. Let me pay for this.
Absolutely not.
Toss you for it.",I don't gamble.,"[""That's a hilarious form to see the things"", 'How about you owe me one?', 'Fine.']",0.8616333848706433,0.8616333848706433,0.8801002,0.8431665791017908,0.8616333848706433
humod_03171,"I'm not married. I wear it to keep the flies off.  I must go. Let me pay for this.
Absolutely not.
Toss you for it.",Excuse me?,"['What did you just say???', 'That is kind of you, Thank you', ""I'm paying and that is that.""]",0.9511904192849028,0.9511904192849028,0.9467881,0.9555927659837459,0.9511904192849028
humod_03172,"How did you hurt your hand?
Just an accident. Nothing.",Turn left ahead.,"['Got hit by car.', 'Cut on the wood chipper.', 'It looks like more than just an accident to me.']",0.9212456122039359,0.9212456122039359,0.8834322,0.959059014916142,0.9212456122039359
humod_03173,"How did you hurt your hand?
Just an accident. Nothing.","Oooh, but they are not. Look.","['Does it pain so much?', 'Speaker: Looks like one heck of an accident.', 'What happened?']",0.9180816717086456,0.9180816717086456,0.89644617,0.9397171749945923,0.9180816717086456
humod_03174,"And I thought you were only after my body.
I've come to know you. You're honest.  I trust you.
What'll you do when it all goes wrong?
It won't.
But if it does.
You keep the ten thousand pounds.",What ten thousand pounds?,"['what are you talking about?', 'Bullshit.', 'I still want your body']",0.8357796792236827,0.8357796792236827,0.9262604,0.7452989467080161,0.8357796792236827
humod_03175,"And I thought you were only after my body.
I've come to know you. You're honest.  I trust you.
What'll you do when it all goes wrong?
It won't.
But if it does.
You keep the ten thousand pounds.",Can I buy you another drink?,"['Really, what are you saying?', 'And what happens to you?', 'Sounds like a deal to me.']",0.9493531182649104,0.9493531182649104,0.9309597,0.967746534991735,0.9493531182649104
humod_03176,"And I thought you were only after my body.
I've come to know you. You're honest.  I trust you.
What'll you do when it all goes wrong?
It won't.",But if it does.,"[""I hope it doesn't."", ""You're pretty sure of that, huh?"", ""I hope you're right.""]",0.8900138731273717,0.8900138731273717,0.84900045,0.9310272923057689,0.8900138731273717
humod_03177,"And I thought you were only after my body.
I've come to know you. You're honest.  I trust you.
What'll you do when it all goes wrong?
It won't.","Yes, you are. Go -- you can do this.","['But what if it does?', 'they always leave me', 'You are pretty sure, I am not so certain']",0.9433474528086352,0.9433474528086352,0.8920188,0.9946761106038425,0.9433474528086352
humod_03178,"And I thought you were only after my body.
I've come to know you. You're honest.  I trust you.
What'll you do when it all goes wrong?
It won't.
But if it does.",You keep the ten thousand pounds.,"['THEN WE WILL DEAL WITH IT.', ""I'll figure it out."", 'Then you keep the money.']",0.9143874856032093,0.9143874856032093,0.86948574,0.9592892353131691,0.9143874856032093
humod_03179,"And I thought you were only after my body.
I've come to know you. You're honest.  I trust you.
What'll you do when it all goes wrong?
It won't.
But if it does.",You betrayed us.,"['We will work through it together.', 'Then it goes wrong.', ""We'll deal with it""]",0.8688483114307155,0.8688483114307155,0.899053,0.8386436452994803,0.8688483114307155
humod_03180,Next time it'll be my neck.,What about my neck?,"[""I think it's a crazy form to talk about"", 'What is going to happen to your neck?', 'Damn right it will!']",0.8899975618700937,0.8899975618700937,0.91908425,0.8609108728132159,0.8899975618700937
humod_03181,Next time it'll be my neck.,You really want to help me?,"['What do you mean time it will be my neck?', 'What makes you say that?', 'Or your back.']",0.8630144198540597,0.8630144198540597,0.9190794,0.8069494167573747,0.8630144198540597
humod_03182,"I want you to forget what I said.
Wait a minute...","No, forget it. The bet's off.","[""Nevermind. It's not important."", 'there is no bet', ""No, it's too late, we've never met and I want you to be gone now.""]",0.8995281407339307,0.8995281407339307,0.94121104,0.8578452366795009,0.8995281407339307
humod_03183,"I want you to forget what I said.
Wait a minute...","I wish he had a family, though.","['Forget what I said!', 'Really, just forget what I said.', 'Forget what I said will you?']",0.8936366793846194,0.8936366793846194,0.93969756,0.847575795121015,0.8936366793846194
humod_03184,"I'm sorry.
What for?",I have to take the car.,"['I wrecked your car.', 'I know I promised you could have the car today, but something came up and I have to take it.', ""You're taking the car?""]",0.8818057757190183,0.8818057757190183,0.9276635,0.8359480463606744,0.8818057757190183
humod_03185,"I'm sorry.
What for?",Try me.,"[""For what I 've done"", 'Whatever you think I did wrong', 'You know, because']",0.8427863504395419,0.8427863504395419,0.92396635,0.7616063527078495,0.8427863504395419
humod_03186,"Is it yes?
Yes.",Thank you.,"['Awesome!', 'Oke thanks.', ""Good, you did the right thing, you won't have any regrets.""]",0.9402605910988981,0.9402605910988981,0.9530568,0.9274643699114192,0.9402605910988981
humod_03187,"Is it yes?
Yes.",Did you ever... Do you have feelings for Anna?,"['Did you ever have feelings for Anna', 'So, did you ever have feelings for her?', 'I knew that you were hiding something from me']",0.9107756547667538,0.9107756547667538,0.8975185,0.9240327939466547,0.9107756547667538
humod_03188,Would you like a drink?,No thank you.,"['Yes please.', 'SURE, WHAT DO YOU HAVE', 'No thanks']",0.941361443957006,0.941361443957006,0.9503457,0.9323771928952438,0.941361443957006
humod_03189,Would you like a drink?,Okay.,"['Yes.', 'Yes, please', 'Yes, Sure']",0.7834531126982153,0.7834531126982153,0.90692186,0.6599843618405223,0.7834531126982153
humod_03190,I don't think we should meet again.,It's a shame there aren't more men in the world like you.,"['But.... Why?', 'Maybe that would be best.', 'But why?']",0.867538294103158,0.867538294103158,0.9375766,0.7974999962377797,0.867538294103158
humod_03191,I don't think we should meet again.,You think so?,"['I have no problem with that', 'Why not?', ""And I don't think this is what you want. You're doing what people want you to do but you're not listening to yourself.""]",0.9429724299207045,0.9429724299207045,0.943267,0.9426778720408108,0.9429724299207045
humod_03192,Nice car. How much did you pay for it?,Too much. Eighteen hundred.,"['Not enough apparently.', 'Eighteen hundred dollars.', 'More than I should have.']",0.9085582705741595,0.9085582705741595,0.85522825,0.9618882958899878,0.9085582705741595
humod_03193,Nice car. How much did you pay for it?,What do you mean?,"['How much U.S currency did you spend on this car?', 'None of your business!', 'I got a really good deal.']",0.9028185308042354,0.9028185308042354,0.93460035,0.8710367083675038,0.9028185308042354
humod_03194,Where to?,Turn left at the lights.,"['We are going to turn left at the lights', 'Turn left at the lights.', 'Make a right turn at the traffic signal.']",0.907391884515516,0.907391884515516,0.8408656,0.9739181570010026,0.907391884515516
humod_03195,Where to?,You're worried for my safety.  I'm touched.,"['the dog house', 'That bar on the corner.', 'Union Station, please.']",0.9473857186566488,0.9473857186566488,0.9225061,0.9722653433344158,0.9473857186566488
humod_03196,"Where do you live, Jack?
Over the river.",Have you got transport?,"['What do you use as a daily commute to places?', 'Do you have someone to pick you up?', ""Do you like it out there? Is it as peaceful as I'm picturing it right now?""]",0.9307995550022927,0.9307995550022927,0.91450584,0.9470932706567461,0.9307995550022927
humod_03197,"Where do you live, Jack?
Over the river.",Sure.  Can I ask you one more thing? You haven't published anything in a while.  How come?,"['Sounds beautiful.', ""Really? Such a nice neighborhood! I'd be grateful if you'd show me around"", 'What river ?']",0.9179668989275461,0.9179668989275461,0.918221,0.9177128009984028,0.9179668989275461
humod_03198,I'm going over the river. I'll give you a lift if you like.,Thanks.,"['That would be fantastic! Thanks so much.', 'That would be nice.', 'That would be great.']",0.8841487061336155,0.8841487061336155,0.92106795,0.8472294591574897,0.8841487061336155
humod_03199,I'm going over the river. I'll give you a lift if you like.,"I don't know, Cole.","['its ok.', ""Thanks, but I'm staying."", ""I don't think I need one.""]",0.8478666487827762,0.8478666487827762,0.9020213,0.7937120086937872,0.8478666487827762
humod_03200,"So how do you feel, your first night? I'll bet you're on a high.
Nice car.
She's my baby.
How long have you worked at the casino?
Coming up to two years now.  But I was away for six months.
You've done pretty well.","Not bad. I have other interests, of course.","[""Hey I try, but I'm not gates rich yet."", ""That's good to hear."", 'Thanks,  Not bad. I have other interests, of course.']",0.9229292498578092,0.9229292498578092,0.8947911,0.9510673734643977,0.9229292498578092
humod_03201,"So how do you feel, your first night? I'll bet you're on a high.
Nice car.
She's my baby.
How long have you worked at the casino?
Coming up to two years now.  But I was away for six months.
You've done pretty well.","First Han, now you.  When am I going to learn not to count on anyone but myself? ...","['Yes, I have', ""I havn't done too bad for myself."", ""It hasn't been easy.""]",0.9348066941466198,0.9348066941466198,0.89046997,0.9791434199743004,0.9348066941466198
humod_03202,"So how do you feel, your first night? I'll bet you're on a high.
Nice car.
She's my baby.
How long have you worked at the casino?",Coming up to two years now.  But I was away for six months.,"['It seems like forever.', 'Not long', 'A few years, why?']",0.8963493000676661,0.8963493000676661,0.8597816,0.9329169772486746,0.8963493000676661
humod_03203,"So how do you feel, your first night? I'll bet you're on a high.
Nice car.
She's my baby.
How long have you worked at the casino?","In fact, we never knew she had any friends period.","['Two years.', 'About a year', ""Duh, it's my first night.""]",0.9053905793037292,0.9053905793037292,0.88872343,0.9220577255897278,0.9053905793037292
humod_03204,"So how do you feel, your first night? I'll bet you're on a high.
Nice car.
She's my baby.
How long have you worked at the casino?
Coming up to two years now.  But I was away for six months.",You've done pretty well.,"['Yeah, considering.', 'Youve really got yourself set up havent you', 'Six months, what were you doing out there?']",0.8943176828224074,0.8943176828224074,0.8725852,0.916050188223245,0.8943176828224074
humod_03205,"So how do you feel, your first night? I'll bet you're on a high.
Nice car.
She's my baby.
How long have you worked at the casino?
Coming up to two years now.  But I was away for six months.","Aye, we'll get 'em.","['Where abouts?', 'So, you got any tips?', 'Where were you at?']",0.8732475593773608,0.8732475593773608,0.84018904,0.9063060790475377,0.8732475593773608
humod_03206,I can't give you a lift back tonight.,Don't worry.,"[""That's fine. I'll walk."", ""It's okay but what about tomorrow?"", ""That's OK.""]",0.8721095821432099,0.8721095821432099,0.88508284,0.8591363233669252,0.8721095821432099
humod_03207,I can't give you a lift back tonight.,No.,"['Why not?', ""That's okay, I'll find another way."", ""I'll call a Uber.""]",0.9297712916307421,0.9297712916307421,0.901571,0.9579716074809971,0.9297712916307421
humod_03208,Rough day?,"Rough life, Jack.","['I have had easier days that is for sure.', 'Yes.', 'Yes']",0.9035801410224777,0.9035801410224777,0.90085524,0.9063050388389314,0.9035801410224777
humod_03209,Rough day?,I'll do that.,"['Yes', 'Ya, it was pretty rough', 'yes it is']",0.9207538970707891,0.9207538970707891,0.87654024,0.9649675505159374,0.9207538970707891
humod_03210,"David Reynolds, I'm the Manager here. Sit down, John.",Jack.,"['Who is Jack?', ""Okay. What's going on?"", 'Thank you John.']",0.9367404702383281,0.9367404702383281,0.93258756,0.9408933764851095,0.9367404702383281
humod_03211,"David Reynolds, I'm the Manager here. Sit down, John.","Thank you, son.","['Yes sir.', 'Thank you Mr. Reynolds.', 'Thank you, sir.']",0.9477654864816163,0.9477654864816163,0.90031564,0.99521533060636,0.9477654864816163
humod_03212,"Haven't you forgotten something?
I don't think so.",Wipe your hands.,"['You should double check to make sure', 'Wash your hands after going to the bathroom.', 'Wash your hands.']",0.83103022759765,0.83103022759765,0.7367476,0.9253128327053707,0.83103022759765
humod_03213,"Haven't you forgotten something?
I don't think so.",Thank you for taking me home.,"['OK NO MENSES OK NOT AT ALL', ""You didn't thank me, that's rude."", 'You forgot my goodnight kiss.']",0.9088646718111081,0.9088646718111081,0.9109584,0.906770934312829,0.9088646718111081
humod_03214,"What makes you so sure?
It's a rule. Always stand by your first count. The odds are you're right.",Good call.,"[""Ok. Maybe you're right."", ""That's only half the time!"", 'Very true.']",0.949401042788053,0.949401042788053,0.9301342,0.9686679083681594,0.949401042788053
humod_03215,"What makes you so sure?
It's a rule. Always stand by your first count. The odds are you're right.",What is this?,"['Interesting rule.', ""Let's try this rule?"", ""I got your point. But it's overconfidence which is not good always.""]",0.9487793889065741,0.9487793889065741,0.90876365,0.9887951307336803,0.9487793889065741
humod_03216,You want me to check?,I said good call.,"['Yes, go ahead and check again.', 'Yes please.', ""Sure if you don't mind.""]",0.8804891767789103,0.8804891767789103,0.9467061,0.8142722373583272,0.8804891767789103
humod_03217,You want me to check?,All right!  She's alive.  I believe it.  But we gotta get moving!  Now!,"['Yes, is she still alive?', ""She's alive, but we have to get her out of here now!"", ""Yes, you'd be a real treasure if you'd do that for me. God bless you.""]",0.8490226326605536,0.8490226326605536,0.87827086,0.8197744008344128,0.8490226326605536
humod_03218,"This is our Crow's Nest. I'm showing it to you now, but you'll never see it again.
Very impressive.",We have tapes in here that go back six months. Let me show you something.,"['I can show you something please rewind to six months back', ""Isn't it? Wait till you see what's in there."", 'Take it in while you can - this is the last time you will see it.']",0.9260026315277912,0.9260026315277912,0.8789667,0.97303857394578,0.9260026315277912
humod_03219,"This is our Crow's Nest. I'm showing it to you now, but you'll never see it again.
Very impressive.",I'm playing to win.,"[""And the last thing you'll see."", 'It is of great value to me.', 'We built ourselves, brick by brick.']",0.9213178379645001,0.9213178379645001,0.92492515,0.9177105274419091,0.9213178379645001
humod_03220,"You can start Monday week.
Fine.
That hair will have to go.",Fine.,"['No problem.', 'Fine. I will cut it.', 'I have no problem with taking care of the hair but could you tell me why?']",0.9474455667689785,0.9474455667689785,0.9114343,0.9834568407446832,0.9474455667689785
humod_03221,"You can start Monday week.
Fine.
That hair will have to go.",Sure.,"['Forget it then.', 'If I must.', 'Why?']",0.9153204973996922,0.9153204973996922,0.9346106,0.8960303895595163,0.9153204973996922
humod_03222,I just want the job.,"Jack, you're not the usual type we get here.","['It is hard to hire you with your lack of experience.', ""Sorry I don't think you'd fit in here"", ""You don't look like you're qualified for this particular job.""]",0.8951710101069323,0.8951710101069323,0.9199916,0.8703504077794776,0.8951710101069323
humod_03223,I just want the job.,I'm taking my prisoner back to jail.,"['You have it!', ""Well, you're gonna have to apply first."", 'Why do you think you deserve it?']",0.8903734729787957,0.8903734729787957,0.90868545,0.8720615001720688,0.8903734729787957
humod_03224,"Why don't you take a break, Jack.","All right, Mr Reynolds.","['all is good', 'Yes sir.', ""Because i haven't finished what i'm working on""]",0.8758951060841776,0.8758951060841776,0.90592855,0.845861660017629,0.8758951060841776
humod_03225,"Why don't you take a break, Jack.",Yes.,"['I want to help with what i can!', 'Will try to consider that, thanks', 'Why should I take a break? I just got here.']",0.9406269559667395,0.9406269559667395,0.9231006,0.9581533212276074,0.9406269559667395
humod_03226,What's he doin'?,I think he's talking to it.,"[""Looks like he's talking to it."", ""He's talking to someone."", 'He is talking to the doll.']",0.9366279015696444,0.9366279015696444,0.87949896,0.9937568445516421,0.9366279015696444
humod_03227,What's he doin'?,"Well, that's too bad. Mine's all right too.","[""He's buying Christmas presents."", ""He's washing his truck after getting it stuck in the mud."", ""He's coming to kill you.""]",0.9362851263139418,0.9362851263139418,0.91700053,0.9555697204776149,0.9362851263139418
humod_03228,"Everything sounds fine, bomb. Dropping you off in sixty seconds. Good luck.",Thanks.,"[""I don't need luck."", 'Thank you I appreciate it!', 'Thank you so much.']",0.9561671421005591,0.9561671421005591,0.91235596,0.9999783247856823,0.9561671421005591
humod_03229,"Everything sounds fine, bomb. Dropping you off in sixty seconds. Good luck.",Just let me tell you how it begins.,"['See you on the other side.', 'Thanks', 'Thanks, here we go!']",0.9110680843423767,0.9110680843423767,0.91307616,0.9090600063464966,0.9110680843423767
humod_03230,"Hey, bomb...",And I saw that I was alone.,"['What do you want from me?', 'How are you?', 'What? Where?']",0.8579341800825635,0.8579341800825635,0.9048689,0.8109994593892177,0.8579341800825635
humod_03231,"Hey, bomb...",Claire...!,"['What’s up, Claire?', ""Yes John, what's the matter?"", 'Hey, you ....']",0.8163393982627294,0.8163393982627294,0.8931139,0.7395648853735729,0.8163393982627294
humod_03232,"What are you gonna name it?
What?
The new star. What are you gonna name it?",Who cares. Don't bother me.,"[""It doesn't matter. Leave me alone."", 'Horatio!', 'I shall name it, Brilliant!']",0.9432236723996636,0.9432236723996636,0.94191396,0.9445333824351304,0.9432236723996636
humod_03233,"What are you gonna name it?
What?
The new star. What are you gonna name it?",No time.,"[""I haven't yet thought of a name."", 'Mitchlin.', ""I don't have time right now- I'll name it later.""]",0.8948907892558904,0.8948907892558904,0.9021976,0.8875839791007699,0.8948907892558904
humod_03234,"Men... men... what happened, men?","Yeah, the skipper always was lucky.","['No idea!!', 'He saved us all once again.', ""We're not sure.""]",0.9142453849273287,0.9142453849273287,0.86046755,0.9680232167159245,0.9142453849273287
humod_03235,"Men... men... what happened, men?",Passion.,"[""We got lost and didn't want to ask for directions."", ""We...we can't remember."", 'Take a look around. What do you think happened?']",0.8243190383508854,0.8243190383508854,0.8923718,0.7562663029819833,0.8243190383508854
humod_03236,"Okay, okay.  I can explain... You ever have to do something you really don't want to?
How I make my living, what's your point?",This.,"['my point is this', ""WELL...THAT'S WHAT HAPPENED TO ME THIS MORNING."", ""Well, this is something I have to do, but I don't want to do either.""]",0.8317902987542687,0.8317902987542687,0.8546008,0.8089798103457566,0.8317902987542687
humod_03237,"Okay, okay.  I can explain... You ever have to do something you really don't want to?
How I make my living, what's your point?",They're my team.,"['What do you do?', ""They're my team. I have to do it for them."", 'I want to know if you ever were forced to do something']",0.9231511008911848,0.9231511008911848,0.89633954,0.9499626660691739,0.9231511008911848
humod_03238,"I never woulda done it.  Probably not, anyway.  I mean, I actually think you're pretty cool.",Yeah?,"['You do?', 'Thanks ,your not bad yourself.', 'You think? Thank you.']",0.8239080709388202,0.8239080709388202,0.9243624,0.7234537208418738,0.8239080709388202
humod_03239,"I never woulda done it.  Probably not, anyway.  I mean, I actually think you're pretty cool.",I can't.,"['No that was from necessity, not being cool.', ""I can't do it."", ""Thank you, it's good to hear.""]",0.8776256793943265,0.8776256793943265,0.8942703,0.8609810579234795,0.8776256793943265
humod_03240,"Fine.  So call her.  Get her over here.
Actually, that's not gonna be necessary.
What?
That's not why we're here.",What the hell are you talkin' about? Call her.,"[""I don't care, you need to call her"", 'Then why are we here?', ""I don't understand....""]",0.9147682100994948,0.9147682100994948,0.94555545,0.8839809716668852,0.9147682100994948
humod_03241,"Fine.  So call her.  Get her over here.
Actually, that's not gonna be necessary.
What?
That's not why we're here.",The glory boys just want to finish their report so they can go home.,"['Then you will regret', 'Why are we here?', 'The glory boys just want to finish their report so they can go home.']",0.8830657104022115,0.8830657104022115,0.8890611,0.8770703274740396,0.8830657104022115
humod_03242,See what you don't know is you're already in the last two minutes of your life.,"You're in the last two seconds, you don't cut the crap.","[""Guess I'd better use them wisely"", ""Oh, really?, we'll se about that."", ""If that's true then you are in the last two seconds of your life.""]",0.95166698625088,0.95166698625088,0.91354406,0.9897899137020164,0.95166698625088
humod_03243,See what you don't know is you're already in the last two minutes of your life.,If there's a train.,"[""That's a bit harsh. I didn't know that because I'm not supposed to know that......"", 'How could you know that?', 'How can you know that for sure?']",0.8643153884136571,0.8643153884136571,0.8398154,0.8888153986382272,0.8643153884136571
humod_03244,"Some of us are trying to sleep.
You didn't tell me you lived with her.",You know each other?,"['What is her name?', 'Why, do you know her?', 'Yes I did, last week I told you.']",0.9217337864737887,0.9217337864737887,0.941563,0.9019045627318181,0.9217337864737887
humod_03245,"Some of us are trying to sleep.
You didn't tell me you lived with her.",Go ahead of me -- the both of you.,"['I did tell you.', 'we can talk about it in the morning', 'what do you mean by that']",0.9309171871169724,0.9309171871169724,0.915125,0.9467093618361785,0.9309171871169724
humod_03246,Move it.,Where?,"['Where to?', 'Where should I keep it?', 'I will, give me a chance.']",0.875648307098454,0.875648307098454,0.9589802,0.7923164115220422,0.875648307098454
humod_03247,Move it.,"Okay, sister.  No offense. No offense!","[""Fine, I'm moving"", 'Hold your horses.', 'Why? Just because you say so? Your ego is bigger than my house.']",0.9144683595999361,0.9144683595999361,0.9124019,0.9165348046033146,0.9144683595999361
humod_03248,Lemme put some clothes on.,No time.,"['Who needs clothes?', 'Or not...', ""There isn't enough time, you look fine as you are.""]",0.8906005691904768,0.8906005691904768,0.894088,0.8871131681241483,0.8906005691904768
humod_03249,Lemme put some clothes on.,"All right, Mr Reynolds.","['Which ones?', 'That is a good idea.', ""Sure. I'll be here by the fireplace.""]",0.7717949159406133,0.7717949159406133,0.88157946,0.6620103731676952,0.7717949159406133
humod_03250,But I'm afraid of--,Don't look down.,"[""You'll be fine."", 'Shush!', '...heights.']",0.9286168683073188,0.9286168683073188,0.87723637,0.9799973703426651,0.9286168683073188
humod_03251,But I'm afraid of--,I have the silver bullets in case I need to protect myself. Does that make you feel better?,"['Hold yourself together and focus on getting out of here.', 'I can protect you with my silver bullets', 'I can protect you.']",0.9335100043726126,0.9335100043726126,0.8843552,0.9826648213291486,0.9335100043726126
humod_03252,Oh my God!  In here!  IN HERE!,SHHH!  Don't do that!,"[""Be quiet, they'll hear you..."", ""Please don't scream."", ""What if it's really a emergency?""]",0.8834449988199784,0.8834449988199784,0.9242387,0.842651315846744,0.8834449988199784
humod_03253,Oh my God!  In here!  IN HERE!,[Daniel what?],"['In where?', 'Can you see it?', 'In where?']",0.7775554773579505,0.7775554773579505,0.91056144,0.644549512340718,0.7775554773579505
humod_03254,"What makes you cry?
If I'm sad, or tired, or sometimes when I'm angry or when somebody's being mean to me.
Pretty much the same reasons I was crying.  But things will be better when we move to a new place.",Then I'm gonna do what you do to make me feel better when I'm sad.,"[""What makes you think they'll be better?"", ""On this day next month we'll be pain free and living the good life in our new apartment."", ""I can't wait for that day.""]",0.917075450638705,0.917075450638705,0.9018735,0.932277372320043,0.917075450638705
humod_03255,"What makes you cry?
If I'm sad, or tired, or sometimes when I'm angry or when somebody's being mean to me.
Pretty much the same reasons I was crying.  But things will be better when we move to a new place.",Uh huh.,"[""Well I don't think so."", 'I dont think a place can change all those things', 'New place new life.']",0.8484322389276349,0.8484322389276349,0.9070642,0.7898002784076379,0.8484322389276349
humod_03256,"You're a thief?
Girl's gotta make a living.
Thank God.
First time I ever heard that.
I was expecting someone else.
Guess it wasn't the pizza delivery guy.",You're lucky.  I almost pulled the trigger.,"['I almost called the police.', ""It's Peter."", 'Dang. I would have loved some pizza.']",0.9097974365777173,0.9097974365777173,0.9167032,0.9028916489733058,0.9097974365777173
humod_03257,"You're a thief?
Girl's gotta make a living.
Thank God.
First time I ever heard that.
I was expecting someone else.
Guess it wasn't the pizza delivery guy.",Oh?  You've tried?,"['i am definitely not the delivery guy', ""No it wasn't"", ""No, it wasn't.""]",0.8829048558924447,0.8829048558924447,0.8992965,0.8665131896443865,0.8829048558924447
humod_03258,"You're a thief?
Girl's gotta make a living.
Thank God.
First time I ever heard that.",I was expecting someone else.,"['I just busted got out of prison yesterday for the same thing.', 'Oh really, happy to hear', 'Really? That surprises me.']",0.9417072633160837,0.9417072633160837,0.9595771,0.923837443044521,0.9417072633160837
humod_03259,"You're a thief?
Girl's gotta make a living.
Thank God.
First time I ever heard that.",You and me.,"['First time for everything.', 'Well, I thought you were doing something worse.', 'I do not judge others without listening to them first.']",0.9355397328709076,0.9355397328709076,0.9095112,0.9615682572075744,0.9355397328709076
humod_03260,"You're a thief?
Girl's gotta make a living.
Thank God.
First time I ever heard that.
I was expecting someone else.",Guess it wasn't the pizza delivery guy.,"['And just who would that be?', 'Who was it?', 'Your ex-wife?']",0.9276300440344365,0.9276300440344365,0.90893215,0.9463279386586253,0.9276300440344365
humod_03261,"You're a thief?
Girl's gotta make a living.
Thank God.
First time I ever heard that.
I was expecting someone else.",I'll walk back.,"['Like who?', 'Your not who I thought you were.', ""Well that's what happens when you grow up in a foster home.""]",0.889156351880201,0.889156351880201,0.9298917,0.8484209982474016,0.889156351880201
humod_03262,I'm sorry if I caught you at a bad time.,We're just a little tense right now...  It's okay.,"['Later would be better if this can wait.', ""No, it's all right. What did you need?"", ""That's ok, just let me put my clothes back on.""]",0.9469770629767621,0.9469770629767621,0.9056877,0.9882664361723352,0.9469770629767621
humod_03263,I'm sorry if I caught you at a bad time.,See you soon.,"['Yea, I got a lot going on right now.', ""No worries, I'm always happy to see you!"", 'Now if a fine time.']",0.8993547954481196,0.8993547954481196,0.931314,0.8673955993496084,0.8993547954481196
humod_03264,So this guy walks into a bar and says...,We didn't get a chance to finish our conversation the other night.,"['Yeah, I know this one...', ""We didn't finish our conversation the other night.  There's still more to be said."", ""I'm so thirsty!""]",0.9205439729490787,0.9205439729490787,0.9046285,0.9364594306546273,0.9205439729490787
humod_03265,So this guy walks into a bar and says...,"Oh.  Well, you're...certainly welcome!","[""I've heard this one before."", 'The drinks are on the house.', 'Why the long face']",0.9151193482577082,0.9151193482577082,0.9232647,0.9069740142224783,0.9151193482577082
humod_03266,Sorry about your window.,Can we go somewhere and talk?,"['No problem, just write me a check for the damages', ""It's alright, but you will pay for it."", 'Ah, it happens!...']",0.9193122827620118,0.9193122827620118,0.9161421,0.9224824594678103,0.9193122827620118
humod_03267,Sorry about your window.,"Certainly.  Tell me, Bobby -- do you have to have money to go there?","['It is all right, you will just have to replace it', 'Why are you bringing up me not having money to go there', 'I need to repair it soon.']",0.9020205304597586,0.9020205304597586,0.89884233,0.9051987261722027,0.9020205304597586
humod_03268,What's this?,Open it.,"['Please open it', 'Surprise!', ""It's a surprise.""]",0.8526426740024765,0.8526426740024765,0.771147,0.9341383352943817,0.8526426740024765
humod_03269,What's this?,He wasn't wearing a ring. But you don't want to date a cop Frida. They're so blue collar.,"[""He wasn't wearing a ring. But you don't want to date a cop Frida. They're so blue collar."", 'Nice. But why are you not wearing a ring?', ""It's a catalog from Ikea.""]",0.9138493380250583,0.9138493380250583,0.84456146,0.9831372184161443,0.9138493380250583
humod_03270,"Max something.  I got no clue where she stays.
Any idea when she'll be back?
None.",I'll wait.,"['ok i come quickly', 'You do not know much do you?', 'Will you let me know when she returns?']",0.9541494720211952,0.9541494720211952,0.93823373,0.9700652108652054,0.9541494720211952
humod_03271,"Max something.  I got no clue where she stays.
Any idea when she'll be back?
None.",But one day I'll catch you... Like I caught her...,"[""Well, then I'll have to go find her."", 'Then we have to make long wait', ""We'll just have to wait until we see her again.""]",0.9196250269603214,0.9196250269603214,0.86855197,0.9706980843924445,0.9196250269603214
humod_03272,This is not a place you wanna go.,Let go of my hand.,"[""Let's turn back"", 'Why not?', 'WHY NOT?']",0.8826720768779428,0.8826720768779428,0.90730625,0.8580378998458209,0.8826720768779428
humod_03273,This is not a place you wanna go.,Nothing.,"['Can you tell me why?', 'How can you possibly know that? Have you asked me?', ""Why, what's wrong with the place?""]",0.8539652097618196,0.8539652097618196,0.858303,0.8496274090599244,0.8539652097618196
humod_03274,"Say the words, ""I understand.
I understand.",And if I ever catch you coming near my man again...,"['I sure hope you do.', ""And don't do that again."", ""Now go, I don't want to see your face ever again.""]",0.9043427085420046,0.9043427085420046,0.8610412,0.947644228843958,0.9043427085420046
humod_03275,"Say the words, ""I understand.
I understand.",Yes is a comfort.  Absolutely is not.,"[""Thank you. That wasn't too hard to do now was it."", ""Good. Now get up and leave. I don't ever want to see you again."", ""You don't sound convincing.""]",0.8516169135572249,0.8516169135572249,0.87931764,0.8239161858562101,0.8516169135572249
humod_03276,I don't know what your story is and I don't want to.,Here's your money.,"['Why not?', 'there goes your moeny', ""Then don't ask.""]",0.8976487413390785,0.8976487413390785,0.8714445,0.9238529593436537,0.8976487413390785
