context,fact,reference,response,model,dialogue_id,annotations.Understandable,annotations.Natural,annotations.Maintains Context,annotations.Engaging,annotations.Uses Knowledge,annotations.Overall,am_scores,fm_scores,am_fm_scores
"good afternoon , hope your day is going well ! 
 i hope yours is going well , too . baseball is generally played with a bat and ball . 
 baseball is my favorite sport out of the big four - az diamondbacks are my team ",baseball managers wear uniforms because they are technically able to play for their teams if the need arises,['apparently baseball managers are technically allowed to play for their teams ! \n'],apparently baseball managers are technically allowed to play for their teams ! ,Original Ground Truth,topical-usr_00167,0.9904825398626249,0.9904825398626249,0.9904825398626249,0.9904825398626249,0.9904825398626249,0.9904825398626249,0.99999994,0.9809651393298945,0.9904825398626249
"are you a fan of football ? 
 i 'm a huge football fan . how about yourself ? 
 i love football both college and nfl , do you have a favorite nfl team of the 32 ? 
 i 'm a new england patriots fan and huge fan of tom brady how about you ? 
 nice i am a vikings fan , not doing so hot as of late . i also like the university of iowa hawkeyes , did you know they paint their opponents locker room pink ? 
 no i did n't know this . did you know that in the 60 's top bowlers made twice as much as the top football players ? ",- that the highest score ever in a football game occurred in 1916 when georgia tech defeated cumberland 222 - 0,"['that is crazy to think , i wonder what the difference in salary is now , probably substantial']","that is crazy , i wonder how much bowlers made back in the 60 's ?",Argmax Decoding,topical-usr_00168,0.8704840203934261,0.8704840203934261,0.8704840203934261,0.8704840203934261,0.8704840203934261,0.8704840203934261,0.85768425,0.883283786140551,0.8704840203934261
"are you a fan of football ? 
 i 'm a huge football fan . how about yourself ? 
 i love football both college and nfl , do you have a favorite nfl team of the 32 ? 
 i 'm a new england patriots fan and huge fan of tom brady how about you ? 
 nice i am a vikings fan , not doing so hot as of late . i also like the university of iowa hawkeyes , did you know they paint their opponents locker room pink ? 
 no i did n't know this . did you know that in the 60 's top bowlers made twice as much as the top football players ? ",- that the highest score ever in a football game occurred in 1916 when georgia tech defeated cumberland 222 - 0,"['that is crazy to think , i wonder what the difference in salary is now , probably substantial']","that is crazy , also crazy that the highest scoring football game ever was 222 - 0 , i wonder how much it was actually made",Nucleus Decoding (p = 0.3),topical-usr_00169,0.9351578014509622,0.9351578014509622,0.9351578014509622,0.9351578014509622,0.9351578014509622,0.9351578014509622,0.88396347,0.9863521372113115,0.9351578014509622
"are you a fan of football ? 
 i 'm a huge football fan . how about yourself ? 
 i love football both college and nfl , do you have a favorite nfl team of the 32 ? 
 i 'm a new england patriots fan and huge fan of tom brady how about you ? 
 nice i am a vikings fan , not doing so hot as of late . i also like the university of iowa hawkeyes , did you know they paint their opponents locker room pink ? 
 no i did n't know this . did you know that in the 60 's top bowlers made twice as much as the top football players ? ",- that the highest score ever in a football game occurred in 1916 when georgia tech defeated cumberland 222 - 0,"['that is crazy to think , i wonder what the difference in salary is now , probably substantial']",i did n't know that ! do you know what the highest score in college football was ?,Nucleus Decoding (p = 0.5),topical-usr_00170,0.8663935340640226,0.8663935340640226,0.8663935340640226,0.8663935340640226,0.8663935340640226,0.8663935340640226,0.7994366,0.9333504393095333,0.8663935340640226
"are you a fan of football ? 
 i 'm a huge football fan . how about yourself ? 
 i love football both college and nfl , do you have a favorite nfl team of the 32 ? 
 i 'm a new england patriots fan and huge fan of tom brady how about you ? 
 nice i am a vikings fan , not doing so hot as of late . i also like the university of iowa hawkeyes , did you know they paint their opponents locker room pink ? 
 no i did n't know this . did you know that in the 60 's top bowlers made twice as much as the top football players ? ",- that the highest score ever in a football game occurred in 1916 when georgia tech defeated cumberland 222 - 0,"['that is crazy to think , i wonder what the difference in salary is now , probably substantial']","yeah , that is crazy . i would think bowling would have too much more . i think that might be why they would do it on tv like college or something , but the way it was a very different back then , like 222 - 0 haha .",Nucleus Decoding (p = 0.7),topical-usr_00171,0.8675528155300631,0.8675528155300631,0.8675528155300631,0.8675528155300631,0.8675528155300631,0.8675528155300631,0.7674272,0.9676784250206976,0.8675528155300631
"are you a fan of football ? 
 i 'm a huge football fan . how about yourself ? 
 i love football both college and nfl , do you have a favorite nfl team of the 32 ? 
 i 'm a new england patriots fan and huge fan of tom brady how about you ? 
 nice i am a vikings fan , not doing so hot as of late . i also like the university of iowa hawkeyes , did you know they paint their opponents locker room pink ? 
 no i did n't know this . did you know that in the 60 's top bowlers made twice as much as the top football players ? ",- that the highest score ever in a football game occurred in 1916 when georgia tech defeated cumberland 222 - 0,"['that is crazy to think , i wonder what the difference in salary is now , probably substantial']",wow that 's unbeliavable . maybe football was n't as exciting back then . i heard the most one-sided game ever was in 1916 when georgia tech beat cumberland 222 - 0 . those cumberland players should try their hand at bowling .,New Human Generated,topical-usr_00172,0.8822886359769258,0.8822886359769258,0.8822886359769258,0.8822886359769258,0.8822886359769258,0.8822886359769258,0.7983502,0.9662270569956607,0.8822886359769258
"are you a fan of football ? 
 i 'm a huge football fan . how about yourself ? 
 i love football both college and nfl , do you have a favorite nfl team of the 32 ? 
 i 'm a new england patriots fan and huge fan of tom brady how about you ? 
 nice i am a vikings fan , not doing so hot as of late . i also like the university of iowa hawkeyes , did you know they paint their opponents locker room pink ? 
 no i did n't know this . did you know that in the 60 's top bowlers made twice as much as the top football players ? ",- that the highest score ever in a football game occurred in 1916 when georgia tech defeated cumberland 222 - 0,"['that is crazy to think , i wonder what the difference in salary is now , probably substantial \n']","that is crazy to think , i wonder what the difference in salary is now , probably substantial ",Original Ground Truth,topical-usr_00173,0.9949512712351173,0.9949512712351173,0.9949512712351173,0.9949512712351173,0.9949512712351173,0.9949512712351173,0.99999976,0.9899027808888137,0.9949512712351173
"hello ! are you a fan of country music ? 
 hi ! yes , but do you agree that people should refer to country music as also hillbilly music ? 
 lol no . that 's funny . george strait and jeff bezos are cousins . that 's something i never knew before . 
 yeah i agree ! wow , they really are ? i wonder if george strait 's albums are promoted on amazon site , do you know ? 
 that 's interesting . i would be curious . there is only 2 african americans in the country music hall of fame . i wonder who they are ? 
 i 'm not sure either . i do n't recall any african american artists in country music . do you know what the fender stratocaster is ? 
 i remember charley pride . he might be one . ... and yes ! it 's a guitar . i think a lot jazz and some blues musicians use it . 
 oh ! fender , i see that now ! thanks for clarifying ! do you play any instruments ? ","u2 opened for themselves at a few shows in 1987 . they were introduced as "" the dalton brothers from galveston , texas , "" and they played country music while disguised in wigs and costumes .","[""i used to play guitar . i have n't played in years though and was n't good . i had a gibson sg the kind that angus young from ac / dc plays .""]",i do n't know much about u2 . i do know that u2 opened for themselves in 1987 .,Argmax Decoding,topical-usr_00174,0.8304435340179548,0.8304435340179548,0.8304435340179548,0.8304435340179548,0.8304435340179548,0.8304435340179548,0.8180579,0.8428291733291836,0.8304435340179548
"hello ! are you a fan of country music ? 
 hi ! yes , but do you agree that people should refer to country music as also hillbilly music ? 
 lol no . that 's funny . george strait and jeff bezos are cousins . that 's something i never knew before . 
 yeah i agree ! wow , they really are ? i wonder if george strait 's albums are promoted on amazon site , do you know ? 
 that 's interesting . i would be curious . there is only 2 african americans in the country music hall of fame . i wonder who they are ? 
 i 'm not sure either . i do n't recall any african american artists in country music . do you know what the fender stratocaster is ? 
 i remember charley pride . he might be one . ... and yes ! it 's a guitar . i think a lot jazz and some blues musicians use it . 
 oh ! fender , i see that now ! thanks for clarifying ! do you play any instruments ? ","u2 opened for themselves at a few shows in 1987 . they were introduced as "" the dalton brothers from galveston , texas , "" and they played country music while disguised in wigs and costumes .","[""i used to play guitar . i have n't played in years though and was n't good . i had a gibson sg the kind that angus young from ac / dc plays .""]",i do n't know if i ever heard it . i do know that u2 opened up for themselves in 1987 .,Nucleus Decoding (p = 0.3),topical-usr_00175,0.8360144009818755,0.8360144009818755,0.8360144009818755,0.8360144009818755,0.8360144009818755,0.8360144009818755,0.81200385,0.8600249510268613,0.8360144009818755
"hello ! are you a fan of country music ? 
 hi ! yes , but do you agree that people should refer to country music as also hillbilly music ? 
 lol no . that 's funny . george strait and jeff bezos are cousins . that 's something i never knew before . 
 yeah i agree ! wow , they really are ? i wonder if george strait 's albums are promoted on amazon site , do you know ? 
 that 's interesting . i would be curious . there is only 2 african americans in the country music hall of fame . i wonder who they are ? 
 i 'm not sure either . i do n't recall any african american artists in country music . do you know what the fender stratocaster is ? 
 i remember charley pride . he might be one . ... and yes ! it 's a guitar . i think a lot jazz and some blues musicians use it . 
 oh ! fender , i see that now ! thanks for clarifying ! do you play any instruments ? ","u2 opened for themselves at a few shows in 1987 . they were introduced as "" the dalton brothers from galveston , texas , "" and they played country music while disguised in wigs and costumes .","[""i used to play guitar . i have n't played in years though and was n't good . i had a gibson sg the kind that angus young from ac / dc plays .""]",i do n't know . i love country music . i think i 've heard that u2 once opened for themselves in 1987 . they were actually opened for themselves and then became the dalton brothers from galveston tx .,Nucleus Decoding (p = 0.5),topical-usr_00176,0.8665733063745144,0.8665733063745144,0.8665733063745144,0.8665733063745144,0.8665733063745144,0.8665733063745144,0.8502058,0.8829408336734061,0.8665733063745144
"hello ! are you a fan of country music ? 
 hi ! yes , but do you agree that people should refer to country music as also hillbilly music ? 
 lol no . that 's funny . george strait and jeff bezos are cousins . that 's something i never knew before . 
 yeah i agree ! wow , they really are ? i wonder if george strait 's albums are promoted on amazon site , do you know ? 
 that 's interesting . i would be curious . there is only 2 african americans in the country music hall of fame . i wonder who they are ? 
 i 'm not sure either . i do n't recall any african american artists in country music . do you know what the fender stratocaster is ? 
 i remember charley pride . he might be one . ... and yes ! it 's a guitar . i think a lot jazz and some blues musicians use it . 
 oh ! fender , i see that now ! thanks for clarifying ! do you play any instruments ? ","u2 opened for themselves at a few shows in 1987 . they were introduced as "" the dalton brothers from galveston , texas , "" and they played country music while disguised in wigs and costumes .","[""i used to play guitar . i have n't played in years though and was n't good . i had a gibson sg the kind that angus young from ac / dc plays .""]",i do love the guitar . did you know u2 opened for themselves ?,Nucleus Decoding (p = 0.7),topical-usr_00177,0.8722793905907487,0.8722793905907487,0.8722793905907487,0.8722793905907487,0.8722793905907487,0.8722793905907487,0.79127544,0.9532833395349215,0.8722793905907487
"hello ! are you a fan of country music ? 
 hi ! yes , but do you agree that people should refer to country music as also hillbilly music ? 
 lol no . that 's funny . george strait and jeff bezos are cousins . that 's something i never knew before . 
 yeah i agree ! wow , they really are ? i wonder if george strait 's albums are promoted on amazon site , do you know ? 
 that 's interesting . i would be curious . there is only 2 african americans in the country music hall of fame . i wonder who they are ? 
 i 'm not sure either . i do n't recall any african american artists in country music . do you know what the fender stratocaster is ? 
 i remember charley pride . he might be one . ... and yes ! it 's a guitar . i think a lot jazz and some blues musicians use it . 
 oh ! fender , i see that now ! thanks for clarifying ! do you play any instruments ? ","u2 opened for themselves at a few shows in 1987 . they were introduced as "" the dalton brothers from galveston , texas , "" and they played country music while disguised in wigs and costumes .","[""i used to play guitar . i have n't played in years though and was n't good . i had a gibson sg the kind that angus young from ac / dc plays .""]","i wish i could play instruments . did you know u2 , an irish rock band , opened for themselves at a few shows by dressing in wigs and playing country music ! it would have been pretty funny if their fake band gained a fanbase !",New Human Generated,topical-usr_00178,0.8126124963103585,0.8126124963103585,0.8126124963103585,0.8126124963103585,0.8126124963103585,0.8126124963103585,0.7928935,0.8323314636824236,0.8126124963103585
"hello ! are you a fan of country music ? 
 hi ! yes , but do you agree that people should refer to country music as also hillbilly music ? 
 lol no . that 's funny . george strait and jeff bezos are cousins . that 's something i never knew before . 
 yeah i agree ! wow , they really are ? i wonder if george strait 's albums are promoted on amazon site , do you know ? 
 that 's interesting . i would be curious . there is only 2 african americans in the country music hall of fame . i wonder who they are ? 
 i 'm not sure either . i do n't recall any african american artists in country music . do you know what the fender stratocaster is ? 
 i remember charley pride . he might be one . ... and yes ! it 's a guitar . i think a lot jazz and some blues musicians use it . 
 oh ! fender , i see that now ! thanks for clarifying ! do you play any instruments ? ","u2 opened for themselves at a few shows in 1987 . they were introduced as "" the dalton brothers from galveston , texas , "" and they played country music while disguised in wigs and costumes .","[""i used to play guitar . i have n't played in years though and was n't good . i had a gibson sg the kind that angus young from ac / dc plays . \n""]",i used to play guitar . i have n't played in years though and was n't good . i had a gibson sg the kind that angus young from ac / dc plays . ,Original Ground Truth,topical-usr_00179,0.997051388022043,0.997051388022043,0.997051388022043,0.997051388022043,0.997051388022043,0.997051388022043,0.99999976,0.994103014462665,0.997051388022043
"the telephone is a great invention , 
 absolutely ! love the telephone ! 
 it makes life a lot more easier , i can check the mail , call and even watch funny videos just by using my phone 
 an iphone has more computing power than the entire us nuclear icbm deterrent . 
 that is kind of scary i own an iphone , did nt know i was packing so much power in my front pocket 
 yeah , better be careful ! people use phones for eveything now , i ve seen in movies they attach it to bombs and stuff . 
 powerful weapons if used in the wrong hands , scary since everyone has access to them 
 yeah , seriously . i hear there 's a company that will donate a day of clean water for every minute you do n't use your phone ! 
 that is really admirable , donating water to children in need , an awesome campaign 
 yeah great thing to do , water is essential . 
 it is , just like phones have also become essential in our lives , interesting fact about phonebooks , its impossible to separate two of them with their pages fully overlapped 
 lol i never tried but i believe you . do you like clothing ? did you know polo shirts were actually meant for tennis players ? 
 i did nt know that , always thought it was meant for the polo sport or maybe that the polo brand created them 
 same here , yeah a tennis player created them 
 i looks like polo player took the credit then , did you hear about the cultural revolution in china ? 
 no i have nt what s that about ? ",at billy mays ' funeral the pallbearers wore blue shirts and khaki pants,['basically the more clothes you wore the better you looked to others .'],"i think it was the pallbearers at billy mays funeral , i think that was a great funeral",Argmax Decoding,topical-usr_00180,0.7824500691054481,0.7824500691054481,0.7824500691054481,0.7824500691054481,0.7824500691054481,0.7824500691054481,0.78875995,0.776140191387776,0.7824500691054481
"the telephone is a great invention , 
 absolutely ! love the telephone ! 
 it makes life a lot more easier , i can check the mail , call and even watch funny videos just by using my phone 
 an iphone has more computing power than the entire us nuclear icbm deterrent . 
 that is kind of scary i own an iphone , did nt know i was packing so much power in my front pocket 
 yeah , better be careful ! people use phones for eveything now , i ve seen in movies they attach it to bombs and stuff . 
 powerful weapons if used in the wrong hands , scary since everyone has access to them 
 yeah , seriously . i hear there 's a company that will donate a day of clean water for every minute you do n't use your phone ! 
 that is really admirable , donating water to children in need , an awesome campaign 
 yeah great thing to do , water is essential . 
 it is , just like phones have also become essential in our lives , interesting fact about phonebooks , its impossible to separate two of them with their pages fully overlapped 
 lol i never tried but i believe you . do you like clothing ? did you know polo shirts were actually meant for tennis players ? 
 i did nt know that , always thought it was meant for the polo sport or maybe that the polo brand created them 
 same here , yeah a tennis player created them 
 i looks like polo player took the credit then , did you hear about the cultural revolution in china ? 
 no i have nt what s that about ? ",at billy mays ' funeral the pallbearers wore blue shirts and khaki pants,['basically the more clothes you wore the better you looked to others .'],"i have not , i know that the pallbearers wore blue shirts and khaki pants",Nucleus Decoding (p = 0.3),topical-usr_00181,0.8390672070485283,0.8390672070485283,0.8390672070485283,0.8390672070485283,0.8390672070485283,0.8390672070485283,0.7963287,0.8818056906664232,0.8390672070485283
"the telephone is a great invention , 
 absolutely ! love the telephone ! 
 it makes life a lot more easier , i can check the mail , call and even watch funny videos just by using my phone 
 an iphone has more computing power than the entire us nuclear icbm deterrent . 
 that is kind of scary i own an iphone , did nt know i was packing so much power in my front pocket 
 yeah , better be careful ! people use phones for eveything now , i ve seen in movies they attach it to bombs and stuff . 
 powerful weapons if used in the wrong hands , scary since everyone has access to them 
 yeah , seriously . i hear there 's a company that will donate a day of clean water for every minute you do n't use your phone ! 
 that is really admirable , donating water to children in need , an awesome campaign 
 yeah great thing to do , water is essential . 
 it is , just like phones have also become essential in our lives , interesting fact about phonebooks , its impossible to separate two of them with their pages fully overlapped 
 lol i never tried but i believe you . do you like clothing ? did you know polo shirts were actually meant for tennis players ? 
 i did nt know that , always thought it was meant for the polo sport or maybe that the polo brand created them 
 same here , yeah a tennis player created them 
 i looks like polo player took the credit then , did you hear about the cultural revolution in china ? 
 no i have nt what s that about ? ",at billy mays ' funeral the pallbearers wore blue shirts and khaki pants,['basically the more clothes you wore the better you looked to others .'],"well i have to say that the pallbearers wore blue shirts and khaki pants , that s pretty cool",Nucleus Decoding (p = 0.5),topical-usr_00182,0.7837140655011219,0.7837140655011219,0.7837140655011219,0.7837140655011219,0.7837140655011219,0.7837140655011219,0.81832916,0.749098975557145,0.7837140655011219
"the telephone is a great invention , 
 absolutely ! love the telephone ! 
 it makes life a lot more easier , i can check the mail , call and even watch funny videos just by using my phone 
 an iphone has more computing power than the entire us nuclear icbm deterrent . 
 that is kind of scary i own an iphone , did nt know i was packing so much power in my front pocket 
 yeah , better be careful ! people use phones for eveything now , i ve seen in movies they attach it to bombs and stuff . 
 powerful weapons if used in the wrong hands , scary since everyone has access to them 
 yeah , seriously . i hear there 's a company that will donate a day of clean water for every minute you do n't use your phone ! 
 that is really admirable , donating water to children in need , an awesome campaign 
 yeah great thing to do , water is essential . 
 it is , just like phones have also become essential in our lives , interesting fact about phonebooks , its impossible to separate two of them with their pages fully overlapped 
 lol i never tried but i believe you . do you like clothing ? did you know polo shirts were actually meant for tennis players ? 
 i did nt know that , always thought it was meant for the polo sport or maybe that the polo brand created them 
 same here , yeah a tennis player created them 
 i looks like polo player took the credit then , did you hear about the cultural revolution in china ? 
 no i have nt what s that about ? ",at billy mays ' funeral the pallbearers wore blue shirts and khaki pants,['basically the more clothes you wore the better you looked to others .'],"yes , they wore blue shirts and khaki pants in the billy mays funeral",Nucleus Decoding (p = 0.7),topical-usr_00183,0.8817155672218986,0.8817155672218986,0.8817155672218986,0.8817155672218986,0.8817155672218986,0.8817155672218986,0.82818353,0.9352476026826279,0.8817155672218986
"the telephone is a great invention , 
 absolutely ! love the telephone ! 
 it makes life a lot more easier , i can check the mail , call and even watch funny videos just by using my phone 
 an iphone has more computing power than the entire us nuclear icbm deterrent . 
 that is kind of scary i own an iphone , did nt know i was packing so much power in my front pocket 
 yeah , better be careful ! people use phones for eveything now , i ve seen in movies they attach it to bombs and stuff . 
 powerful weapons if used in the wrong hands , scary since everyone has access to them 
 yeah , seriously . i hear there 's a company that will donate a day of clean water for every minute you do n't use your phone ! 
 that is really admirable , donating water to children in need , an awesome campaign 
 yeah great thing to do , water is essential . 
 it is , just like phones have also become essential in our lives , interesting fact about phonebooks , its impossible to separate two of them with their pages fully overlapped 
 lol i never tried but i believe you . do you like clothing ? did you know polo shirts were actually meant for tennis players ? 
 i did nt know that , always thought it was meant for the polo sport or maybe that the polo brand created them 
 same here , yeah a tennis player created them 
 i looks like polo player took the credit then , did you hear about the cultural revolution in china ? 
 no i have nt what s that about ? ",at billy mays ' funeral the pallbearers wore blue shirts and khaki pants,['basically the more clothes you wore the better you looked to others .'],"china is adopting many aspects of american culture . not sure if that 's a good thing though . i heard at billy mays ' funeral , the pallbearers wore blue shirts and khakis , which i find to be disgraceful .",New Human Generated,topical-usr_00184,0.7304609380592229,0.7304609380592229,0.7304609380592229,0.7304609380592229,0.7304609380592229,0.7304609380592229,0.76685125,0.6940706297614815,0.7304609380592229
"the telephone is a great invention , 
 absolutely ! love the telephone ! 
 it makes life a lot more easier , i can check the mail , call and even watch funny videos just by using my phone 
 an iphone has more computing power than the entire us nuclear icbm deterrent . 
 that is kind of scary i own an iphone , did nt know i was packing so much power in my front pocket 
 yeah , better be careful ! people use phones for eveything now , i ve seen in movies they attach it to bombs and stuff . 
 powerful weapons if used in the wrong hands , scary since everyone has access to them 
 yeah , seriously . i hear there 's a company that will donate a day of clean water for every minute you do n't use your phone ! 
 that is really admirable , donating water to children in need , an awesome campaign 
 yeah great thing to do , water is essential . 
 it is , just like phones have also become essential in our lives , interesting fact about phonebooks , its impossible to separate two of them with their pages fully overlapped 
 lol i never tried but i believe you . do you like clothing ? did you know polo shirts were actually meant for tennis players ? 
 i did nt know that , always thought it was meant for the polo sport or maybe that the polo brand created them 
 same here , yeah a tennis player created them 
 i looks like polo player took the credit then , did you hear about the cultural revolution in china ? 
 no i have nt what s that about ? ",at billy mays ' funeral the pallbearers wore blue shirts and khaki pants,['basically the more clothes you wore the better you looked to others . \n'],basically the more clothes you wore the better you looked to others . ,Original Ground Truth,topical-usr_00185,0.9943841116556328,0.9943841116556328,0.9943841116556328,0.9943841116556328,0.9943841116556328,0.9943841116556328,1.0,0.9887682233112656,0.9943841116556328
"hi , how are you ? 
 i am good , thank you . i enjoy travel . do you ? 
 i do but i am a worrying traveler . where is the best place you have been to ? 
 i have not been out of the country but several places in the country . i like chicago a lot . did you know that all of japans highways are tolls ? 
 that 's got ta be expensive ! what 's the best place in chicago ? where should i go when i visit ? 
 i like the natural history museum and millennium park . lou malnati 's has amazing pizza . it is very expensive to travel in japan . it costs more than $ 300 to travel across the country . 
 that 's a lot . i can not imagine having to pay that in tolls . i do like lou 's pizza . have you been to wrigley field ? i should ask first if you are a baseball fan ... 
 i have not . we did stop outside of soldier field but did n't get to go in . did you know that iceland has no public rail service ? 
 that 's odd . soldier field is just ok . the shedd is really good though . where else , besides chicago do you like going ? 
 i enjoyed the mountains of tennessee . they are beautiful . we got a cabin with an amazing view . i would go to a lot more places if you could get there faster . the dutch are working on that . they are creating a commuter bus that goes 160 mph . that would be great . 
 can you imagine the movie speed on that bus ! ! ! ! holy smokes ! 
 ha ha , yes that would change that movie quite a bit . back to iceland , most do n't have cars and travel between towns by flight ! 
 really . seems a little overkill but what do i know ... i want to go there and see the northern lights some day . 
 that would be a beautiful sight . off topic but how do you feel about sharks ? 
 i 'm for em ! 
 they are very interesting . did you know that they do n't have rib cages ? ",_nofact,"['really ? i think they are all cariledge , no ?']",i 'm not sure . i 'm sure they were really strong .,Argmax Decoding,topical-usr_00186,0.7703699479885942,0.7703699479885942,0.7703699479885942,0.7703699479885942,0.7703699479885942,0.7703699479885942,0.90990335,0.6308365484849703,0.7703699479885942
"hi , how are you ? 
 i am good , thank you . i enjoy travel . do you ? 
 i do but i am a worrying traveler . where is the best place you have been to ? 
 i have not been out of the country but several places in the country . i like chicago a lot . did you know that all of japans highways are tolls ? 
 that 's got ta be expensive ! what 's the best place in chicago ? where should i go when i visit ? 
 i like the natural history museum and millennium park . lou malnati 's has amazing pizza . it is very expensive to travel in japan . it costs more than $ 300 to travel across the country . 
 that 's a lot . i can not imagine having to pay that in tolls . i do like lou 's pizza . have you been to wrigley field ? i should ask first if you are a baseball fan ... 
 i have not . we did stop outside of soldier field but did n't get to go in . did you know that iceland has no public rail service ? 
 that 's odd . soldier field is just ok . the shedd is really good though . where else , besides chicago do you like going ? 
 i enjoyed the mountains of tennessee . they are beautiful . we got a cabin with an amazing view . i would go to a lot more places if you could get there faster . the dutch are working on that . they are creating a commuter bus that goes 160 mph . that would be great . 
 can you imagine the movie speed on that bus ! ! ! ! holy smokes ! 
 ha ha , yes that would change that movie quite a bit . back to iceland , most do n't have cars and travel between towns by flight ! 
 really . seems a little overkill but what do i know ... i want to go there and see the northern lights some day . 
 that would be a beautiful sight . off topic but how do you feel about sharks ? 
 i 'm for em ! 
 they are very interesting . did you know that they do n't have rib cages ? ",_nofact,"['really ? i think they are all cariledge , no ?']",i did not know that . i wonder if they ever had that rule ?,Nucleus Decoding (p = 0.3),topical-usr_00187,0.8097199745213696,0.8097199745213696,0.8097199745213696,0.8097199745213696,0.8097199745213696,0.8097199745213696,0.9236467,0.6957932605814354,0.8097199745213696
"hi , how are you ? 
 i am good , thank you . i enjoy travel . do you ? 
 i do but i am a worrying traveler . where is the best place you have been to ? 
 i have not been out of the country but several places in the country . i like chicago a lot . did you know that all of japans highways are tolls ? 
 that 's got ta be expensive ! what 's the best place in chicago ? where should i go when i visit ? 
 i like the natural history museum and millennium park . lou malnati 's has amazing pizza . it is very expensive to travel in japan . it costs more than $ 300 to travel across the country . 
 that 's a lot . i can not imagine having to pay that in tolls . i do like lou 's pizza . have you been to wrigley field ? i should ask first if you are a baseball fan ... 
 i have not . we did stop outside of soldier field but did n't get to go in . did you know that iceland has no public rail service ? 
 that 's odd . soldier field is just ok . the shedd is really good though . where else , besides chicago do you like going ? 
 i enjoyed the mountains of tennessee . they are beautiful . we got a cabin with an amazing view . i would go to a lot more places if you could get there faster . the dutch are working on that . they are creating a commuter bus that goes 160 mph . that would be great . 
 can you imagine the movie speed on that bus ! ! ! ! holy smokes ! 
 ha ha , yes that would change that movie quite a bit . back to iceland , most do n't have cars and travel between towns by flight ! 
 really . seems a little overkill but what do i know ... i want to go there and see the northern lights some day . 
 that would be a beautiful sight . off topic but how do you feel about sharks ? 
 i 'm for em ! 
 they are very interesting . did you know that they do n't have rib cages ? ",_nofact,"['really ? i think they are all cariledge , no ?']",i did n't know that !,Nucleus Decoding (p = 0.5),topical-usr_00188,0.9096160714142691,0.9096160714142691,0.9096160714142691,0.9096160714142691,0.9096160714142691,0.9096160714142691,0.9187708,0.9004613527284405,0.9096160714142691
"hi , how are you ? 
 i am good , thank you . i enjoy travel . do you ? 
 i do but i am a worrying traveler . where is the best place you have been to ? 
 i have not been out of the country but several places in the country . i like chicago a lot . did you know that all of japans highways are tolls ? 
 that 's got ta be expensive ! what 's the best place in chicago ? where should i go when i visit ? 
 i like the natural history museum and millennium park . lou malnati 's has amazing pizza . it is very expensive to travel in japan . it costs more than $ 300 to travel across the country . 
 that 's a lot . i can not imagine having to pay that in tolls . i do like lou 's pizza . have you been to wrigley field ? i should ask first if you are a baseball fan ... 
 i have not . we did stop outside of soldier field but did n't get to go in . did you know that iceland has no public rail service ? 
 that 's odd . soldier field is just ok . the shedd is really good though . where else , besides chicago do you like going ? 
 i enjoyed the mountains of tennessee . they are beautiful . we got a cabin with an amazing view . i would go to a lot more places if you could get there faster . the dutch are working on that . they are creating a commuter bus that goes 160 mph . that would be great . 
 can you imagine the movie speed on that bus ! ! ! ! holy smokes ! 
 ha ha , yes that would change that movie quite a bit . back to iceland , most do n't have cars and travel between towns by flight ! 
 really . seems a little overkill but what do i know ... i want to go there and see the northern lights some day . 
 that would be a beautiful sight . off topic but how do you feel about sharks ? 
 i 'm for em ! 
 they are very interesting . did you know that they do n't have rib cages ? ",_nofact,"['really ? i think they are all cariledge , no ?']","i have no clue , they are really strong creatures",Nucleus Decoding (p = 0.7),topical-usr_00189,0.8471553219518388,0.8471553219518388,0.8471553219518388,0.8471553219518388,0.8471553219518388,0.8471553219518388,0.8723395,0.821971156827872,0.8471553219518388
"hi , how are you ? 
 i am good , thank you . i enjoy travel . do you ? 
 i do but i am a worrying traveler . where is the best place you have been to ? 
 i have not been out of the country but several places in the country . i like chicago a lot . did you know that all of japans highways are tolls ? 
 that 's got ta be expensive ! what 's the best place in chicago ? where should i go when i visit ? 
 i like the natural history museum and millennium park . lou malnati 's has amazing pizza . it is very expensive to travel in japan . it costs more than $ 300 to travel across the country . 
 that 's a lot . i can not imagine having to pay that in tolls . i do like lou 's pizza . have you been to wrigley field ? i should ask first if you are a baseball fan ... 
 i have not . we did stop outside of soldier field but did n't get to go in . did you know that iceland has no public rail service ? 
 that 's odd . soldier field is just ok . the shedd is really good though . where else , besides chicago do you like going ? 
 i enjoyed the mountains of tennessee . they are beautiful . we got a cabin with an amazing view . i would go to a lot more places if you could get there faster . the dutch are working on that . they are creating a commuter bus that goes 160 mph . that would be great . 
 can you imagine the movie speed on that bus ! ! ! ! holy smokes ! 
 ha ha , yes that would change that movie quite a bit . back to iceland , most do n't have cars and travel between towns by flight ! 
 really . seems a little overkill but what do i know ... i want to go there and see the northern lights some day . 
 that would be a beautiful sight . off topic but how do you feel about sharks ? 
 i 'm for em ! 
 they are very interesting . did you know that they do n't have rib cages ? ",_nofact,"['really ? i think they are all cariledge , no ?']",wow really ? so their heart is unprotected ?,New Human Generated,topical-usr_00190,0.8993921351602413,0.8993921351602413,0.8993921351602413,0.8993921351602413,0.8993921351602413,0.8993921351602413,0.93569356,0.8630907082896904,0.8993921351602413
