dialogue_id,model,context,response,reference,annotations.content,annotations.grammar,annotations.relevance,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
dailydialog-zhao_00126,ground-truth,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",you have no idea how happy i am for you .,['you have no idea how happy i am for you .'],0.9999999105930328,0.9999999105930328,0.9999999105930328,0.9999999105930328,0.9999998,1.0,0.9999999105930328
dailydialog-zhao_00127,GPT2_medium greedy_temp1.0_k0_p0.0,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",you 're welcome .,['you have no idea how happy i am for you .'],0.8623776970424322,0.8623776970424322,0.8623776970424322,0.8623776970424322,0.93854475,0.7862106438712412,0.8623776970424322
dailydialog-zhao_00128,GPT2_small greedy_temp1.0_k0_p0.0,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",you 're welcome .,['you have no idea how happy i am for you .'],0.8623776970424322,0.8623776970424322,0.8623776970424322,0.8623776970424322,0.93854475,0.7862106438712412,0.8623776970424322
dailydialog-zhao_00129,GPT2_small sample_temp1.0_k0_p0.0,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",good luck to you indeed !,['you have no idea how happy i am for you .'],0.7937832987022648,0.7937832987022648,0.7937832987022648,0.7937832987022648,0.9215971,0.6659694742584725,0.7937832987022648
dailydialog-zhao_00130,HRED_attn greedy_temp1.0_k0_p0.0,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",i am happy to hear that .,['you have no idea how happy i am for you .'],0.8877986230911563,0.8877986230911563,0.8877986230911563,0.8877986230911563,0.9479834,0.8276138620499275,0.8877986230911563
dailydialog-zhao_00131,S2S greedy_temp1.0_k0_p0.0,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",i 'm glad you like it .,['you have no idea how happy i am for you .'],0.944549684421969,0.944549684421969,0.944549684421969,0.944549684421969,0.9584552,0.9306441638802537,0.944549684421969
dailydialog-zhao_00132,S2S_attn greedy_temp1.0_k0_p0.0,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",you are welcome .,['you have no idea how happy i am for you .'],0.7896037998778569,0.7896037998778569,0.7896037998778569,0.7896037998778569,0.94327813,0.6359294658865426,0.7896037998778569
dailydialog-zhao_00133,VHRED_attn greedy_temp1.0_k0_p0.0,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",i hope you will be happy .,['you have no idea how happy i am for you .'],0.8664811652309721,0.8664811652309721,0.8664811652309721,0.8664811652309721,0.9663695,0.7665928207649837,0.8664811652309721
dailydialog-zhao_00134,negative-sample,"my boss offered me a promotion , and i took it .
are you serious ?
yes , i am really excited .
that 's great . congratulations .
i appreciate that .",what are you going to buy ?,['you have no idea how happy i am for you .'],0.9114024010294526,0.9114024010294526,0.9114024010294526,0.9114024010294526,0.9018309,0.9209738904225525,0.9114024010294526
dailydialog-zhao_00135,ground-truth,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",1.0,1.0,1.0,1.0,1.0,1.0,1.0
dailydialog-zhao_00136,GPT2_medium top_temp1.0_k0_p0.5,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",because you ' ll have to pay for the risk of fire and accident .,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.891503108962425,0.891503108962425,0.891503108962425,0.891503108962425,0.9274232,0.8555830387752223,0.891503108962425
dailydialog-zhao_00137,GPT2_small greedy_temp1.0_k0_p0.0,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?","well , the insurance companies will charge you a higher rate .","[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.8892535951191395,0.8892535951191395,0.8892535951191395,0.8892535951191395,0.90770686,0.8708003335106789,0.8892535951191395
dailydialog-zhao_00138,GPT2_small sample_temp1.0_k0_p0.0,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",it is argued that this level of coverage can be met for both raw materials and components . which is more ?,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.9112143240563025,0.9112143240563025,0.9112143240563025,0.9112143240563025,0.87087286,0.9515557929261427,0.9112143240563025
dailydialog-zhao_00139,HRED_attn top_temp1.0_k0_p0.5,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",i ' m not sure if i can .,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.8785529052733233,0.8785529052733233,0.8785529052733233,0.8785529052733233,0.8854974,0.8716084193227391,0.8785529052733233
dailydialog-zhao_00140,S2S greedy_temp1.0_k0_p0.0,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",i ' ve been trying to get a job in the company .,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.8019425174885807,0.8019425174885807,0.8019425174885807,0.8019425174885807,0.88629746,0.7175875706064339,0.8019425174885807
dailydialog-zhao_00141,S2S_attn greedy_temp1.0_k0_p0.0,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",i 'm not sure .,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.9093870089046359,0.9093870089046359,0.9093870089046359,0.9093870089046359,0.8792585,0.9395155043586491,0.9093870089046359
dailydialog-zhao_00142,VHRED_attn top_temp1.0_k0_p0.5,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",i ' d like to insure it for you .,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.8977536715994684,0.8977536715994684,0.8977536715994684,0.8977536715994684,0.90766525,0.8878420905133899,0.8977536715994684
dailydialog-zhao_00143,negative-sample,"may i ask you a few questions about insurance ?
yes .
now we ' ve given a cif shanghai price for some steel plates . what insurance rate do you suggest we should get ?
well . obviously , you won ' t want all risks cover .
why not ?",can you tell me how much that 'll cost ?,"[""because they aren ' t delicate goods and won ' t likely be damaged on the voyage . fpa will be good enough .""]",0.8479265806429169,0.8479265806429169,0.8479265806429169,0.8479265806429169,0.90652144,0.7893317217335267,0.8479265806429169
dailydialog-zhao_00144,ground-truth,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?",yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .,['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],1.0,1.0,1.0,1.0,1.0,1.0,1.0
dailydialog-zhao_00145,GPT2_medium top_temp1.0_k0_p0.5,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?","yes , that 's right .",['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.8912492045184397,0.8912492045184397,0.8912492045184397,0.8912492045184397,0.8574596,0.9250388042967366,0.8912492045184397
dailydialog-zhao_00146,GPT2_small sample_temp1.0_k0_p0.0,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?",what a wise decision !,['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.826191745301174,0.826191745301174,0.826191745301174,0.826191745301174,0.83128965,0.8210938415926433,0.826191745301174
dailydialog-zhao_00147,GPT2_small top_temp1.0_k0_p0.9,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?","yes . but if you sign the contract now , you will be covered by our company .",['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.8619736547866168,0.8619736547866168,0.8619736547866168,0.8619736547866168,0.93909776,0.7848495474653845,0.8619736547866168
dailydialog-zhao_00148,HRED_attn top_temp1.0_k0_p0.5,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?","yes , but it 's a part of the job .",['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.7620923361284265,0.7620923361284265,0.7620923361284265,0.7620923361284265,0.8338,0.6903846544231433,0.7620923361284265
dailydialog-zhao_00149,S2S sample_temp1.0_k0_p0.0,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?","of course , we are saving all 90 miles for the family . and all people pay your expense attention .",['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.9149678411466491,0.9149678411466491,0.9149678411466491,0.9149678411466491,0.9323716,0.8975640659297727,0.9149678411466491
dailydialog-zhao_00150,S2S_attn top_temp1.0_k0_p0.5,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?","yes , it 's a health insurance policy .",['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.8539445543394527,0.8539445543394527,0.8539445543394527,0.8539445543394527,0.88800234,0.8198867726536674,0.8539445543394527
dailydialog-zhao_00151,VHRED_attn sample_temp1.0_k0_p0.0,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?","yes , there are this paperwork . also , we have to pay extra deposit at least . of course , the health coverage will be cancelled accordingly , the telephone in order is free .",['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.9519171624778159,0.9519171624778159,0.9519171624778159,0.9519171624778159,0.9177021,0.9861322461363569,0.9519171624778159
dailydialog-zhao_00152,negative-sample,"oh , so i do n't sign the contract today . is that right ?
i do n't want you to misunderstand , miss briggs.we are very serious about hiring you . we want you to teach for us.we usually do contracts this way because it is more convenient
i can accept that .
good . and your benefits will begin immediately .
even my health insurance ?",may i have a look at it please ?,['yes . we will apply for your health insurance tomorrow.and your free membership in the club starts today if you like .'],0.833771469804913,0.833771469804913,0.833771469804913,0.833771469804913,0.85297775,0.8145651869242793,0.833771469804913
dailydialog-zhao_00153,ground-truth,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",what happened ?,['what happened ?'],0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999,1.0,0.9999999403953552
dailydialog-zhao_00154,GPT2_medium sample_temp1.0_k0_p0.0,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",i believe how good they are .,['what happened ?'],0.883572852983948,0.883572852983948,0.883572852983948,0.883572852983948,0.89873886,0.8684068448839117,0.883572852983948
dailydialog-zhao_00155,GPT2_medium top_temp1.0_k0_p0.5,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",i think they should have won .,['what happened ?'],0.854667836946557,0.854667836946557,0.854667836946557,0.854667836946557,0.8985925,0.8107432018166981,0.854667836946557
dailydialog-zhao_00156,GPT2_small greedy_temp1.0_k0_p0.0,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",i do n't think so . they are a much better team than madrid .,['what happened ?'],0.7518433588946571,0.7518433588946571,0.7518433588946571,0.7518433588946571,0.84404624,0.6596404827047807,0.7518433588946571
dailydialog-zhao_00157,HRED_attn greedy_temp1.0_k0_p0.0,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",i think barcelona is better than winning .,['what happened ?'],0.8573250701303592,0.8573250701303592,0.8573250701303592,0.8573250701303592,0.8770318,0.837618337129615,0.8573250701303592
dailydialog-zhao_00158,HRED_attn top_temp1.0_k0_p0.5,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",i ' m sorry to hear that .,['what happened ?'],0.7217625821463761,0.7217625821463761,0.7217625821463761,0.7217625821463761,0.9112718,0.532253353761136,0.7217625821463761
dailydialog-zhao_00159,S2S sample_temp1.0_k0_p0.0,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",what was he doing ?,['what happened ?'],0.8416065430847196,0.8416065430847196,0.8416065430847196,0.8416065430847196,0.95571494,0.7274981451446589,0.8416065430847196
dailydialog-zhao_00160,S2S_attn greedy_temp1.0_k0_p0.0,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",i think ac milan is better than the barcelona .,['what happened ?'],0.8306831001724901,0.8306831001724901,0.8306831001724901,0.8306831001724901,0.8754345,0.7859316824845678,0.8306831001724901
dailydialog-zhao_00161,negative-sample,"it ended in a tie .
what was the actual score ?
it was three all .
really ? i thought barcelona was going to win . they are a much better team than madrid .
if barcelona had played as they normally do , they should have won .",i do n't know what 's gotten into him .,['what happened ?'],0.8245342294857931,0.8245342294857931,0.8245342294857931,0.8245342294857931,0.85489655,0.7941719135614301,0.8245342294857931
dailydialog-zhao_00162,ground-truth,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",thanks . i appreciate it .,['thanks . i appreciate it .'],0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999,1.0,0.9999999403953552
dailydialog-zhao_00163,GPT2_medium greedy_temp1.0_k0_p0.0,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",thanks .,['thanks . i appreciate it .'],0.7399434438018893,0.7399434438018893,0.7399434438018893,0.7399434438018893,0.9714109,0.5084760170517154,0.7399434438018893
dailydialog-zhao_00164,GPT2_medium top_temp1.0_k0_p0.5,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",thanks .,['thanks . i appreciate it .'],0.7399434438018893,0.7399434438018893,0.7399434438018893,0.7399434438018893,0.9714109,0.5084760170517154,0.7399434438018893
dailydialog-zhao_00165,GPT2_small top_temp1.0_k0_p0.9,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",how did you do it ?,['thanks . i appreciate it .'],0.9462388552427701,0.9462388552427701,0.9462388552427701,0.9462388552427701,0.91195714,0.9805205657482966,0.9462388552427701
dailydialog-zhao_00166,HRED_attn greedy_temp1.0_k0_p0.0,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",thanks . i ' m going to have a new one .,['thanks . i appreciate it .'],0.8369217702651297,0.8369217702651297,0.8369217702651297,0.8369217702651297,0.94420564,0.7296378987837385,0.8369217702651297
dailydialog-zhao_00167,S2S_attn sample_temp1.0_k0_p0.0,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .","oh , i ' m matt !",['thanks . i appreciate it .'],0.9079363847664192,0.9079363847664192,0.9079363847664192,0.9079363847664192,0.89552534,0.9203474332672746,0.9079363847664192
dailydialog-zhao_00168,S2S_attn top_temp1.0_k0_p0.5,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",thank you .,['thanks . i appreciate it .'],0.8661320737808944,0.8661320737808944,0.8661320737808944,0.8661320737808944,0.96928275,0.7629814012467863,0.8661320737808944
dailydialog-zhao_00169,VHRED_attn sample_temp1.0_k0_p0.0,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",not at all . but nobody talking to me .,['thanks . i appreciate it .'],0.9475821447765702,0.9475821447765702,0.9475821447765702,0.9475821447765702,0.9041595,0.9910048032593476,0.9475821447765702
dailydialog-zhao_00170,negative-sample,"jim . i heard you got a promotion !
yeah , i ' m going to be running the walker avenue branch .
congratulations , guy .",i am trying to call my boss .,['thanks . i appreciate it .'],0.9145855207689262,0.9145855207689262,0.9145855207689262,0.9145855207689262,0.895979,0.9331920543209028,0.9145855207689262
dailydialog-zhao_00171,ground-truth,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?",of course . just a minute i ' ll get her .,"[""of course . just a minute i ' ll get her .""]",0.9999999701976776,0.9999999701976776,0.9999999701976776,0.9999999701976776,0.99999994,1.0,0.9999999701976776
dailydialog-zhao_00172,GPT2_medium greedy_temp1.0_k0_p0.0,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?",sure .,"[""of course . just a minute i ' ll get her .""]",0.7115663501867213,0.7115663501867213,0.7115663501867213,0.7115663501867213,0.87720287,0.5459298319118339,0.7115663501867213
dailydialog-zhao_00173,GPT2_medium sample_temp1.0_k0_p0.0,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?",ok . i ' m really sorry for misunderstanding you .,"[""of course . just a minute i ' ll get her .""]",0.8428732033945814,0.8428732033945814,0.8428732033945814,0.8428732033945814,0.8612172,0.8245292060330899,0.8428732033945814
dailydialog-zhao_00174,GPT2_small top_temp1.0_k0_p0.9,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?","sure , thanks .","[""of course . just a minute i ' ll get her .""]",0.9008605884699976,0.9008605884699976,0.9008605884699976,0.9008605884699976,0.9166348,0.8850863788900686,0.9008605884699976
dailydialog-zhao_00175,S2S greedy_temp1.0_k0_p0.0,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?","yes , i am .","[""of course . just a minute i ' ll get her .""]",0.8947174092393548,0.8947174092393548,0.8947174092393548,0.8947174092393548,0.884591,0.9048438350879014,0.8947174092393548
dailydialog-zhao_00176,S2S_attn sample_temp1.0_k0_p0.0,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?","not , i 'm sure i could . that , why ?","[""of course . just a minute i ' ll get her .""]",0.9310426491290236,0.9310426491290236,0.9310426491290236,0.9310426491290236,0.87452126,0.987564042764883,0.9310426491290236
dailydialog-zhao_00177,VHRED_attn greedy_temp1.0_k0_p0.0,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?","yes , that ' s right .","[""of course . just a minute i ' ll get her .""]",0.8866237922454518,0.8866237922454518,0.8866237922454518,0.8866237922454518,0.88503397,0.8882136193801249,0.8866237922454518
dailydialog-zhao_00178,VHRED_attn sample_temp1.0_k0_p0.0,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?","not <unk> , ' ' s 200 dollars per <unk> per day . it includes a lot of options . hotels always lead your prices . look , you ' ve also got","[""of course . just a minute i ' ll get her .""]",0.8203433729407624,0.8203433729407624,0.8203433729407624,0.8203433729407624,0.83427787,0.8064088776106508,0.8203433729407624
dailydialog-zhao_00179,negative-sample,"but your brochure said that this was a package deal and the hotel ' s services were all inclusive .
yes , of course . the meals and excursions were included in the hotel price .
but why are you overcharging me almost a thousand dollars ? 250 dollars a night , times three nights should just be 750 .
i ' m sorry sir . the 250 dollar rate is based on double occupancy . that means it ' s 250 per person . the room itself is 500 dollars a night .
perhaps i could talk to your manager ?","just water , please .","[""of course . just a minute i ' ll get her .""]",0.8384577573792641,0.8384577573792641,0.8384577573792641,0.8384577573792641,0.9100768,0.7668387177500138,0.8384577573792641
dailydialog-zhao_00180,ground-truth,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?","beef , please .","['beef , please .']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
dailydialog-zhao_00181,GPT2_medium sample_temp1.0_k0_p0.0,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?","sticks , please .","['beef , please .']",0.939687714106255,0.939687714106255,0.939687714106255,0.939687714106255,0.96311057,0.9162648620732887,0.939687714106255
dailydialog-zhao_00182,GPT2_small top_temp1.0_k0_p0.5,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?","we have beef , lamb and pork .","['beef , please .']",0.8378887142098492,0.8378887142098492,0.8378887142098492,0.8378887142098492,0.8948482,0.7809292009187829,0.8378887142098492
dailydialog-zhao_00183,GPT2_small top_temp1.0_k0_p0.9,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?",how about anything to drink ?,"['beef , please .']",0.8848898364518407,0.8848898364518407,0.8848898364518407,0.8848898364518407,0.9263107,0.8434689548441416,0.8848898364518407
dailydialog-zhao_00184,HRED_attn greedy_temp1.0_k0_p0.0,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?","no , i do n't think so .","['beef , please .']",0.8182639499307665,0.8182639499307665,0.8182639499307665,0.8182639499307665,0.8530458,0.7834820786716524,0.8182639499307665
dailydialog-zhao_00185,HRED_attn top_temp1.0_k0_p0.5,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?","i want a steak , please .","['beef , please .']",0.8870340928971908,0.8870340928971908,0.8870340928971908,0.8870340928971908,0.93932676,0.8347414226413055,0.8870340928971908
dailydialog-zhao_00186,S2S greedy_temp1.0_k0_p0.0,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?","no , i 'm stuffed .","['beef , please .']",0.7937562817646729,0.7937562817646729,0.7937562817646729,0.7937562817646729,0.88344014,0.704072426619861,0.7937562817646729
dailydialog-zhao_00187,S2S_attn top_temp1.0_k0_p0.5,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?","no , thank you . i 'm not sure .","['beef , please .']",0.6921468200172605,0.6921468200172605,0.6921468200172605,0.6921468200172605,0.8862362,0.4980574492386225,0.6921468200172605
dailydialog-zhao_00188,negative-sample,"do you want any meat today , mrs bird ?
yes , please .
do you want beef or lamb ?",you may not remember me.my name is joe brown .,"['beef , please .']",0.7999222733813344,0.7999222733813344,0.7999222733813344,0.7999222733813344,0.8330456,0.7667989449178811,0.7999222733813344
dailydialog-zhao_00189,ground-truth,"i have a reservation for a single with bath .
we are sorry , but single rooms have been occupied .
what 's the room rate ? it is a little expensive for me , do you have any other rooms ?
then how about this room , with just shower ?
may i see the room ? i ' ll take this room . is the rate for the room only ?","no , sir . the tax is included .","['no , sir . the tax is included .']",0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999,1.0,0.9999999403953552
dailydialog-zhao_00190,GPT2_medium top_temp1.0_k0_p0.5,"i have a reservation for a single with bath .
we are sorry , but single rooms have been occupied .
what 's the room rate ? it is a little expensive for me , do you have any other rooms ?
then how about this room , with just shower ?
may i see the room ? i ' ll take this room . is the rate for the room only ?","yes , it is .","['no , sir . the tax is included .']",0.9329495957055953,0.9329495957055953,0.9329495957055953,0.9329495957055953,0.90886843,0.9570307593662077,0.9329495957055953
dailydialog-zhao_00191,GPT2_small sample_temp1.0_k0_p0.0,"i have a reservation for a single with bath .
we are sorry , but single rooms have been occupied .
what 's the room rate ? it is a little expensive for me , do you have any other rooms ?
then how about this room , with just shower ?
may i see the room ? i ' ll take this room . is the rate for the room only ?","yes , it is . it is half charge and 7 dollars .","['no , sir . the tax is included .']",0.9268460830263993,0.9268460830263993,0.9268460830263993,0.9268460830263993,0.9242083,0.9294838826284211,0.9268460830263993
dailydialog-zhao_00192,GPT2_small top_temp1.0_k0_p0.5,"i have a reservation for a single with bath .
we are sorry , but single rooms have been occupied .
what 's the room rate ? it is a little expensive for me , do you have any other rooms ?
then how about this room , with just shower ?
may i see the room ? i ' ll take this room . is the rate for the room only ?","yes , it is .","['no , sir . the tax is included .']",0.9329495957055953,0.9329495957055953,0.9329495957055953,0.9329495957055953,0.90886843,0.9570307593662077,0.9329495957055953
